Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1508	Cruc	E	0113	Jammu	D75A000-7	 	   Di Wa 		000	Wild	G6 V	-3	(500+1)	[0000]	B	8	5
1900	Cruc	E	0113	Jammu	D75A000-7	 	   Di Wa 		000	Wild	G6 V	-3	(500+1)	[0000]	B	8	5

1105	Cruc	E	0120	Negril	D652694-3	 	   Ni Po 		712	NaHu	K4 V	-3	(851-5)	[4331]	B	12	-200
1201	Cruc	E	0120	Negril	X652675-2	 	   Ni Po 	B	812	NaHu	K4 V	-3	(853-4)	[8334]	B	12	-480
1323	Cruc	E	0120	Negril	X652646-0	 	   Ni Po 		412	Wild	K4 V	-3	(853-4)	[4353]	B	12	-480
1508	Cruc	E	0120	Negril	X652646-0	 	   Ni Po 		412	Wild	K4 V	-3	(853+4)	[1322]	B	12	480
1900	Cruc	E	0120	Negril	X652641-0	 	   Ni Po 		312	Wild	K4 V	-3	(852-2)	[4381]	B	12	-160

1105	Cruc	I	0121	Okaya	A6298C9-A	 	   Ph Pi (NIL)	A	104	GlFe	M3 V	2	(E7B+3)	[9A6B]	BDe	16	3234
1201	Cruc	I	0121	Okaya	X629000-A	 	   Di Pi (NIL)		004	GlFe	M3 V	-1	(E00-1)	[0000]	BD	16	-14
1323	Cruc	I	0121	Okaya	X629000-A	 	   Di Pi (NIL)		004	Wild	M3 V	-1	(E00-1)	[0000]	BD	16	-14
1508	Cruc	I	0121	Okaya	X629000-A	 	    Di (NIL)		004	Wild	M3 V	-1	(E00-1)	[0000]	B	16	-14
1900	Cruc	I	0121	Okaya	X629000-A	 	    Di (NIL)		004	Wild	M3 V	-1	(E00+2)	[0000]	B	16	28

1105	Cruc	I	0123	Suwa	D7C5305-9	 	   Fl Lo 		100	NaHu	M1 V	-2	(520-4)	[1137]	B	9	-40
1201	Cruc	I	0123	Suwa	X7C5000-9	 	   Di Fl 		000	NaHu	M1 V	-2	(500-1)	[0000]	B	9	-5
1323	Cruc	I	0123	Suwa	X7C5000-9	 	   Di Fl 		000	Wild	M1 V	-2	(500-2)	[0000]	B	9	-10
1508	Cruc	I	0123	Suwa	X7C5000-9	 	   Di Fl 		000	Wild	M1 V	-2	(500+3)	[0000]	B	9	15
1900	Cruc	I	0123	Suwa	X7C5000-9	 	   Di Fl 		000	Wild	M1 V	-2	(500+4)	[0000]	B	9	20

1105	Cruc	I	0124	Uda	C641238-5	 	  He Lo Po 		703	NaHu	F4 V	-2	(410-2)	[2155]	B	12	-8
1201	Cruc	I	0124	Uda	E641135-4	 	  He Lo Po 		403	NaHu	F4 V	-3	(400+1)	[1144]	B	12	4
1323	Cruc	I	0124	Uda	E641000-4	 	  Di He Po 		003	Wild	F4 V	-3	(400-1)	[0000]	B	12	-4
1508	Cruc	I	0124	Uda	E641000-4	 	  Di He Po 		003	Wild	F4 V	-3	(400-4)	[0000]	B	12	-16
1900	Cruc	I	0124	Uda	E641000-4	 	  Di He Po 		003	Wild	F4 V	-3	(400+1)	[0000]	B	12	4

1105	Cruc	I	0129	Kilchu	C431141-6	 	   Lo Po 		400	NaHu	F3 V M1 V	-2	(300-5)	[1112]	B	11	-15
1201	Cruc	I	0129	Kilchu	X431000-6	 	   Di Po 		000	NaHu	F3 V M1 V	-3	(300+2)	[0000]	B	11	6
1323	Cruc	I	0129	Kilchu	X431000-6	 	   Di Po 		000	Wild	F3 V M1 V	-3	(300-2)	[0000]	B	11	-6
1508	Cruc	I	0129	Kilchu	X431000-6	 	   Di Po 		000	Wild	F3 V M1 V	-3	(300+2)	[0000]	B	11	6
1900	Cruc	I	0129	Kilchu	X431000-6	 	   Di Po 		000	Wild	F3 V M1 V	-3	(300-3)	[0000]	B	11	-9

1105	Cruc	M	0136	Zynki	E78A346-4	 	   Lo Wa 		404	NaHu	K7 V	-3	(520-4)	[2143]	B	13	-40
1201	Cruc	M	0136	Zynki	X78A144-0	 	   Lo Wa 		404	NaHu	K7 V	-3	(500-1)	[4142]	B	13	-5
1323	Cruc	M	0136	Zynki	X78A000-0	 	   Ba Wa 		004	Wild	K7 V	-3	(500+1)	[0000]	B	13	5
1508	Cruc	M	0136	Zynki	X78A000-0	 	   Ba Wa 		004	Wild	K7 V	-3	(500-2)	[0000]	B	13	-10
1900	Cruc	M	0136	Zynki	X78A000-0	 	   Ba Wa 		004	Wild	K7 V	-3	(500+3)	[0000]	B	13	15

1105	Cruc	M	0140	K'Mara	B534787-A	 	     (NIL)		411	KaWo	G8 V M1 V	2	(B6B+2)	[795A]	B	10	1452
1201	Cruc	M	0140	K'Mara	X534000-A	 	    Di (NIL)		011	KaWo	G8 V M1 V	-1	(B00+1)	[0000]	B	10	11
1323	Cruc	M	0140	K'Mara	X534000-A	 	    Di (NIL)		011	Wild	G8 V M1 V	-1	(B00+3)	[0000]	B	10	33
1508	Cruc	M	0140	K'Mara	X534000-A	 	    Di (NIL)		011	Wild	G8 V M1 V	-1	(B00+5)	[0000]	B	10	55
1900	Cruc	M	0140	K'Mara	X534000-A	 	    Di (NIL)		011	Wild	G8 V M1 V	-1	(B00-1)	[0000]	B	10	-11

1105	Cruc	A	0202	Baiti	B575524-B	 	   Ag Ni 		520	NaHu	G5 V M7 V	2	(946+1)	[3739]	BC	10	216
1201	Cruc	A	0202	Baiti	X57556C-7	 	   Ag Ni 	B	320	NaHu	G5 V M7 V	-2	(740-1)	[4376]	BC	10	-28
1323	Cruc	A	0202	Baiti	X575000-7	 	    Di 		020	Wild	G5 V M7 V	-3	(700+4)	[0000]	B	10	28
1508	Cruc	A	0202	Baiti	X575000-7	 	    Di 		020	Wild	G5 V M7 V	-3	(700-1)	[0000]	B	10	-7
1900	Cruc	A	0202	Baiti	X575000-7	 	    Di 		020	Wild	G5 V M7 V	-3	(700+2)	[0000]	B	10	14

1105	Cruc	A	0204	Anetan	C663659-8	 	   Ni Ri 		903	NaHu	M3 V	-1	(B53+1)	[7569]	BC	11	165
1201	Cruc	A	0204	Anetan	E663778-6	 	    Ri 	B	103	NaHu	M3 V	-1	(86B-1)	[A666]	BC	11	-528
1323	Cruc	A	0204	Anetan	E663677-3	 	   Ni Ri 		503	Wild	M3 V	-2	(851-1)	[7442]	BC	11	-40
1508	Cruc	A	0204	Anetan	E663695-4	 	   Ni Ri 		403	Wild	M3 V	-2	(851-1)	[5471]	BC	11	-40
1900	Cruc	A	0204	Anetan	E663657-6	 	   Ni Ri 		503	Wild	M3 V	-2	(854-1)	[5474]	BC	11	-160

1105	Cruc	A	0206	Nauru	C599344-9	 	    Lo 		400	NaHu	F6 V M4 V	-1	(520-3)	[1237]	B	6	-30
1201	Cruc	A	0206	Nauru	E599140-5	 	    Lo 		100	NaHu	F6 V M4 V	-3	(500-2)	[3134]	B	6	-10
1323	Cruc	A	0206	Nauru	E599000-5	 	    Di 		000	Wild	F6 V M4 V	-3	(500-1)	[0000]	B	6	-5
1508	Cruc	A	0206	Nauru	E599000-5	 	    Di 		000	Wild	F6 V M4 V	-3	(500-2)	[0000]	B	6	-10
1900	Cruc	A	0206	Nauru	E599000-5	 	    Di 		000	Wild	F6 V M4 V	-3	(500-2)	[0000]	B	6	-10

1105	Cruc	A	0209	Masinloc	B520210-7	 	  De He Lo Po 		501	NaHu	M2 V	-1	(410-5)	[1112]	B	8	-20
1201	Cruc	A	0209	Masinloc	X520000-7	 	  De He Di Po 		001	NaHu	M2 V	-3	(400-2)	[0000]	B	8	-8
1323	Cruc	A	0209	Masinloc	X520000-7	 	  De He Di Po 		001	Wild	M2 V	-3	(400+3)	[0000]	B	8	12
1508	Cruc	A	0209	Masinloc	X520000-7	 	  De He Di Po 		001	Wild	M2 V	-3	(400+3)	[0000]	B	8	12
1900	Cruc	A	0209	Masinloc	X520000-7	 	  De He Di Po 		001	Wild	M2 V	-3	(400+1)	[0000]	B	8	4

1105	Cruc	E	0214	Fauve	A665756-C	 	   Ag Ri Ga (NIL)		703	GdKa	F7 V	4	(C6E+3)	[6B4B]	BCf	6	3024
1201	Cruc	E	0214	Fauve	X66576E-3	 	   Ag Ri Ga (NIL)	B	603	GdKa	F7 V	0	(96C+1)	[B741]	BC	6	648
1323	Cruc	E	0214	Fauve	X6657AA-0	 	   Ag Ri Ga (NIL)		303	Wild	F7 V	0	(964-1)	[8762]	BC	6	-216
1508	Cruc	E	0214	Fauve	X665779-0	 	   Ag Ri Ga (NIL)		403	Wild	F7 V	0	(96A-5)	[5751]	BC	6	-2700
1900	Cruc	E	0214	Fauve	X665744-1	 	   Ag Ri Ga (NIL)		503	Wild	F7 V	0	(968-1)	[7754]	BC	6	-432

1105	Cruc	E	0215	Nagar	D545655-5	 	   Ag Ni 		312	GdKa	M7 III	-2	(852-4)	[4433]	BC	9	-320
1201	Cruc	E	0215	Nagar	X545696-5	 	   Ag Ni 		412	GdKa	M7 III	-2	(852-2)	[4426]	BC	9	-160
1323	Cruc	E	0215	Nagar	X545000-5	 	    Di 		012	Wild	M7 III	-3	(800+2)	[0000]	B	9	16
1508	Cruc	E	0215	Nagar	X545000-5	 	    Di 		012	Wild	M7 III	-3	(800-2)	[0000]	B	9	-16
1900	Cruc	E	0215	Nagar	X545000-5	 	    Di 		012	Wild	M7 III	-3	(800+2)	[0000]	B	9	16

1105	Cruc	E	0217	Macroform	C542543-8	 	  He Ni Po 		500	NaHu	G9 V	-2	(742-5)	[2325]	B	10	-280
1201	Cruc	E	0217	Macroform	E5425A9-6	 	  He Ni Po 		300	NaHu	G9 V	-3	(743+4)	[4257]	B	10	336
1323	Cruc	E	0217	Macroform	E542000-6	 	  Di He Po 		000	Wild	G9 V	-3	(700+3)	[0000]	B	10	21
1508	Cruc	E	0217	Macroform	E542000-6	 	  Di He Po 		000	Wild	G9 V	-3	(700+2)	[0000]	B	10	14
1900	Cruc	E	0217	Macroform	E542000-6	 	  Di He Po 		000	Wild	G9 V	-3	(700-2)	[0000]	B	10	-14

1105	Cruc	E	0219	Ochon	E422430-7	 	  He Ni Po 		103	NaHu	M0 V	-3	(631-5)	[1112]	B	11	-90
1201	Cruc	E	0219	Ochon	X422000-7	 	  Di He Po 		003	NaHu	M0 V	-3	(600-1)	[0000]	B	11	-6
1323	Cruc	E	0219	Ochon	X422000-7	 	  Di He Po 		003	Wild	M0 V	-3	(600+1)	[0000]	B	11	6
1508	Cruc	E	0219	Ochon	X422000-7	 	  Di He Po 		003	Wild	M0 V	-3	(600-5)	[0000]	B	11	-30
1900	Cruc	E	0219	Ochon	X422000-7	 	  Di He Po 		003	Wild	M0 V	-3	(600+1)	[0000]	B	11	6

1105	Cruc	I	0222	Odate	A541643-A	 	  He Ni Po 		400	GlFe	M0 V	1	(855-2)	[3727]	B	8	-400
1201	Cruc	I	0222	Odate	B541633-6	 	  He Ni Po 	B	400	GlFe	M0 V	-1	(854+1)	[3558]	B	8	160
1323	Cruc	I	0222	Odate	X541000-6	 	  Di He Po 		000	Wild	M0 V	-3	(800+2)	[0000]	B	8	16
1508	Cruc	I	0222	Odate	X541000-6	 	  Di He Po 		000	Wild	M0 V	-3	(800+1)	[0000]	B	8	8
1900	Cruc	I	0222	Odate	X541000-6	 	  Di He Po 		000	Wild	M0 V	-3	(800+1)	[0000]	B	8	8

1105	Cruc	I	0225	Kobe	A5536B9-B	 	   Ni Po 	A	601	NaHu	M1 V M3 V	1	(955+2)	[776C]	B	9	450
1201	Cruc	I	0225	Kobe	C553633-7	 	   Ni Po 		601	NaHu	M1 V M3 V	-2	(854+1)	[A48A]	B	9	160
1323	Cruc	I	0225	Kobe	C553656-6	 	   Ni Po 		301	Wild	M1 V M3 V	-2	(853+1)	[4455]	B	9	120
1508	Cruc	I	0225	Kobe	C553640-6	 	   Ni Po 		401	Wild	M1 V M3 V	-2	(853+1)	[8489]	B	9	120
1900	Cruc	I	0225	Kobe	C553675-7	 	   Ni Po 		501	Wild	M1 V M3 V	-2	(854+4)	[7448]	B	9	640

1105	Cruc	I	0227	Iida	D8C4894-9	 	   Fl Ph (ENIL)		300	NaHu	M3 V M9 V	-1	(A78-3)	[6737]	Be	8	-1680
1201	Cruc	I	0227	Iida	X8C4000-9	 	   Di Fl (ENIL)		000	NaHu	M3 V M9 V	-2	(A00+3)	[0000]	B	8	30
1323	Cruc	I	0227	Iida	X8C4000-9	 	   Di Fl (ENIL)		000	Wild	M3 V M9 V	-2	(A00-2)	[0000]	B	8	-20
1508	Cruc	I	0227	Iida	X8C4000-9	 	   Di Fl (ENIL)		000	Wild	M3 V M9 V	-2	(A00+1)	[0000]	B	8	10
1900	Cruc	I	0227	Iida	X8C4000-9	 	   Di Fl (ENIL)		000	Wild	M3 V M9 V	-2	(A00-1)	[0000]	B	8	-10

1105	Cruc	M	0233	Hmrilma	C562488-8	 	    Ni 		400	NaHu	K6 V	-2	(631-2)	[4258]	B	6	-36
1201	Cruc	M	0233	Hmrilma	E562423-5	 	    Ni 		300	NaHu	K6 V	-3	(633-1)	[4139]	B	6	-54
1323	Cruc	M	0233	Hmrilma	E562000-5	 	    Di 		000	Wild	K6 V	-3	(600-3)	[0000]	B	6	-18
1508	Cruc	M	0233	Hmrilma	E562000-5	 	    Di 		000	Wild	K6 V	-3	(600-1)	[0000]	B	6	-6
1900	Cruc	M	0233	Hmrilma	E562000-5	 	    Di 		000	Wild	K6 V	-3	(600+2)	[0000]	B	6	12

1105	Cruc	M	0234	Rill	A879778-A	 	    Pi (NIL)		211	NaHu	F5 V M1 V	2	(B6B+2)	[795A]	BD	8	1452
1201	Cruc	M	0234	Rill	B879777-5	 	    Pi (NIL)	B	211	NaHu	F5 V M1 V	0	(966+2)	[5766]	BD	8	648
1323	Cruc	M	0234	Rill	D879000-5	 	   Di Pi (NIL)		011	Wild	F5 V M1 V	-3	(900+2)	[0000]	BD	8	18
1508	Cruc	M	0234	Rill	D879000-5	 	    Di (NIL)		011	Wild	F5 V M1 V	-3	(900-2)	[0000]	B	8	-18
1900	Cruc	M	0234	Rill	D879000-5	 	    Di (NIL)		011	Wild	F5 V M1 V	-3	(900+5)	[0000]	B	8	45

1105	Cruc	M	0238	Sora	A200210-B	 	   Lo Va 		504	KaWo	F0 V	1	(811-3)	[1316]	B	13	-24
1201	Cruc	M	0238	Sora	X200000-B	 	   Di Va 		004	KaWo	F0 V	-1	(800+1)	[0000]	B	13	8
1323	Cruc	M	0238	Sora	X200000-B	 	   Di Va 		004	Wild	F0 V	-1	(800+3)	[0000]	B	13	24
1508	Cruc	M	0238	Sora	X200000-B	 	   Di Va 		004	Wild	F0 V	-1	(800-1)	[0000]	B	13	-8
1900	Cruc	M	0238	Sora	X200000-B	 	   Di Va 		004	Wild	F0 V	-1	(800+2)	[0000]	B	13	16

1105	Cruc	M	0240	Himrai	D666678-5	 	  Ag Ri Ga Ni 		200	KaWo	M2 III F0 V	-1	(853-1)	[6555]	BC	6	-120
1201	Cruc	M	0240	Himrai	X666678-5	 	  Ag Ri Ga Ni 		300	KaWo	M2 III F0 V	-1	(850-5)	[8568]	BC	6	-200
1323	Cruc	M	0240	Himrai	X666000-5	 	   Di Ga 		000	Wild	M2 III F0 V	-3	(800-1)	[0000]	B	6	-8
1508	Cruc	M	0240	Himrai	X666000-5	 	   Di Ga 		000	Wild	M2 III F0 V	-3	(800+2)	[0000]	B	6	16
1900	Cruc	M	0240	Himrai	X666000-5	 	   Di Ga 		000	Wild	M2 III F0 V	-3	(800+2)	[0000]	B	6	16

1105	Cruc	A	0302	Nibok	C554788-8	 	    Ag (NIL)		110	NaHu	F5 V	0	(A68+1)	[7758]	BC	10	480
1201	Cruc	A	0302	Nibok	E554777-8	 	    Ag (NIL)	B	210	NaHu	F5 V	-1	(A68-2)	[4659]	BC	10	-960
1323	Cruc	A	0302	Nibok	E554777-4	 	    Ag (NIL)		110	Wild	F5 V	-1	(962-4)	[9687]	BC	10	-432
1508	Cruc	A	0302	Nibok	E554778-5	 	    Ag (NIL)		210	Wild	F5 V	-1	(96B+3)	[8615]	BC	10	1782
1900	Cruc	A	0302	Nibok	E55477B-6	 	    Ag (NIL)		310	Wild	F5 V	-1	(967+4)	[5663]	BC	10	1512

1105	Cruc	A	0304	Masyaf	E756633-5	 	  Ag Ga Ni 		602	NaHu	M3 V	-2	(852-5)	[3422]	BC	7	-400
1201	Cruc	A	0304	Masyaf	X756650-5	 	  Ag Ga Ni 		702	NaHu	M3 V	-2	(850-1)	[6428]	BC	7	-40
1323	Cruc	A	0304	Masyaf	X756610-0	 	  Ag Ga Ni 		302	Wild	M3 V	-2	(852-3)	[74A1]	BC	7	-240
1508	Cruc	A	0304	Masyaf	X756677-0	 	  Ag Ga Ni 		402	Wild	M3 V	-2	(853+1)	[9461]	BC	7	120
1900	Cruc	A	0304	Masyaf	X756654-2	 	  Ag Ga Ni 		302	Wild	M3 V	-2	(853-3)	[9461]	BC	7	-360

1105	Cruc	A	0306	Gali	B797587-7	 	   Ag Ni 		503	NaHu	A8 V	0	(744+1)	[5557]	BC	9	112
1201	Cruc	A	0306	Gali	D797530-6	 	   Ag Ni 		303	NaHu	A8 V	-2	(740-3)	[4377]	BC	9	-84
1323	Cruc	A	0306	Gali	D797000-6	 	    Di 		003	Wild	A8 V	-3	(700+1)	[0000]	B	9	7
1508	Cruc	A	0306	Gali	D797000-6	 	    Di 		003	Wild	A8 V	-3	(700+1)	[0000]	B	9	7
1900	Cruc	A	0306	Gali	D797000-6	 	    Di 		003	Wild	A8 V	-3	(700+1)	[0000]	B	9	7

1105	Cruc	A	0308	Koniek	A567783-9	 	    Ag Ri (NIL)		500	NaHu	K6 V	3	(96C+1)	[4A26]	BC	8	648
1201	Cruc	A	0308	Koniek	X567774-7	 	    Ag Ri (NIL)	B	600	NaHu	K6 V	0	(967+2)	[6724]	BC	8	756
1323	Cruc	A	0308	Koniek	X567794-0	 	    Ag Ri (NIL)		300	Wild	K6 V	0	(964-3)	[6771]	BC	8	-648
1508	Cruc	A	0308	Koniek	X567727-0	 	    Ag Ri (NIL)		200	Wild	K6 V	0	(96A-2)	[9721]	BC	8	-1080
1900	Cruc	A	0308	Koniek	X567778-0	 	    Ag Ri (NIL)		300	Wild	K6 V	0	(966+1)	[8771]	BC	8	324

1105	Cruc	E	0311	Arrah	E5436A8-6	 	   Ni Po 	A	210	NaHu	M3 V	-3	(851-3)	[6356]	B	9	-120
1201	Cruc	E	0311	Arrah	X543630-6	 	   Ni Po 		310	NaHu	M3 V	-3	(850-1)	[4354]	B	9	-40
1323	Cruc	E	0311	Arrah	X543000-6	 	   Di Po 		010	Wild	M3 V	-3	(800+2)	[0000]	B	9	16
1508	Cruc	E	0311	Arrah	X543000-6	 	   Di Po 		010	Wild	M3 V	-3	(800+4)	[0000]	B	9	32
1900	Cruc	E	0311	Arrah	X543000-6	 	   Di Po 		010	Wild	M3 V	-3	(800+2)	[0000]	B	9	16

1105	Cruc	E	0314	Kataga	D430410-6	 	  De Ni Po 		103	GdKa	M0 V	-3	(631-5)	[1111]	B	14	-90
1201	Cruc	E	0314	Kataga	X430000-6	 	  De Di Po 		003	GdKa	M0 V	-3	(600+1)	[0000]	B	14	6
1323	Cruc	E	0314	Kataga	X430000-6	 	  De Di Po 		003	Wild	M0 V	-3	(600+3)	[0000]	B	14	18
1508	Cruc	E	0314	Kataga	X430000-6	 	  De Di Po 		003	Wild	M0 V	-3	(600+1)	[0000]	B	14	6
1900	Cruc	E	0314	Kataga	X430000-6	 	  De Di Po 		003	Wild	M0 V	-3	(600+1)	[0000]	B	14	6

1105	Cruc	E	0316	Ttrino	A583464-8	S	    Ni 		410	GdKa	M0 V	-1	(732-3)	[2336]	B	6	-126
1201	Cruc	E	0316	Ttrino	C58349C-7	 	    Ni 		310	GdKa	M0 V	-2	(631+1)	[6227]	B	6	18
1323	Cruc	E	0316	Ttrino	X583000-7	 	    Di 		010	Wild	M0 V	-3	(600+2)	[0000]	B	6	12
1508	Cruc	E	0316	Ttrino	X583000-7	 	    Di 		010	Wild	M0 V	-3	(600-4)	[0000]	B	6	-24
1900	Cruc	E	0316	Ttrino	X583000-7	 	    Di 		010	Wild	M0 V	-3	(600-3)	[0000]	B	6	-18

1105	Cruc	E	0320	Zhidah	E560314-7	 	   De Lo 		114	NaHu	A3 V	-3	(520-5)	[1135]	B	16	-50
1201	Cruc	E	0320	Zhidah	X560176-5	 	   De Lo 		314	NaHu	A3 V	-3	(500+1)	[4135]	B	16	5
1323	Cruc	E	0320	Zhidah	X560000-5	 	   De Di 		014	Wild	A3 V	-3	(500-5)	[0000]	B	16	-25
1508	Cruc	E	0320	Zhidah	X560000-5	 	   De Di 		014	Wild	A3 V	-3	(500+2)	[0000]	B	16	10
1900	Cruc	E	0320	Zhidah	X560000-5	 	   De Di 		014	Wild	A3 V	-3	(500-2)	[0000]	B	16	-10

1105	Cruc	I	0321	Nikko	E764887-6	 	   Pa Ri Ph (NIL)		420	NaHu	M2 V	-1	(A76-1)	[8756]	BcCe	13	-420
1201	Cruc	I	0321	Nikko	X7648AB-6	 	   Pa Ri Ph (NIL)	B	520	NaHu	M2 V	-1	(A78-5)	[9726]	BcCe	13	-2800
1323	Cruc	I	0321	Nikko	X764897-0	 	   Pa Ri Ph (NIL)		220	Wild	M2 V	-1	(A75-1)	[B771]	BcCe	13	-350
1508	Cruc	I	0321	Nikko	X7648AC-1	 	   Pa Ri Ph (NIL)		320	Wild	M2 V	-1	(A75-2)	[8771]	BcCe	13	-700
1900	Cruc	I	0321	Nikko	X764854-3	 	   Pa Ri Ph (NIL)		420	Wild	M2 V	-1	(A76+1)	[4751]	BcCe	13	420

1105	Cruc	I	0322	Mito	D8B9410-9	 	   Fl Ni 		214	NaHu	M0 V	-2	(B31-5)	[1214]	B	15	-165
1201	Cruc	I	0322	Mito	X8B9000-9	 	   Di Fl 		014	NaHu	M0 V	-2	(B00-3)	[0000]	B	15	-33
1323	Cruc	I	0322	Mito	X8B9000-9	 	   Di Fl 		014	Wild	M0 V	-2	(B00-4)	[0000]	B	15	-44
1508	Cruc	I	0322	Mito	X8B9000-9	 	   Di Fl 		014	Wild	M0 V	-2	(B00+1)	[0000]	B	15	11
1900	Cruc	I	0322	Mito	X8B9000-9	 	   Di Fl 		014	Wild	M0 V	-2	(B00-2)	[0000]	B	15	-22

1105	Cruc	I	0324	Honjo	C527598-8	 	    Ni 		810	NaHu	G0 V M0 V	-2	(842-2)	[5358]	B	12	-128
1201	Cruc	I	0324	Honjo	X527000-8	 	    Di 		010	NaHu	G0 V M0 V	-3	(800+1)	[0000]	B	12	8
1323	Cruc	I	0324	Honjo	X527000-8	 	    Di 		010	Wild	G0 V M0 V	-3	(800-1)	[0000]	B	12	-8
1508	Cruc	I	0324	Honjo	X527000-8	 	    Di 		010	Wild	G0 V M0 V	-3	(800+4)	[0000]	B	12	32
1900	Cruc	I	0324	Honjo	X527000-8	 	    Di 		010	Wild	G0 V M0 V	-3	(800+1)	[0000]	B	12	8

1105	Cruc	I	0326	Akita	B568779-A	 	    Ag Ri (NIL)		604	NaHu	K6 V M3 V	4	(D6D+5)	[8B6B]	BCf	10	5070
1201	Cruc	I	0326	Akita	D5687BG-9	 	    Ag Ri (NIL)		704	NaHu	K6 V M3 V	1	(D6B+2)	[587B]	BC	10	1716
1323	Cruc	I	0326	Akita	D56879C-4	 	    Ag Ri (NIL)		304	Wild	K6 V M3 V	0	(968-1)	[4764]	BC	10	-432
1508	Cruc	I	0326	Akita	D56878C-5	 	    Ag Ri (NIL)		304	Wild	K6 V M3 V	0	(968-1)	[B748]	BC	10	-432
1900	Cruc	I	0326	Akita	D568785-6	 	    Ag Ri (NIL)		304	Wild	K6 V M3 V	0	(96A+3)	[B776]	BC	10	1620

1105	Cruc	I	0330	Oki	B424699-B	 	   Ni Px 		600	NaHu	M1 V	1	(855+2)	[776C]	B	5	400
1201	Cruc	I	0330	Oki	X424000-B	 	   Di Px 		000	NaHu	M1 V	-1	(800+1)	[0000]	B	5	8
1323	Cruc	I	0330	Oki	X424000-B	 	   Di Px 		000	Wild	M1 V	-1	(800+4)	[0000]	B	5	32
