Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1105	Glim	I	0230	Shalakur	B656775-6	 	     Ag Ga (NIL)		723	ImDg	K2 V K3 V	1	(968-1)	[5834]	BC	11	-432
1201	Glim	I	0230	Shalakur	C6567CC-5	 	     Ag Ga (NIL)	B	823	ImDg	K2 V K3 V	0	(968+3)	[B775]	BC	11	1296
1323	Glim	I	0230	Shalakur	C656786-2	 	     Ag Ga (NIL)		423	Wild	K2 V K3 V	0	(966-1)	[8741]	BC	11	-324
1508	Glim	I	0230	Shalakur	C65678A-3	 	     Ag Ga (NIL)		323	Wild	K2 V K3 V	0	(966-1)	[37A1]	BC	11	-324
1900	Glim	I	0230	Shalakur	C6567BA-4	 	     Ag Ga (NIL)		423	Wild	K2 V K3 V	0	(967-1)	[9773]	BC	11	-378

1105	Glim	M	0233	Arrilinshu	D757545-2	 	     Ag Ga Ni 		803	ImDg	K4 V	-2	(742-4)	[3331]	BC	15	-224
1201	Glim	M	0233	Arrilinshu	X757578-1	 	     Ag Ga Ni 	B	503	ImDg	K4 V	-2	(741+2)	[3362]	BC	15	56
1323	Glim	M	0233	Arrilinshu	X757573-0	 	     Ag Ga Ni 		203	Wild	K4 V	-2	(741+1)	[5361]	BC	15	28
1508	Glim	M	0233	Arrilinshu	X757510-0	 	     Ag Ga Ni 		303	Wild	K4 V	-2	(744+1)	[6331]	BC	15	112
1900	Glim	M	0233	Arrilinshu	X757572-0	 	     Ag Ga Ni 		203	Wild	K4 V	-2	(743+1)	[4361]	BC	15	84

1105	Glim	M	0236	Manei Lu	D86A252-7	 	     Lo Wa 		415	ImDg	G1 V	-3	(410-5)	[1113]	B	17	-20
1201	Glim	M	0236	Manei Lu	X86A322-6	 	     Lo Wa 		915	ImDg	G1 V	-3	(420+3)	[2164]	B	17	24
1323	Glim	M	0236	Manei Lu	X86A000-6	 	     Di Wa 		015	Wild	G1 V	-3	(400+4)	[0000]	B	17	16
1508	Glim	M	0236	Manei Lu	X86A000-6	 	     Di Wa 		015	Wild	G1 V	-3	(400-1)	[0000]	B	17	-4
1900	Glim	M	0236	Manei Lu	X86A000-6	 	     Di Wa 		015	Wild	G1 V	-3	(400+2)	[0000]	B	17	8

1105	Glim	I	0324	Sheridan	A525ACF-C	 	    Pz  Hi In (NIL)	A	613	NaHu	M0 V	5	(G9G+5)	[FFAH]	BEf	9	11520
1201	Glim	I	0324	Sheridan	X525000-C	 	    Pz  Di In (NIL)		013	NaHu	M0 V	0	(G00-4)	[0000]	BE	9	-64
1323	Glim	I	0324	Sheridan	X525000-C	 	    Pz  Di In (NIL)		013	Wild	M0 V	0	(G00+1)	[0000]	BE	9	16
1508	Glim	I	0324	Sheridan	X525000-C	 	     Pz  Di (NIL)		013	Wild	M0 V	-1	(G00+1)	[0000]	B	9	16
1900	Glim	I	0324	Sheridan	X525000-C	 	     Pz  Di (NIL)		013	Wild	M0 V	-1	(G00+2)	[0000]	B	9	32

1105	Glim	I	0327	Merbizinkhi	B566210-B	 	     Lo 		211	NaHu	M2 V	2	(612-2)	[1416]	B	9	-24
1201	Glim	I	0327	Merbizinkhi	D566203-6	 	     Lo 		511	NaHu	M2 V	-3	(410-2)	[1124]	B	9	-8
1323	Glim	I	0327	Merbizinkhi	D566000-6	 	     Di 		011	Wild	M2 V	-3	(400+1)	[0000]	B	9	4
1508	Glim	I	0327	Merbizinkhi	D566000-6	 	     Di 		011	Wild	M2 V	-3	(400+1)	[0000]	B	9	4
1900	Glim	I	0327	Merbizinkhi	D566000-6	 	     Di 		011	Wild	M2 V	-3	(400+5)	[0000]	B	9	20

1105	Glim	I	0329	Khamkhabu	C878873-7	 	      Pa Pi Ph (NIL)		114	NaHu	M1 V M9 V	-1	(A77-4)	[5724]	BcDe	16	-1960
1201	Glim	I	0329	Khamkhabu	E878896-6	 	      Pa Pi Ph (NIL)	B	214	NaHu	M1 V M9 V	-2	(A76+1)	[B678]	BcDe	16	420
1323	Glim	I	0329	Khamkhabu	E878879-3	 	      Pa Pi Ph (NIL)		114	Wild	M1 V M9 V	-2	(A76-1)	[6611]	BcDe	16	-420
1508	Glim	I	0329	Khamkhabu	E878788-4	 	       Ag Pi (NIL)		914	Wild	M1 V M9 V	-1	(A69-3)	[7621]	BCD	16	-1620
1900	Glim	I	0329	Khamkhabu	E8787AB-5	 	       Ag Pi (NIL)		814	Wild	M1 V M9 V	-1	(A6B+3)	[A6A4]	BCD	16	1980

1105	Glim	M	0331	Eduukhiima	B100537-D	 	     Ni Va 		213	ImDg	G4 V M4 V	1	(B45+1)	[565D]	B	8	220
1201	Glim	M	0331	Eduukhiima	X100000-D	 	     Di Va 		013	ImDg	G4 V M4 V	-1	(B00-2)	[0000]	B	8	-22
1323	Glim	M	0331	Eduukhiima	X100000-D	 	     Di Va 		013	Wild	G4 V M4 V	-1	(B00-3)	[0000]	B	8	-33
1508	Glim	M	0331	Eduukhiima	X100000-D	 	     Di Va 		013	Wild	G4 V M4 V	-1	(B00+4)	[0000]	B	8	44
1900	Glim	M	0331	Eduukhiima	X100000-D	 	     Di Va 		013	Wild	G4 V M4 V	-1	(B00-4)	[0000]	B	8	-44

1105	Glim	M	0336	Dashanilin	B100102-A	 	     Lo Va 		514	ImDg	K9 V	1	(801-3)	[1216]	B	8	-24
1201	Glim	M	0336	Dashanilin	X100000-A	 	     Di Va 		014	ImDg	K9 V	-1	(800-1)	[0000]	B	8	-8
1323	Glim	M	0336	Dashanilin	X100000-A	 	     Di Va 		014	Wild	K9 V	-1	(800+1)	[0000]	B	8	8
1508	Glim	M	0336	Dashanilin	X100000-A	 	     Di Va 		014	Wild	K9 V	-1	(800-5)	[0000]	B	8	-40
1900	Glim	M	0336	Dashanilin	X100000-A	 	     Di Va 		014	Wild	K9 V	-1	(800+2)	[0000]	B	8	16

1105	Glim	M	0338	Dimirbukhiir	D889500-4	 	    Da  Ni Pr 	A	105	ImDg	K8 V M0 V	-3	(741-5)	[1211]	Bc	12	-140
1201	Glim	M	0338	Dimirbukhiir	X889412-3	 	     Da  Ni 	B	605	ImDg	K8 V M0 V	-3	(733-4)	[1193]	B	12	-252
1323	Glim	M	0338	Dimirbukhiir	X889454-0	 	     Da  Ni 		305	Wild	K8 V M0 V	-3	(733-4)	[1171]	B	12	-252
1508	Glim	M	0338	Dimirbukhiir	X889430-0	 	     Da  Ni 		205	Wild	K8 V M0 V	-3	(730+1)	[6151]	B	12	21
1900	Glim	M	0338	Dimirbukhiir	X889478-0	 	     Da  Ni 		305	Wild	K8 V M0 V	-3	(730-2)	[3161]	B	12	-42

1105	Glim	I	0424	Chilok	C426512-A	 	     Ni 		714	NaHu	K4 V	0	(C44-4)	[1516]	B	14	-768
1201	Glim	I	0424	Chilok	X426000-A	 	     Di 		014	NaHu	K4 V	-1	(C00+4)	[0000]	B	14	48
1323	Glim	I	0424	Chilok	X426000-A	 	     Di 		014	Wild	K4 V	-1	(C00-4)	[0000]	B	14	-48
1508	Glim	I	0424	Chilok	X426000-A	 	     Di 		014	Wild	K4 V	-1	(C00+2)	[0000]	B	14	24
1900	Glim	I	0424	Chilok	X426000-A	 	     Di 		014	Wild	K4 V	-1	(C00+2)	[0000]	B	14	24

1105	Glim	I	0430	Dakharili	B574555-B	 	     Ag Ni 		314	ImDg	K4 V	2	(C46+1)	[3739]	BC	8	288
1201	Glim	I	0430	Dakharili	X574533-5	 	     Ag Ni 		214	ImDg	K4 V	-2	(740+1)	[8385]	BC	8	28
1323	Glim	I	0430	Dakharili	X574000-5	 	      Di 		014	Wild	K4 V	-3	(700+1)	[0000]	B	8	7
1508	Glim	I	0430	Dakharili	X574000-5	 	      Di 		014	Wild	K4 V	-3	(700+4)	[0000]	B	8	28
1900	Glim	I	0430	Dakharili	X574000-5	 	      Di 		014	Wild	K4 V	-3	(700+2)	[0000]	B	8	14

1105	Glim	M	0431	Guziikumgii	D591678-5	 	     He Ni 		804	ImDg	M3 V	-3	(851-3)	[6355]	B	10	-120
1201	Glim	M	0431	Guziikumgii	X591688-4	 	     He Ni 		904	ImDg	M3 V	-3	(851-3)	[7375]	B	10	-120
1323	Glim	M	0431	Guziikumgii	X591000-4	 	     Di He 		004	Wild	M3 V	-3	(800+3)	[0000]	B	10	24
1508	Glim	M	0431	Guziikumgii	X591000-4	 	     Di He 		004	Wild	M3 V	-3	(800+1)	[0000]	B	10	8
1900	Glim	M	0431	Guziikumgii	X591000-4	 	     Di He 		004	Wild	M3 V	-3	(800+1)	[0000]	B	10	8

1105	Glim	M	0432	Sha	AA97334-A	W	     Lo 		814	ImDg	F7 V	2	(A22+1)	[1538]	B	15	40
1201	Glim	M	0432	Sha	XA97332-3	 	     Lo 	B	814	ImDg	F7 V	-3	(520+1)	[1133]	B	15	10
1323	Glim	M	0432	Sha	XA97000-3	 	     Di 		014	Wild	F7 V	-3	(500+1)	[0000]	B	15	5
1508	Glim	M	0432	Sha	XA97000-3	 	     Di 		014	Wild	F7 V	-3	(500+5)	[0000]	B	15	25
1900	Glim	M	0432	Sha	XA97000-3	 	     Di 		014	Wild	F7 V	-3	(500+1)	[0000]	B	15	5

1105	Glim	M	0433	Mimdiishshasli	B558624-8	 	     Ag Ni 		304	ImDg	G2 V M7 V	0	(C54-2)	[4636]	BC	10	-480
1201	Glim	M	0433	Mimdiishshasli	D558683-8	 	     Ag Ni 		404	ImDg	G2 V M7 V	-2	(C50+1)	[7447]	BC	10	60
1323	Glim	M	0433	Mimdiishshasli	D558676-2	 	     Ag Ni 		204	Wild	G2 V M7 V	-2	(851-1)	[6465]	BC	10	-40
1508	Glim	M	0433	Mimdiishshasli	D558651-4	 	     Ag Ni 		304	Wild	G2 V M7 V	-2	(852-3)	[3448]	BC	10	-240
1900	Glim	M	0433	Mimdiishshasli	D558679-4	 	     Ag Ni 		404	Wild	G2 V M7 V	-2	(851+1)	[4455]	BC	10	40

1105	Glim	M	0434	Amkhash	B4336BD-7	 	     Da  Na Po Ni 	A	324	ImDg	M0 V	-1	(853+3)	[A59B]	B	12	360
1201	Glim	M	0434	Amkhash	X433000-7	 	     Da  Di Na Po 		024	ImDg	M0 V	-3	(800-1)	[0000]	B	12	-8
1323	Glim	M	0434	Amkhash	X433000-7	 	     Da  Di Na Po 		024	Wild	M0 V	-3	(800+5)	[0000]	B	12	40
1508	Glim	M	0434	Amkhash	X433000-7	 	     Da  Di Po 		024	Wild	M0 V	-3	(800+4)	[0000]	B	12	32
1900	Glim	M	0434	Amkhash	X433000-7	 	     Da  Di Po 		024	Wild	M0 V	-3	(800-5)	[0000]	B	12	-40

1105	Glim	M	0435	Gukishdamash	C772476-6	S	     He Ni 		422	ImDg	M2 V	-2	(631-3)	[3245]	B	15	-54
1201	Glim	M	0435	Gukishdamash	D772479-2	 	     He Ni 	B	322	ImDg	M2 V	-3	(630+3)	[3163]	B	15	54
1323	Glim	M	0435	Gukishdamash	D772000-2	 	     Di He 		022	Wild	M2 V	-3	(600+1)	[0000]	B	15	6
1508	Glim	M	0435	Gukishdamash	D772000-2	 	     Di He 		022	Wild	M2 V	-3	(600-2)	[0000]	B	15	-12
1900	Glim	M	0435	Gukishdamash	D772000-2	 	     Di He 		022	Wild	M2 V	-3	(600+1)	[0000]	B	15	6

1105	Glim	M	0436	Nusgukhigi	B99A411-C	 	     Ni Wa 		303	ImDg	M2 V M3 V M6 V	1	(934-3)	[1518]	B	15	-324
1201	Glim	M	0436	Nusgukhigi	X99A445-6	 	     Ni Wa 	B	203	ImDg	M2 V M3 V M6 V	-3	(633-3)	[5133]	B	15	-162
1323	Glim	M	0436	Nusgukhigi	X99A000-6	 	     Di Wa 		003	Wild	M2 V M3 V M6 V	-3	(600+1)	[0000]	B	15	6
1508	Glim	M	0436	Nusgukhigi	X99A000-6	 	     Di Wa 		003	Wild	M2 V M3 V M6 V	-3	(600+1)	[0000]	B	15	6
1900	Glim	M	0436	Nusgukhigi	X99A000-6	 	     Di Wa 		003	Wild	M2 V M3 V M6 V	-3	(600+1)	[0000]	B	15	6

1105	Glim	M	0437	Irkhi	E552456-7	 	     Ni Po 		903	ImDg	M0 V	-3	(631-4)	[3146]	B	8	-72
1201	Glim	M	0437	Irkhi	X552489-6	 	     Ni Po 		503	ImDg	M0 V	-3	(632-1)	[6185]	B	8	-36
1323	Glim	M	0437	Irkhi	X552477-0	 	     Ni Po 		203	Wild	M0 V	-3	(631+5)	[4133]	B	8	90
1508	Glim	M	0437	Irkhi	X552447-1	 	     Ni Po 		303	Wild	M0 V	-3	(630-4)	[3173]	B	8	-72
1900	Glim	M	0437	Irkhi	X552445-2	 	     Ni Po 		203	Wild	M0 V	-3	(630+1)	[8156]	B	8	18

1105	Glim	M	0440	Ungimula	C43869A-8	 	     Ni 		713	ImDg	M2 V M6 V	-2	(C52+1)	[847A]	B	10	120
1201	Glim	M	0440	Ungimula	X438000-8	 	     Di 		013	ImDg	M2 V M6 V	-3	(C00+4)	[0000]	B	10	48
1323	Glim	M	0440	Ungimula	X438000-8	 	     Di 		013	Wild	M2 V M6 V	-3	(C00+2)	[0000]	B	10	24
1508	Glim	M	0440	Ungimula	X438000-8	 	     Di 		013	Wild	M2 V M6 V	-3	(C00+1)	[0000]	B	10	12
1900	Glim	M	0440	Ungimula	X438000-8	 	     Di 		013	Wild	M2 V M6 V	-3	(C00-5)	[0000]	B	10	-60

1105	Glim	E	0519	Haida	C31077A-7	 	      Na Pi 		311	NaHu	K4 V	-1	(967+1)	[9679]	BD	8	378
1201	Glim	E	0519	Haida	X310000-7	 	     Di Na Pi 		011	NaHu	K4 V	-3	(900+4)	[0000]	BD	8	36
1323	Glim	E	0519	Haida	X310000-7	 	     Di Na Pi 		011	Wild	K4 V	-3	(900-4)	[0000]	BD	8	-36
1508	Glim	E	0519	Haida	X310000-7	 	      Di 		011	Wild	K4 V	-3	(900-2)	[0000]	B	8	-18
1900	Glim	E	0519	Haida	X310000-7	 	      Di 		011	Wild	K4 V	-3	(900-3)	[0000]	B	8	-27

1105	Glim	E	0520	Granicus	C435589-7	 	    Ni Px 		304	FeHe	K4 V M4 V	-2	(742-1)	[6368]	B	15	-56
1201	Glim	E	0520	Granicus	X435000-7	 	    Di Px 		004	FeHe	K4 V M4 V	-3	(700-2)	[0000]	B	15	-14
1323	Glim	E	0520	Granicus	X435000-7	 	    Di Px 		004	Wild	K4 V M4 V	-3	(700-3)	[0000]	B	15	-21
1508	Glim	E	0520	Granicus	X435000-7	 	     Di 		004	Wild	K4 V M4 V	-3	(700-3)	[0000]	B	15	-21
1900	Glim	E	0520	Granicus	X435000-7	 	     Di 		004	Wild	K4 V M4 V	-3	(700+1)	[0000]	B	15	7

1105	Glim	I	0521	Sardis	A667553-E	 	      Ag Pr Ga Ni 		511	FeHe	K4 V	2	(946-1)	[272B]	BcC	14	-216
1201	Glim	I	0521	Sardis	X667476-0	 	      Ga Ni Pa 	B	611	FeHe	K4 V	-3	(730+2)	[6121]	Bc	14	42
1323	Glim	I	0521	Sardis	X667000-0	 	       Ba Ga 		011	Wild	K4 V	-3	(700+1)	[0000]	B	14	7
1508	Glim	I	0521	Sardis	X667000-0	 	       Ba Ga 		011	Wild	K4 V	-3	(700-2)	[0000]	B	14	-14
1900	Glim	I	0521	Sardis	X667000-0	 	       Ba Ga 		011	Wild	K4 V	-3	(700+1)	[0000]	B	14	7

1105	Glim	I	0522	Novae	A686796-9	 	      Ag Ri Ga (NIL)		623	FeHe	M2 V M3 V	3	(E6C+2)	[6A48]	BC	14	2016
1201	Glim	I	0522	Novae	B686787-3	 	      Ag Ri Ga (NIL)	B	623	FeHe	M2 V M3 V	2	(96C-3)	[A981]	BC	14	-1944
1323	Glim	I	0522	Novae	B686754-6	 	      Ag Ri Ga (NIL)		323	Wild	M2 V M3 V	2	(967+1)	[6924]	BC	14	378
1508	Glim	I	0522	Novae	B6867A6-6	 	      Ag Ri Ga (NIL)		323	Wild	M2 V M3 V	2	(964-2)	[7984]	BC	14	-432
1900	Glim	I	0522	Novae	B68677A-7	 	      Ag Ri Ga (NIL)		223	Wild	M2 V M3 V	2	(96C+1)	[792A]	BC	14	648

1105	Glim	M	0533	Memgug	B843302-7	 	     Lo Po 		622	ImDg	K5 V M5 V	-1	(520-5)	[1213]	B	7	-50
1201	Glim	M	0533	Memgug	D843210-6	 	     Lo Po 		722	ImDg	K5 V M5 V	-3	(510+1)	[3146]	B	7	5
1323	Glim	M	0533	Memgug	D843000-6	 	     Di Po 		022	Wild	K5 V M5 V	-3	(500-1)	[0000]	B	7	-5
1508	Glim	M	0533	Memgug	D843000-6	 	     Di Po 		022	Wild	K5 V M5 V	-3	(500-2)	[0000]	B	7	-10
1900	Glim	M	0533	Memgug	D843000-6	 	     Di Po 		022	Wild	K5 V M5 V	-3	(500+1)	[0000]	B	7	5

1105	Glim	M	0536	110-796	BAF5674-B	 	     Ni 		904	ImDg	K9 V M5 V	1	(C55-1)	[4739]	B	10	-300
1201	Glim	M	0536	110-796	XAF5000-B	 	     Di 		004	ImDg	K9 V M5 V	-1	(C00-4)	[0000]	B	10	-48
1323	Glim	M	0536	110-796	XAF5000-B	 	     Di 		004	Wild	K9 V M5 V	-1	(C00+1)	[0000]	B	10	12
1508	Glim	M	0536	110-796	XAF5000-B	 	     Di 		004	Wild	K9 V M5 V	-1	(C00+1)	[0000]	B	10	12
1900	Glim	M	0536	110-796	XAF5000-B	 	     Di 		004	Wild	K9 V M5 V	-1	(C00+4)	[0000]	B	10	48

1105	Glim	M	0538	Ushkhesh	C400696-7	 	     Na Ni Va 		613	ImDg	M2 V	-2	(852-3)	[5446]	B	10	-240
1201	Glim	M	0538	Ushkhesh	X400000-7	 	     Di Na Va 		013	ImDg	M2 V	-3	(800-1)	[0000]	B	10	-8
1323	Glim	M	0538	Ushkhesh	X400000-7	 	     Di Na Va 		013	Wild	M2 V	-3	(800+3)	[0000]	B	10	24
1508	Glim	M	0538	Ushkhesh	X400000-7	 	      Di Va 		013	Wild	M2 V	-3	(800-4)	[0000]	B	10	-32
1900	Glim	M	0538	Ushkhesh	X400000-7	 	      Di Va 		013	Wild	M2 V	-3	(800+1)	[0000]	B	10	8

1105	Glim	I	0623	Thermon	B888755-6	 	      Ag Ri (NIL)		624	FeHe	M1 V	2	(969+1)	[5934]	BC	17	486
1201	Glim	I	0623	Thermon	D888752-4	 	      Ag Ri (NIL)	B	724	FeHe	M1 V	0	(967-5)	[2771]	BC	17	-1890
1323	Glim	I	0623	Thermon	D888789-0	 	      Ag Ri (NIL)		324	Wild	M1 V	0	(966+1)	[5722]	BC	17	324
1508	Glim	I	0623	Thermon	D888789-0	 	      Ag Ri (NIL)		224	Wild	M1 V	0	(968-3)	[7762]	BC	17	-1296
1900	Glim	I	0623	Thermon	D888748-1	 	      Ag Ri (NIL)		224	Wild	M1 V	0	(967+2)	[4743]	BC	17	756

1105	Glim	M	0633	Mikhuurgakha	B586100-9	 	     Lo 		103	ImDg	M1 V	0	(600-4)	[1114]	B	8	-24
1201	Glim	M	0633	Mikhuurgakha	X586000-5	 	     Di 		003	ImDg	M1 V	-3	(300+1)	[0000]	B	8	3
1323	Glim	M	0633	Mikhuurgakha	X586000-5	 	     Di 		003	Wild	M1 V	-3	(300-4)	[0000]	B	8	-12
1508	Glim	M	0633	Mikhuurgakha	X586000-5	 	     Di 		003	Wild	M1 V	-3	(300-2)	[0000]	B	8	-6
1900	Glim	M	0633	Mikhuurgakha	X586000-5	 	     Di 		003	Wild	M1 V	-3	(300+3)	[0000]	B	8	9

1105	Glim	M	0635	Lamente	B88A873-C	W	     Ph Ri Wa (NIL)		404	ImDg	M0 V M2 V	4	(E7E+1)	[5C29]	BCef	13	1372
1201	Glim	M	0635	Lamente	X88A000-C	 	      Di Wa (NIL)		004	ImDg	M0 V M2 V	-1	(E00-5)	[0000]	B	13	-70
1323	Glim	M	0635	Lamente	X88A000-C	 	      Di Wa (NIL)		004	Wild	M0 V M2 V	-1	(E00-4)	[0000]	B	13	-56
1508	Glim	M	0635	Lamente	X88A000-C	 	      Di Wa (NIL)		004	Wild	M0 V M2 V	-1	(E00+5)	[0000]	B	13	70
1900	Glim	M	0635	Lamente	X88A000-C	 	      Di Wa (NIL)		004	Wild	M0 V M2 V	-1	(E00+2)	[0000]	B	13	28

1105	Glim	M	0636	Umi	B552767-8	 	    O:0635  Po (NIL)		804	ImDg	G1 V	0	(D68+1)	[7758]	B	13	624
1201	Glim	M	0636	Umi	D5527A8-8	 	    O:0635  Po (NIL)		904	ImDg	G1 V	-2	(D64-1)	[9513]	B	13	-312
1323	Glim	M	0636	Umi	D552796-2	 	    O:0635  Po (NIL)		404	Wild	G1 V	-2	(963+3)	[C534]	B	13	486
1508	Glim	M	0636	Umi	D5527AA-3	 	    O:0635  Po (NIL)		304	Wild	G1 V	-2	(965-3)	[8562]	B	13	-810
1900	Glim	M	0636	Umi	D55278A-4	 	    O:0635  Po (NIL)		204	Wild	G1 V	-2	(96A+1)	[B565]	B	13	540

1105	Glim	M	0637	Mishanuumlir	E551885-3	 	     Ph Po (NIL)		200	ImDg	M2 V M7 V	-2	(A74-4)	[6631]	Be	6	-1120
1201	Glim	M	0637	Mishanuumlir	X551212-2	 	     Lo Po (NIL)	B	400	ImDg	M2 V M7 V	-3	(A10-2)	[2162]	B	6	-20
1323	Glim	M	0637	Mishanuumlir	X551000-2	 	     Di Po (NIL)		000	Wild	M2 V M7 V	-3	(A00+3)	[0000]	B	6	30
1508	Glim	M	0637	Mishanuumlir	X551000-2	 	     Di Po (NIL)		000	Wild	M2 V M7 V	-3	(A00+2)	[0000]	B	6	20
1900	Glim	M	0637	Mishanuumlir	X551000-2	 	     Di Po (NIL)		000	Wild	M2 V M7 V	-3	(A00-3)	[0000]	B	6	-30

1105	Glim	M	0638	Ulaginkiir	B310463-D	S	    O:0837  Ni 		412	ImDg	M0 V	1	(934-2)	[152A]	B	15	-216
1201	Glim	M	0638	Ulaginkiir	X310000-D	 	    O:0837  Di 		012	ImDg	M0 V	-1	(900-5)	[0000]	B	15	-45
1323	Glim	M	0638	Ulaginkiir	X310000-D	 	    O:0837  Di 		012	Wild	M0 V	-1	(900+1)	[0000]	B	15	9
1508	Glim	M	0638	Ulaginkiir	X310000-D	 	    O:0837  Di 		012	Wild	M0 V	-1	(900-1)	[0000]	B	15	-9
1900	Glim	M	0638	Ulaginkiir	X310000-D	 	    O:0837  Di 		012	Wild	M0 V	-1	(900+1)	[0000]	B	15	9

1105	Glim	A	0703	Aluudi	A434985-E	 	     Hi (NIL)		114	NaHu	K0 V	3	(G8F+1)	[7C3C]	BE	13	1920
1201	Glim	A	0703	Aluudi	X434000-E	 	     Di (NIL)		014	NaHu	K0 V	-1	(G00+1)	[0000]	B	13	16
1323	Glim	A	0703	Aluudi	X434000-E	 	     Di (NIL)		014	Wild	K0 V	-1	(G00+1)	[0000]	B	13	16
1508	Glim	A	0703	Aluudi	X434000-E	 	     Di (NIL)		014	Wild	K0 V	-1	(G00+1)	[0000]	B	13	16
1900	Glim	A	0703	Aluudi	X434000-E	 	     Di (NIL)		014	Wild	K0 V	-1	(G00+1)	[0000]	B	13	16

1105	Glim	A	0705	Midaamaka	A652532-A	 	     Ni Po 		202	CsIm	K4 V	1	(945-3)	[1616]	B	6	-540
