Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1105	Daib	I	0122	Zypher	C78A646-A	 	     Ni Ri Wa 		202	ImDi	K3 V	1	(A55+1)	[5749]	BC	8	250
1201	Daib	I	0122	Zypher	X78A67C-5	 	     Ni Ri Wa 		202	ImDi	K3 V	-2	(850-1)	[7427]	BC	8	-40
1364	Daib	I	0122	Zypher	X78A000-5	 	      Di Wa 		002	Wild	K3 V	-3	(800+1)	[0000]	B	8	8
1508	Daib	I	0122	Zypher	X78A000-5	 	      Di Wa 		002	Wild	K3 V	-3	(800+1)	[0000]	B	8	8
1900	Daib	I	0122	Zypher	X78A000-5	 	      Di Wa 		002	Wild	K3 V	-3	(800+1)	[0000]	B	8	8

1105	Daib	I	0123	Luna	B100455-F	S	     Ni Va 		604	ImDi	M2 V	1	(A34-1)	[253D]	B	8	-120
1201	Daib	I	0123	Luna	X100000-F	 	     Di Va 		004	ImDi	M2 V	-1	(A00+3)	[0000]	B	8	30
1364	Daib	I	0123	Luna	X100000-F	 	     Di Va 		004	Wild	M2 V	-1	(A00+2)	[0000]	B	8	20
1508	Daib	I	0123	Luna	X100000-F	 	     Di Va 		004	Wild	M2 V	-1	(A00+3)	[0000]	B	8	30
1900	Daib	I	0123	Luna	X100000-F	 	     Di Va 		004	Wild	M2 V	-1	(A00-3)	[0000]	B	8	-30

1105	Daib	I	0124	Ostia	B888110-B	 	     Lo 		614	ImDi	K6 V	1	(801-3)	[1216]	B	8	-24
1201	Daib	I	0124	Ostia	C888200-7	 	     Lo 		714	ImDi	K6 V	-2	(310-4)	[1154]	B	8	-12
1364	Daib	I	0124	Ostia	X888000-7	 	     Di 		014	Wild	K6 V	-3	(300+2)	[0000]	B	8	6
1508	Daib	I	0124	Ostia	X888000-7	 	     Di 		014	Wild	K6 V	-3	(300-2)	[0000]	B	8	-6
1900	Daib	I	0124	Ostia	X888000-7	 	     Di 		014	Wild	K6 V	-3	(300+4)	[0000]	B	8	12

1105	Daib	I	0126	Ashima	C749984-B	 	     Hi In (NIL)		601	ImDi	M1 V M7 V	3	(C8E+1)	[7C39]	BE	14	1344
1201	Daib	I	0126	Ashima	X749767-3	 	      Pi (NIL)	B	501	ImDi	M1 V M7 V	-2	(B63-1)	[8581]	BD	14	-198
1364	Daib	I	0126	Ashima	X74977A-1	 	      Pi (NIL)		201	Wild	M1 V M7 V	-2	(B67-3)	[8591]	BD	14	-1386
1508	Daib	I	0126	Ashima	X749778-2	 	      Pi (NIL)		201	Wild	M1 V M7 V	-2	(B69+1)	[65A4]	BD	14	594
1900	Daib	I	0126	Ashima	X749799-3	 	      Pi (NIL)		301	Wild	M1 V M7 V	-2	(B67-1)	[7551]	BD	14	-462

1105	Daib	I	0127	Sineli	A526476-E	 	     Ni 		203	ImDi	K0 V	1	(934+1)	[354D]	B	7	108
1201	Daib	I	0127	Sineli	X526000-E	 	     Di 		003	ImDi	K0 V	-1	(900+1)	[0000]	B	7	9
1364	Daib	I	0127	Sineli	X526000-E	 	     Di 		003	Wild	K0 V	-1	(900-1)	[0000]	B	7	-9
1508	Daib	I	0127	Sineli	X526000-E	 	     Di 		003	Wild	K0 V	-1	(900+3)	[0000]	B	7	27
1900	Daib	I	0127	Sineli	X526000-E	 	     Di 		003	Wild	K0 V	-1	(900-1)	[0000]	B	7	-9

1105	Daib	M	0131	Townend	C410462-B	 	    O:Reav-3232  Ni 		413	ImDi	K2 V M3 V	0	(A33-4)	[1417]	B	8	-360
1201	Daib	M	0131	Townend	X410000-B	 	    O:Reav-3232  Di 		013	ImDi	K2 V M3 V	-1	(A00-4)	[0000]	B	8	-40
1364	Daib	M	0131	Townend	X410000-B	 	    O:Reav-3232  Di 		013	Wild	K2 V M3 V	-1	(A00-4)	[0000]	B	8	-40
1508	Daib	M	0131	Townend	X410000-B	 	    O:Reav-3232  Di 		013	Wild	K2 V M3 V	-1	(A00+1)	[0000]	B	8	10
1900	Daib	M	0131	Townend	X410000-B	 	    O:Reav-3232  Di 		013	Wild	K2 V M3 V	-1	(A00+3)	[0000]	B	8	30

1105	Daib	M	0133	Cynowa	C310544-B	 	     Ni 		413	ImDi	M2 V M3 V	0	(B44-2)	[3539]	B	11	-352
1201	Daib	M	0133	Cynowa	X310000-B	 	     Di 		013	ImDi	M2 V M3 V	-1	(B00-1)	[0000]	B	11	-11
1364	Daib	M	0133	Cynowa	X310000-B	 	     Di 		013	Wild	M2 V M3 V	-1	(B00+3)	[0000]	B	11	33
1508	Daib	M	0133	Cynowa	X310000-B	 	     Di 		013	Wild	M2 V M3 V	-1	(B00+4)	[0000]	B	11	44
1900	Daib	M	0133	Cynowa	X310000-B	 	     Di 		013	Wild	M2 V M3 V	-1	(B00+2)	[0000]	B	11	22

1105	Daib	M	0138	Elk	C100422-C	 	     Ni Va 		314	SoCf	M0 V M0 V	0	(B33-4)	[1418]	B	13	-396
1201	Daib	M	0138	Elk	X100000-C	 	     Di Va 		014	SoCf	M0 V M0 V	-1	(B00-4)	[0000]	B	13	-44
1364	Daib	M	0138	Elk	X100000-C	 	     Di Va 		014	Wild	M0 V M0 V	-1	(B00-3)	[0000]	B	13	-33
1508	Daib	M	0138	Elk	X100000-C	 	     Di Va 		014	Wild	M0 V M0 V	-1	(B00-2)	[0000]	B	13	-22
1900	Daib	M	0138	Elk	X100000-C	 	     Di Va 		014	Wild	M0 V M0 V	-1	(B00-2)	[0000]	B	13	-22

1105	Daib	M	0139	Uston	A100A98-E	 	      Hi Na In Va 		902	SoWu	F4 V	4	(E9G+4)	[AE5E]	BEf	13	8064
1201	Daib	M	0139	Uston	X100000-E	 	      Di Na In Va 		002	SoWu	F4 V	0	(E00+1)	[0000]	BE	13	14
1364	Daib	M	0139	Uston	X100000-E	 	      Di Na In Va 		002	Wild	F4 V	0	(E00+1)	[0000]	BE	13	14
1508	Daib	M	0139	Uston	X100000-E	 	       Di Va 		002	Wild	F4 V	-1	(E00+2)	[0000]	B	13	28
1900	Daib	M	0139	Uston	X100000-E	 	       Di Va 		002	Wild	F4 V	-1	(E00+2)	[0000]	B	13	28

1105	Daib	M	0140	Aston	A0005AC-E	 	      Da  As Va Ni 	A	605	SoCf	M0 V	2	(C46+5)	[878H]	B	18	1440
1201	Daib	M	0140	Aston	X000000-E	 	      Da  As Va Di 		005	SoCf	M0 V	-1	(C00+3)	[0000]	B	18	36
1364	Daib	M	0140	Aston	X000000-E	 	      Da  As Va Di 		005	Wild	M0 V	-1	(C00+3)	[0000]	B	18	36
1508	Daib	M	0140	Aston	X000000-E	 	      Da  As Va Di 		005	Wild	M0 V	-1	(C00+1)	[0000]	B	18	12
1900	Daib	M	0140	Aston	X000000-E	 	      Da  As Va Di 		005	Wild	M0 V	-1	(C00-2)	[0000]	B	18	-24

1105	Daib	A	0210	Grumith	D8D5341-8	 	    Da  Lo 	A	523	ImDi	M2 V	-3	(A20-5)	[1114]	B	11	-100
1201	Daib	A	0210	Grumith	X8D5000-8	 	    Da  Di 		023	ImDi	M2 V	-3	(A00-1)	[0000]	B	11	-10
1364	Daib	A	0210	Grumith	X8D5000-8	 	    Da  Di 		023	Wild	M2 V	-3	(A00-4)	[0000]	B	11	-40
1508	Daib	A	0210	Grumith	X8D5000-8	 	    Da  Di 		023	Wild	M2 V	-3	(A00+1)	[0000]	B	11	10
1900	Daib	A	0210	Grumith	X8D5000-8	 	    Da  Di 		023	Wild	M2 V	-3	(A00+2)	[0000]	B	11	20

1105	Daib	E	0220	Shinnar	B100403-F	 	     Ni Va 		604	ImDi	K0 IV M3 V	1	(A34-2)	[152C]	B	11	-240
1201	Daib	E	0220	Shinnar	X100000-F	 	     Di Va 		004	ImDi	K0 IV M3 V	-1	(A00-1)	[0000]	B	11	-10
1364	Daib	E	0220	Shinnar	X100000-F	 	     Di Va 		004	Wild	K0 IV M3 V	-1	(A00-1)	[0000]	B	11	-10
1508	Daib	E	0220	Shinnar	X100000-F	 	     Di Va 		004	Wild	K0 IV M3 V	-1	(A00-4)	[0000]	B	11	-40
1900	Daib	E	0220	Shinnar	X100000-F	 	     Di Va 		004	Wild	K0 IV M3 V	-1	(A00+3)	[0000]	B	11	30

1105	Daib	I	0223	Locri	E98A521-9	 	     Ni Pr Wa 		924	ImDi	M1 V M1 V	-2	(D42-5)	[1315]	Bc	9	-520
1201	Daib	I	0223	Locri	X98A576-4	 	     Ni Pr Wa 	B	524	ImDi	M1 V M1 V	-3	(743+2)	[7262]	Bc	9	168
1364	Daib	I	0223	Locri	X98A525-3	 	     Ni Pr Wa 		224	Wild	M1 V M1 V	-3	(740-5)	[6264]	Bc	9	-140
1508	Daib	I	0223	Locri	X98A573-4	 	     Ni Pr Wa 		124	Wild	M1 V M1 V	-3	(743+2)	[4231]	Bc	9	168
1900	Daib	I	0223	Locri	X98A575-5	 	     Ni Pr Wa 		224	Wild	M1 V M1 V	-3	(740+1)	[4294]	Bc	9	28

1105	Daib	I	0228	Iulii	C855300-A	 	     Ga Lo 		710	ImDi	M0 V M1 V	0	(620-4)	[1315]	B	9	-48
1201	Daib	I	0228	Iulii	X855100-6	 	     Ga Lo 	B	510	ImDi	M0 V M1 V	-3	(500+3)	[1159]	B	9	15
1364	Daib	I	0228	Iulii	X855000-6	 	     Di Ga 		010	Wild	M0 V M1 V	-3	(500+1)	[0000]	B	9	5
1508	Daib	I	0228	Iulii	X855000-6	 	     Di Ga 		010	Wild	M0 V M1 V	-3	(500-1)	[0000]	B	9	-5
1900	Daib	I	0228	Iulii	X855000-6	 	     Di Ga 		010	Wild	M0 V M1 V	-3	(500-3)	[0000]	B	9	-15

1105	Daib	M	0236	Diana's World	B566576-B	 	      Ag Pr Ni 		603	SoCf	K0 V	2	(A46+1)	[474A]	BcC	11	240
1201	Daib	M	0236	Diana's World	X56656C-2	 	      Ag Pr Ni 		303	SoCf	K0 V	-2	(740+1)	[4381]	BcC	11	28
1364	Daib	M	0236	Diana's World	X566000-2	 	       Di 		003	Wild	K0 V	-3	(700+1)	[0000]	B	11	7
1508	Daib	M	0236	Diana's World	X566000-2	 	       Di 		003	Wild	K0 V	-3	(700-3)	[0000]	B	11	-21
1900	Daib	M	0236	Diana's World	X566000-2	 	       Di 		003	Wild	K0 V	-3	(700+1)	[0000]	B	11	7

1105	Daib	M	0237	Odin	A310558-E	 	     Ni 		534	SoCf	G0 V M1 V	1	(E45+1)	[565E]	B	18	280
1201	Daib	M	0237	Odin	X310000-E	 	     Di 		034	SoCf	G0 V M1 V	-1	(E00+2)	[0000]	B	18	28
1364	Daib	M	0237	Odin	X310000-E	 	     Di 		034	Wild	G0 V M1 V	-1	(E00-3)	[0000]	B	18	-42
1508	Daib	M	0237	Odin	X310000-E	 	     Di 		034	Wild	G0 V M1 V	-1	(E00-3)	[0000]	B	18	-42
1900	Daib	M	0237	Odin	X310000-E	 	     Di 		034	Wild	G0 V M1 V	-1	(E00+2)	[0000]	B	18	28

1105	Daib	M	0240	Magyar	C424732-A	 	     Pi (NIL)		203	SoCf	M0 V	1	(C6A-3)	[3816]	BD	10	-2160
1201	Daib	M	0240	Magyar	X424000-A	 	    Di Pi (NIL)		003	SoCf	M0 V	-1	(C00+5)	[0000]	BD	10	60
1364	Daib	M	0240	Magyar	X424000-A	 	    Di Pi (NIL)		003	Wild	M0 V	-1	(C00+1)	[0000]	BD	10	12
1508	Daib	M	0240	Magyar	X424000-A	 	     Di (NIL)		003	Wild	M0 V	-1	(C00+1)	[0000]	B	10	12
1900	Daib	M	0240	Magyar	X424000-A	 	     Di (NIL)		003	Wild	M0 V	-1	(C00-1)	[0000]	B	10	-12

1105	Daib	E	0316	Nyola	C76626A-9	 	    O:0114  Ga Lo 		624	ImDi	F4 V M7 V	-1	(A10+1)	[417B]	B	10	10
1201	Daib	E	0316	Nyola	X766137-3	 	    O:0114  Ga Lo 		324	ImDi	F4 V M7 V	-3	(400+1)	[3152]	B	10	4
1364	Daib	E	0316	Nyola	X766000-3	 	    O:0114  Di Ga 		024	Wild	F4 V M7 V	-3	(400+3)	[0000]	B	10	12
1508	Daib	E	0316	Nyola	X766000-3	 	    O:0114  Di Ga 		024	Wild	F4 V M7 V	-3	(400+1)	[0000]	B	10	4
1900	Daib	E	0316	Nyola	X766000-3	 	    O:0114  Di Ga 		024	Wild	F4 V M7 V	-3	(400-1)	[0000]	B	10	-4

1105	Daib	E	0317	L'kus	C967557-A	 	      Ag Pr Ni 		702	ImDi	M0 V M6 V	1	(945+1)	[565A]	BcC	11	180
1201	Daib	E	0317	L'kus	X967547-5	 	      Ag Pr Ni 	B	402	ImDi	M0 V M6 V	-2	(742+1)	[1342]	BcC	11	56
1364	Daib	E	0317	L'kus	X967554-2	 	      Ag Pr Ni 		202	Wild	M0 V M6 V	-2	(741+4)	[6393]	BcC	11	112
1508	Daib	E	0317	L'kus	X967533-2	 	      Ag Pr Ni 		102	Wild	M0 V M6 V	-2	(742+2)	[6311]	BcC	11	112
1900	Daib	E	0317	L'kus	X96755A-4	 	      Ag Pr Ni 		202	Wild	M0 V M6 V	-2	(741-1)	[7352]	BcC	11	-28

1105	Daib	E	0320	Vonid	E300454-A	 	     Ni Va 		102	ImDi	M1 V	-1	(832-3)	[2338]	B	13	-144
1201	Daib	E	0320	Vonid	X300000-A	 	     Di Va 		002	ImDi	M1 V	-1	(800-3)	[0000]	B	13	-24
1364	Daib	E	0320	Vonid	X300000-A	 	     Di Va 		002	Wild	M1 V	-1	(800-2)	[0000]	B	13	-16
1508	Daib	E	0320	Vonid	X300000-A	 	     Di Va 		002	Wild	M1 V	-1	(800-2)	[0000]	B	13	-16
1900	Daib	E	0320	Vonid	X300000-A	 	     Di Va 		002	Wild	M1 V	-1	(800-1)	[0000]	B	13	-8

1105	Daib	I	0323	Persistance	E432331-9	 	     Lo Po 		704	ImDi	G7 V	-2	(920-5)	[1115]	B	9	-90
1201	Daib	I	0323	Persistance	X432000-9	 	     Di Po 		004	ImDi	G7 V	-2	(900-2)	[0000]	B	9	-18
1364	Daib	I	0323	Persistance	X432000-9	 	     Di Po 		004	Wild	G7 V	-2	(900+2)	[0000]	B	9	18
1508	Daib	I	0323	Persistance	X432000-9	 	     Di Po 		004	Wild	G7 V	-2	(900-3)	[0000]	B	9	-27
1900	Daib	I	0323	Persistance	X432000-9	 	     Di Po 		004	Wild	G7 V	-2	(900-2)	[0000]	B	9	-18

1105	Daib	I	0324	Troy	B774414-B	 	     Ni Pa 		320	ImDi	K0 V M1 V	1	(834-1)	[2539]	Bc	12	-96
1201	Daib	I	0324	Troy	X774333-0	 	      Lo 		720	ImDi	K0 V M1 V	-3	(620+2)	[1161]	B	12	24
1364	Daib	I	0324	Troy	X774000-0	 	      Ba 		020	Wild	K0 V M1 V	-3	(600+2)	[0000]	B	12	12
1508	Daib	I	0324	Troy	X774000-0	 	      Ba 		020	Wild	K0 V M1 V	-3	(600+2)	[0000]	B	12	12
1900	Daib	I	0324	Troy	X774000-0	 	      Ba 		020	Wild	K0 V M1 V	-3	(600-3)	[0000]	B	12	-18

1105	Daib	I	0326	Depot	A9B956A-F	D 	    Da   Fl Ni 	A	714	ImDi	M1 V M9 V	2	(C46+4)	[777H]	B	11	1152
1201	Daib	I	0326	Depot	X9B9000-F	 	    Da   Di Fl 		014	ImDi	M1 V M9 V	-1	(C00-2)	[0000]	B	11	-24
1364	Daib	I	0326	Depot	X9B9000-F	 	    Da   Di Fl 		014	Wild	M1 V M9 V	-1	(C00-2)	[0000]	B	11	-24
1508	Daib	I	0326	Depot	X9B9000-F	 	    Da   Di Fl 		014	Wild	M1 V M9 V	-1	(C00-1)	[0000]	B	11	-12
1900	Daib	I	0326	Depot	X9B9000-F	 	    Da   Di Fl 		014	Wild	M1 V M9 V	-1	(C00-3)	[0000]	B	11	-36

1105	Daib	I	0327	Delphi	A94A100-F	 	     Lo Wa 		705	ImDi	K2 V	1	(801-3)	[121A]	B	15	-24
1201	Daib	I	0327	Delphi	X94A113-5	 	     Lo Wa 		405	ImDi	K2 V	-3	(300+1)	[2169]	B	15	3
1364	Daib	I	0327	Delphi	X94A000-5	 	     Di Wa 		005	Wild	K2 V	-3	(300+1)	[0000]	B	15	3
1508	Daib	I	0327	Delphi	X94A000-5	 	     Di Wa 		005	Wild	K2 V	-3	(300-3)	[0000]	B	15	-9
1900	Daib	I	0327	Delphi	X94A000-5	 	     Di Wa 		005	Wild	K2 V	-3	(300+3)	[0000]	B	15	9

1105	Daib	I	0328	Haajar	D997663-6	 	    O:0527  Ag Cy Ni 		114	ImDi	M3 V M4 V	-2	(852-5)	[3423]	BC	13	-400
1201	Daib	I	0328	Haajar	X997688-6	 	    O:0527  Ag Ni 	B	214	ImDi	M3 V M4 V	-2	(853+1)	[5455]	BC	13	120
1364	Daib	I	0328	Haajar	X997000-6	 	     O:0527  Di 		014	Wild	M3 V M4 V	-3	(800+3)	[0000]	B	13	24
1508	Daib	I	0328	Haajar	X997000-6	 	     O:0527  Di 		014	Wild	M3 V M4 V	-3	(800+4)	[0000]	B	13	32
1900	Daib	I	0328	Haajar	X997000-6	 	     O:0527  Di 		014	Wild	M3 V M4 V	-3	(800+4)	[0000]	B	13	32

1105	Daib	I	0330	Riedigar	E200233-9	 	     Lo Va 		604	ImDi	M1 V	-2	(810-5)	[1126]	B	14	-40
1201	Daib	I	0330	Riedigar	X200000-9	 	     Di Va 		004	ImDi	M1 V	-2	(800+1)	[0000]	B	14	8
1364	Daib	I	0330	Riedigar	X200000-9	 	     Di Va 		004	Wild	M1 V	-2	(800+2)	[0000]	B	14	16
1508	Daib	I	0330	Riedigar	X200000-9	 	     Di Va 		004	Wild	M1 V	-2	(800-2)	[0000]	B	14	-16
1900	Daib	I	0330	Riedigar	X200000-9	 	     Di Va 		004	Wild	M1 V	-2	(800-2)	[0000]	B	14	-16

1105	Daib	M	0332	Selket	B684300-C	 	     Lo 		604	ImDi	M1 V	1	(921-3)	[1417]	B	13	-54
1201	Daib	M	0332	Selket	X684335-1	 	     Lo 		704	ImDi	M1 V	-3	(520+3)	[6112]	B	13	30
1364	Daib	M	0332	Selket	X684000-1	 	     Di 		004	Wild	M1 V	-3	(500-4)	[0000]	B	13	-20
1508	Daib	M	0332	Selket	X684000-1	 	     Di 		004	Wild	M1 V	-3	(500-1)	[0000]	B	13	-5
1900	Daib	M	0332	Selket	X684000-1	 	     Di 		004	Wild	M1 V	-3	(500-3)	[0000]	B	13	-15

1105	Daib	M	0333	Seti IV	A566521-D	 	      Ag Pr Ni 		802	ImDi	K0 V M1 V	2	(946-2)	[1719]	BcC	12	-432
1201	Daib	M	0333	Seti IV	X566549-6	 	      Ag Pr Ni 	B	402	ImDi	K0 V M1 V	-2	(744-2)	[5347]	BcC	12	-224
1364	Daib	M	0333	Seti IV	X566543-1	 	      Ag Pr Ni 		202	Wild	K0 V M1 V	-2	(743-1)	[9343]	BcC	12	-84
1508	Daib	M	0333	Seti IV	X566534-2	 	      Ag Pr Ni 		102	Wild	K0 V M1 V	-2	(742+1)	[3365]	BcC	12	56
1900	Daib	M	0333	Seti IV	X5665A8-3	 	      Ag Pr Ni 		202	Wild	K0 V M1 V	-2	(743+1)	[5322]	BcC	12	84

1105	Daib	M	0334	Handel	C998348-9	 	     Lo 		403	ImDi	M0 V M4 V	-1	(820-1)	[3259]	B	15	-16
1201	Daib	M	0334	Handel	E998300-4	 	     Lo 		403	ImDi	M0 V M4 V	-3	(520+3)	[3134]	B	15	30
1364	Daib	M	0334	Handel	E998000-4	 	     Di 		003	Wild	M0 V M4 V	-3	(500+2)	[0000]	B	15	10
1508	Daib	M	0334	Handel	E998000-4	 	     Di 		003	Wild	M0 V M4 V	-3	(500+1)	[0000]	B	15	5
1900	Daib	M	0334	Handel	E998000-4	 	     Di 		003	Wild	M0 V M4 V	-3	(500+1)	[0000]	B	15	5

1105	Daib	M	0335	Tolkien	A878411-D	 	     Ni Pa 		705	ImDi	G2 V	1	(B34-3)	[1519]	Bc	8	-396
1201	Daib	M	0335	Tolkien	X878413-6	 	     Ni Pa 	B	405	ImDi	G2 V	-3	(633-1)	[3136]	Bc	8	-54
1364	Daib	M	0335	Tolkien	X878000-6	 	      Di 		005	Wild	G2 V	-3	(600+2)	[0000]	B	8	12
1508	Daib	M	0335	Tolkien	X878000-6	 	      Di 		005	Wild	G2 V	-3	(600-2)	[0000]	B	8	-12
1900	Daib	M	0335	Tolkien	X878000-6	 	      Di 		005	Wild	G2 V	-3	(600+1)	[0000]	B	8	6

1105	Daib	M	0339	Deir el-Medina	B525647-B	 	    Ni Px 		204	SoCf	M3 V M6 V	1	(C55+1)	[675B]	B	10	300
1201	Daib	M	0339	Deir el-Medina	X525000-B	 	    Di Px 		004	SoCf	M3 V M6 V	-1	(C00+1)	[0000]	B	10	12
1364	Daib	M	0339	Deir el-Medina	X525000-B	 	    Di Px 		004	Wild	M3 V M6 V	-1	(C00+1)	[0000]	B	10	12
1508	Daib	M	0339	Deir el-Medina	X525000-B	 	     Di 		004	Wild	M3 V M6 V	-1	(C00+1)	[0000]	B	10	12
1900	Daib	M	0339	Deir el-Medina	X525000-B	 	     Di 		004	Wild	M3 V M6 V	-1	(C00+1)	[0000]	B	10	12

1105	Daib	A	0407	Perishan	A300200-E	 	     Lo Va 		323	NaHu	M0 V M6 V	1	(911-3)	[1319]	B	16	-27
1201	Daib	A	0407	Perishan	X300000-E	 	     Di Va 		023	NaHu	M0 V M6 V	-1	(900-3)	[0000]	B	16	-27
1364	Daib	A	0407	Perishan	X300000-E	 	     Di Va 		023	Wild	M0 V M6 V	-1	(900+2)	[0000]	B	16	18
1508	Daib	A	0407	Perishan	X300000-E	 	     Di Va 		023	Wild	M0 V M6 V	-1	(900+1)	[0000]	B	16	9
1900	Daib	A	0407	Perishan	X300000-E	 	     Di Va 		023	Wild	M0 V M6 V	-1	(900-1)	[0000]	B	16	-9

1105	Daib	A	0409	Eola	D76A147-8	S	    Da  Lo Wa 	A	402	ImDi	M1 V M2 V	-3	(500-3)	[1158]	B	11	-15
1201	Daib	A	0409	Eola	X76A136-7	 	    Da  Lo Wa 		502	ImDi	M1 V M2 V	-3	(300+2)	[3187]	B	11	6
1364	Daib	A	0409	Eola	X76A000-7	 	    Da  Di Wa 		002	Wild	M1 V M2 V	-3	(300-1)	[0000]	B	11	-3
1508	Daib	A	0409	Eola	X76A000-7	 	    Da  Di Wa 		002	Wild	M1 V M2 V	-3	(300-1)	[0000]	B	11	-3
1900	Daib	A	0409	Eola	X76A000-7	 	    Da  Di Wa 		002	Wild	M1 V M2 V	-3	(300-2)	[0000]	B	11	-6

1105	Daib	A	0410	Jurin	A85A166-F	 	    O:0507 RsA  Lo Wa 		903	ImDi	M2 V	1	(601+1)	[124E]	B	9	6
1201	Daib	A	0410	Jurin	X85A200-5	 	    O:0507 RsA  Lo Wa 		503	ImDi	M2 V	-3	(310-2)	[5131]	B	9	-6
1364	Daib	A	0410	Jurin	X85A000-5	 	    O:0507 RsA  Di Wa 		003	Wild	M2 V	-3	(300-3)	[0000]	B	9	-9
1508	Daib	A	0410	Jurin	X85A000-5	 	    O:0507 RsA  Di Wa 		003	Wild	M2 V	-3	(300+2)	[0000]	B	9	6
1900	Daib	A	0410	Jurin	X85A000-5	 	    O:0507 RsA  Di Wa 		003	Wild	M2 V	-3	(300+5)	[0000]	B	9	15

1105	Daib	E	0411	Skyia	E562410-7	 	     Ni 		303	ImDi	M0 V M2 V M0 V	-3	(631-5)	[1112]	B	10	-90
1201	Daib	E	0411	Skyia	X562410-3	 	     Ni 	B	203	ImDi	M0 V M2 V M0 V	-3	(633+2)	[8151]	B	10	108
1364	Daib	E	0411	Skyia	X562000-3	 	     Di 		003	Wild	M0 V M2 V M0 V	-3	(600-2)	[0000]	B	10	-12
1508	Daib	E	0411	Skyia	X562000-3	 	     Di 		003	Wild	M0 V M2 V M0 V	-3	(600-5)	[0000]	B	10	-30
1900	Daib	E	0411	Skyia	X562000-3	 	     Di 		003	Wild	M0 V M2 V M0 V	-3	(600+4)	[0000]	B	10	24

1105	Daib	E	0420	Judgement	B000135-E	 	      As Va Lo 		810	ImDi	M1 V	1	(401-1)	[123C]	B	5	-4
1201	Daib	E	0420	Judgement	X000000-E	 	      As Va Di 		010	ImDi	M1 V	-1	(400-3)	[0000]	B	5	-12
1364	Daib	E	0420	Judgement	X000000-E	 	      As Va Di 		010	Wild	M1 V	-1	(400+1)	[0000]	B	5	4
1508	Daib	E	0420	Judgement	X000000-E	 	      As Va Di 		010	Wild	M1 V	-1	(400+3)	[0000]	B	5	12
1900	Daib	E	0420	Judgement	X000000-E	 	      As Va Di 		010	Wild	M1 V	-1	(400+1)	[0000]	B	5	4

1105	Daib	I	0424	Sotto	B432856-D	N 	      Na Po Ph (NIL)		904	ImDi	K5 V	2	(E7D+1)	[7A4C]	Be	13	1274
1201	Daib	I	0424	Sotto	X432000-D	 	      Di Na Po (NIL)		004	ImDi	K5 V	-1	(E00-2)	[0000]	B	13	-28
1364	Daib	I	0424	Sotto	X432000-D	 	      Di Na Po (NIL)		004	Wild	K5 V	-1	(E00+1)	[0000]	B	13	14
1508	Daib	I	0424	Sotto	X432000-D	 	      Di Po (NIL)		004	Wild	K5 V	-1	(E00+1)	[0000]	B	13	14
1900	Daib	I	0424	Sotto	X432000-D	 	      Di Po (NIL)		004	Wild	K5 V	-1	(E00+2)	[0000]	B	13	28

