Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1105	Dene	A	0209	Kretikaa	B20057B-C	 	     Ni Va 		623	ImDd	K2 V	{ 1 }	(C45+3)	[767E]	B	8	720
1201	Dene	A	0209	Kretikaa	B20057B-C	 	     Ni Va 		623	ImDd	K2 V	{ 1 }	(C45+3)	[767E]	B	8	720
1240	Dene	A	0209	Kretikaa	B20057B-C	 	     Ni Va 		623	ImDd	K2 V	{ 1 }	(C45+3)	[767E]	B	8	720
1508	Dene	A	0209	Kretikaa	B200534-B	 	     Ni Va 		623	ImDd	K2 V	{ 1 }	(C42+1)	[5698]	B	8	96
1900	Dene	A	0209	Kretikaa	B200548-C	 	     Ni Va 		723	ImDd	K2 V	{ 1 }	(C43+3)	[764B]	B	8	432

1105	Dene	E	0211	Suvfoto	D95488A-6	S	     Pa Ph 		304	ImDd	K6 V	{ -2 }	(A75+1)	[A678]	Bce	7	350
1201	Dene	E	0211	Suvfoto	D95488A-6	S	     Pa Ph 		304	ImDd	K6 V	{ -2 }	(A75+1)	[A678]	Bce	7	350
1240	Dene	E	0211	Suvfoto	D95488A-6	S	     Pa Ph 		304	ImDd	K6 V	{ -2 }	(A75+1)	[A678]	Bce	7	350
1508	Dene	E	0211	Suvfoto	D95488C-5	S	     Pa Ph 		404	ImDd	K6 V	{ -2 }	(A72-1)	[5652]	Bce	7	-140
1900	Dene	E	0211	Suvfoto	D954846-6	S	     Pa Ph 		304	ImDd	K6 V	{ -2 }	(A74-2)	[4675]	Bce	7	-560

1105	Dene	E	0214	Musayid	E5448AE-5	 	       Pa Pi Ph 	A	514	ImDd	K5 V	{ -2 }	(A75+2)	[C699]	BcDe	18	700
1201	Dene	E	0214	Musayid	E5448AE-5	 	       Pa Pi Ph 	A	514	ImDd	K5 V	{ -2 }	(A75+2)	[C699]	BcDe	18	700
1240	Dene	E	0214	Musayid	E5448AE-5	 	       Pa Pi Ph 	A	514	ImDd	K5 V	{ -2 }	(A75+2)	[C699]	BcDe	18	700
1508	Dene	E	0214	Musayid	E544874-4	 	       Pa Pi Ph 	A	614	ImDd	K5 V	{ -2 }	(A76-2)	[C668]	BcDe	18	-840
1900	Dene	E	0214	Musayid	E544898-5	 	       Pa Pi Ph 	A	514	ImDd	K5 V	{ -2 }	(A73+1)	[7625]	BcDe	18	210

1105	Dene	E	0217	Umiikam	DAA6300-8	 	     Fl Lo 		401	ImDd	M0 V M1 V	{ -3 }	(620-5)	[1113]	B	14	-60
1201	Dene	E	0217	Umiikam	DAA6300-8	 	     Fl Lo 		401	ImDd	M0 V M1 V	{ -3 }	(620-5)	[1113]	B	14	-60
1240	Dene	E	0217	Umiikam	DAA6300-8	 	     Fl Lo 		401	ImDd	M0 V M1 V	{ -3 }	(620-5)	[1113]	B	14	-60
1508	Dene	E	0217	Umiikam	DAA6375-6	 	     Fl Lo 		301	ImDd	M0 V M1 V	{ -3 }	(520+1)	[2147]	B	14	10
1900	Dene	E	0217	Umiikam	DAA6377-7	 	     Fl Lo 		201	ImDd	M0 V M1 V	{ -3 }	(520+1)	[117A]	B	14	10

1105	Dene	E	0218	Vanzeti	C52A531-C	S	     Ni 		401	ImDd	M3 V M7 V	{ 0 }	(844-4)	[1518]	B	14	-512
1201	Dene	E	0218	Vanzeti	C52A531-C	S	     Ni 		401	ImDd	M3 V M7 V	{ 0 }	(844-4)	[1518]	B	14	-512
1240	Dene	E	0218	Vanzeti	C52A531-C	S	     Ni 		401	ImDd	M3 V M7 V	{ 0 }	(844-4)	[1518]	B	14	-512
1508	Dene	E	0218	Vanzeti	C52A552-C	S	     Ni 		501	ImDd	M3 V M7 V	{ 0 }	(841-1)	[6568]	B	14	-32
1900	Dene	E	0218	Vanzeti	C52A500-D	S	     Ni 		601	ImDd	M3 V M7 V	{ 0 }	(844+3)	[354E]	B	14	384

1105	Dene	I	0221	Mater Nova	B575744-9	 	      Ag Pi 		314	ImDd	G8 V M6 V	{ 2 }	(E6B+1)	[5937]	BCD	10	924
1201	Dene	I	0221	Mater Nova	B575744-9	 	      Ag Pi 		314	ImDd	G8 V M6 V	{ 2 }	(E6B+1)	[5937]	BCD	10	924
1240	Dene	I	0221	Mater Nova	B575744-9	 	      Ag Pi 		314	ImDd	G8 V M6 V	{ 2 }	(E6B+1)	[5937]	BCD	10	924
1508	Dene	I	0221	Mater Nova	B575799-8	 	      Ag Pi 		214	ImDd	G8 V M6 V	{ 1 }	(E66+1)	[8858]	BCD	10	504
1900	Dene	I	0221	Mater Nova	B575743-9	 	      Ag Pi 		114	ImDd	G8 V M6 V	{ 2 }	(E6B+1)	[6926]	BCD	10	924

1105	Dene	I	0222	Breslow	X540510-5	 	       De He Ni Po 	R	902	ImDd	K8 V M4 V	{ -3 }	(741-5)	[1211]	B	11	-140
1201	Dene	I	0222	Breslow	X540510-5	 	       De He Ni Po 	R	902	ImDd	K8 V M4 V	{ -3 }	(741-5)	[1211]	B	11	-140
1240	Dene	I	0222	Breslow	X540510-5	 	       De He Ni Po 	R	902	ImDd	K8 V M4 V	{ -3 }	(741-5)	[1211]	B	11	-140
1508	Dene	I	0222	Breslow	X540641-3	 	       De He Ni Po 	R	102	ImDd	K8 V M4 V	{ -3 }	(750+1)	[7363]	B	11	35
1900	Dene	I	0222	Breslow	X540641-4	 	       De He Ni Po 	R	202	ImDd	K8 V M4 V	{ -3 }	(750+4)	[8323]	B	11	140

1105	Dene	I	0223	Daumier	B88A452-E	 	     Ni Wa 		510	ImDd	K7 V M9 V	{ 1 }	(734-3)	[151A]	B	10	-252
1201	Dene	I	0223	Daumier	B88A452-E	 	     Ni Wa 		510	ImDd	K7 V M9 V	{ 1 }	(734-3)	[151A]	B	10	-252
1240	Dene	I	0223	Daumier	B88A452-E	 	     Ni Wa 		510	ImDd	K7 V M9 V	{ 1 }	(734-3)	[151A]	B	10	-252
1508	Dene	I	0223	Daumier	B88A431-C	 	     Ni Wa 		610	ImDd	K7 V M9 V	{ 1 }	(734+2)	[759E]	B	10	168
1900	Dene	I	0223	Daumier	B88A443-D	 	     Ni Wa 		510	ImDd	K7 V M9 V	{ 1 }	(733+1)	[75AB]	B	10	63

1105	Dene	I	0224	Adapam	E796442-7	 	     Ni Pa 		822	ImDd	K8 V	{ -3 }	(631-5)	[1113]	Bc	7	-90
1201	Dene	I	0224	Adapam	E796442-7	 	     Ni Pa 		822	ImDd	K8 V	{ -3 }	(631-5)	[1113]	Bc	7	-90
1240	Dene	I	0224	Adapam	E796442-7	 	     Ni Pa 		822	ImDd	K8 V	{ -3 }	(631-5)	[1113]	Bc	7	-90
1508	Dene	I	0224	Adapam	E796450-7	 	     Ni Pa 		722	ImDd	K8 V	{ -3 }	(633-3)	[4167]	Bc	7	-162
1900	Dene	I	0224	Adapam	E796434-7	 	     Ni Pa 		722	ImDd	K8 V	{ -3 }	(630-1)	[4148]	Bc	7	-18

1105	Dene	I	0226	Wroclaw	C5667BF-7	 	       Ag Ri 	A	823	ImDd	G8 V K2 V	{ 1 }	(969+5)	[C8AC]	BC	12	2430
1201	Dene	I	0226	Wroclaw	C5667BF-7	 	       Ag Ri 	A	823	ImDd	G8 V K2 V	{ 1 }	(969+5)	[C8AC]	BC	12	2430
1240	Dene	I	0226	Wroclaw	C5667BF-7	 	       Ag Ri 	A	823	ImDd	G8 V K2 V	{ 1 }	(969+5)	[C8AC]	BC	12	2430
1508	Dene	I	0226	Wroclaw	C566758-7	 	       Ag Ri 	A	823	ImDd	G8 V K2 V	{ 1 }	(968+4)	[9878]	BC	12	1728
1900	Dene	I	0226	Wroclaw	C566772-7	 	       Ag Ri 	A	723	ImDd	G8 V K2 V	{ 1 }	(968-1)	[8883]	BC	12	-432

1105	Dene	I	0228	Rimkuku	D9A8872-8	S	     Fl Ph 		324	ImDd	G1 V M3 V	{ -2 }	(G76-5)	[4614]	Be	15	-3360
1201	Dene	I	0228	Rimkuku	D9A8872-8	S	     Fl Ph 		324	ImDd	G1 V M3 V	{ -2 }	(G76-5)	[4614]	Be	15	-3360
1240	Dene	I	0228	Rimkuku	D9A8872-8	S	     Fl Ph 		324	ImDd	G1 V M3 V	{ -2 }	(G76-5)	[4614]	Be	15	-3360
1508	Dene	I	0228	Rimkuku	D9A8837-7	S	     Fl Ph 		224	ImDd	G1 V M3 V	{ -2 }	(A75+1)	[A668]	Be	15	350
1900	Dene	I	0228	Rimkuku	D9A8887-8	S	     Fl Ph 		324	ImDd	G1 V M3 V	{ -2 }	(G74-2)	[7697]	Be	15	-896

1105	Dene	I	0229	Aziziyah	C86A475-B	 	     Ni Wa 		624	ImDd	G3 V	{ 0 }	(C33-2)	[2439]	B	9	-216
1201	Dene	I	0229	Aziziyah	C86A475-B	 	     Ni Wa 		624	ImDd	G3 V	{ 0 }	(C33-2)	[2439]	B	9	-216
1240	Dene	I	0229	Aziziyah	E86A000-B	 	     Di Wa 		024	Wild	G3 V	{ -1 }	(C00+1)	[0000]	B	9	12
1508	Dene	I	0229	Aziziyah	E86A000-B	 	     Di Wa 		024	Wild	G3 V	{ -1 }	(C00+1)	[0000]	B	9	12
1900	Dene	I	0229	Aziziyah	E86A000-B	 	     Di Wa 		024	Wild	G3 V	{ -1 }	(C00-2)	[0000]	B	9	-24

1105	Dene	M	0233	Inkekush	A540548-D	N 	      De He Ni Po 		631	ImDd	F9 V M2 V	{ 1 }	(B45+1)	[565D]	B	14	220
1201	Dene	M	0233	Inkekush	A540548-D	N 	      De He Ni Po 		631	ImDd	F9 V M2 V	{ 1 }	(B45+1)	[565D]	B	14	220
1240	Dene	M	0233	Inkekush	A540578-B	N 	      De He Ni Po 		331	Wild	F9 V M2 V	{ 1 }	(B45+2)	[7647]	B	14	440
1508	Dene	M	0233	Inkekush	A540534-C	N 	      De He Ni Po 		231	Wild	F9 V M2 V	{ 1 }	(B47+5)	[A668]	B	14	1540
1900	Dene	M	0233	Inkekush	A540545-D	N 	      De He Ni Po 		131	Wild	F9 V M2 V	{ 1 }	(B47+2)	[765G]	B	14	616

1105	Dene	M	0235	Saguenay	B438256-E	N 	     Lo 		324	ImDd	M0 V	{ 1 }	(A11+1)	[134D]	B	9	10
1201	Dene	M	0235	Saguenay	B438256-E	N 	     Lo 		324	ImDd	M0 V	{ 1 }	(A11+1)	[134D]	B	9	10
1240	Dene	M	0235	Saguenay	E438000-E	T 	     Di 		024	Wild	M0 V	{ -1 }	(A00-2)	[0000]	B	9	-20
1508	Dene	M	0235	Saguenay	E438000-E	T 	     Di 		024	Wild	M0 V	{ -1 }	(A00-2)	[0000]	B	9	-20
1900	Dene	M	0235	Saguenay	E438000-E	T 	     Di 		024	Wild	M0 V	{ -1 }	(A00-2)	[0000]	B	9	-20

1105	Dene	M	0237	Taman	E874300-5	 	     Lo 		810	ImDd	G7 V M3 V	{ -3 }	(520-5)	[1111]	B	11	-50
1201	Dene	M	0237	Taman	E874300-5	 	     Lo 		810	ImDd	G7 V M3 V	{ -3 }	(520-5)	[1111]	B	11	-50
1240	Dene	M	0237	Taman	E874000-5	 	     Di 		010	Wild	G7 V M3 V	{ -3 }	(500-3)	[0000]	B	11	-15
1508	Dene	M	0237	Taman	E874000-5	 	     Di 		010	Wild	G7 V M3 V	{ -3 }	(500+4)	[0000]	B	11	20
1900	Dene	M	0237	Taman	E874000-5	 	     Di 		010	Wild	G7 V M3 V	{ -3 }	(500+1)	[0000]	B	11	5

1105	Dene	M	0238	Nouakchat	C532114-6	S	     Lo Po 		103	ImDd	M4 V	{ -2 }	(300-4)	[1134]	B	14	-12
1201	Dene	M	0238	Nouakchat	C532114-6	S	     Lo Po 		103	ImDd	M4 V	{ -2 }	(300-4)	[1134]	B	14	-12
1240	Dene	M	0238	Nouakchat	E532000-6	T 	     Di Po 		003	Wild	M4 V	{ -3 }	(300-2)	[0000]	B	14	-6
1508	Dene	M	0238	Nouakchat	E532000-6	T 	     Di Po 		003	Wild	M4 V	{ -3 }	(300-1)	[0000]	B	14	-3
1900	Dene	M	0238	Nouakchat	E532000-6	T 	     Di Po 		003	Wild	M4 V	{ -3 }	(300+1)	[0000]	B	14	3

1105	Dene	A	0303	Kiiga	D530624-7	 	       De Na Po Ni 	A	201	ImDd	M0 V M7 V	{ -3 }	(851-5)	[4335]	B	11	-200
1201	Dene	A	0303	Kiiga	D530624-7	 	       De Na Po Ni 	A	201	ImDd	M0 V M7 V	{ -3 }	(851-5)	[4335]	B	11	-200
1240	Dene	A	0303	Kiiga	D530678-5	 	       De Na Po Ni 		101	Wild	M0 V M7 V	{ -3 }	(851+2)	[A343]	B	11	80
1508	Dene	A	0303	Kiiga	D530530-7	 	       De Ni Po 		901	Wild	M0 V M7 V	{ -3 }	(840-1)	[4248]	B	11	-32
1900	Dene	A	0303	Kiiga	D530620-7	 	       De Na Po Ni 		101	Wild	M0 V M7 V	{ -3 }	(852+2)	[8356]	B	11	160

1105	Dene	A	0304	Riacon	B666441-8	N 	     Ga Ni Pa 		301	ImDd	G6 V M8 V	{ -1 }	(732-5)	[1314]	Bc	11	-210
1201	Dene	A	0304	Riacon	B666441-8	N 	     Ga Ni Pa 		301	ImDd	G6 V M8 V	{ -1 }	(732-5)	[1314]	Bc	11	-210
1240	Dene	A	0304	Riacon	B666434-6	N 	     Ga Ni Pa 		101	Wild	G6 V M8 V	{ -1 }	(632+3)	[5366]	Bc	11	108
1508	Dene	A	0304	Riacon	B66637B-7	N 	      Ga Lo 		901	Wild	G6 V M8 V	{ -1 }	(620-1)	[425B]	B	11	-12
1900	Dene	A	0304	Riacon	B666375-8	N 	      Ga Lo 		801	Wild	G6 V M8 V	{ -1 }	(720+2)	[622B]	B	11	28

1105	Dene	A	0306	Saki	D576642-6	 	     Ag Ni 		701	ImDd	K8 V	{ -2 }	(852-5)	[2412]	BC	8	-400
1201	Dene	A	0306	Saki	D576642-6	 	     Ag Ni 		701	ImDd	K8 V	{ -2 }	(852-5)	[2412]	BC	8	-400
1240	Dene	A	0306	Saki	D576642-6	 	     Ag Ni 		701	ImDd	K8 V	{ -2 }	(852-5)	[2412]	BC	8	-400
1508	Dene	A	0306	Saki	D576644-5	 	     Ag Ni 		801	ImDd	K8 V	{ -2 }	(850-2)	[7472]	BC	8	-80
1900	Dene	A	0306	Saki	D576657-7	 	     Ag Ni 		701	ImDd	K8 V	{ -2 }	(852-2)	[746A]	BC	8	-160

1105	Dene	A	0310	Horizon	E310725-8	 	      Na Pi 		324	ImDd	F2 V K0 V	{ -2 }	(F66-4)	[5536]	BD	13	-2160
1201	Dene	A	0310	Horizon	E310725-8	 	      Na Pi 		324	ImDd	F2 V K0 V	{ -2 }	(F66-4)	[5536]	BD	13	-2160
1240	Dene	A	0310	Horizon	E310725-8	 	      Na Pi 		324	ImDd	F2 V K0 V	{ -2 }	(F66-4)	[5536]	BD	13	-2160
1508	Dene	A	0310	Horizon	E310755-8	 	      Na Pi 		324	ImDd	F2 V K0 V	{ -2 }	(F63+1)	[5546]	BD	13	270
1900	Dene	A	0310	Horizon	E310798-8	 	      Na Pi 		224	ImDd	F2 V K0 V	{ -2 }	(F68-2)	[658D]	BD	13	-1440

1105	Dene	E	0311	Fennec	C556833-8	S	     Pa Ph 		520	ImDd	K7 V	{ -1 }	(C77-4)	[5725]	Bce	7	-2352
1201	Dene	E	0311	Fennec	C556833-8	S	     Pa Ph 		520	ImDd	K7 V	{ -1 }	(C77-4)	[5725]	Bce	7	-2352
1240	Dene	E	0311	Fennec	C556833-8	S	     Pa Ph 		520	ImDd	K7 V	{ -1 }	(C77-4)	[5725]	Bce	7	-2352
1508	Dene	E	0311	Fennec	C55687A-7	S	     Pa Ph 		420	ImDd	K7 V	{ -1 }	(A7B+4)	[9768]	Bce	7	3080
1900	Dene	E	0311	Fennec	C556876-8	S	     Pa Ph 		520	ImDd	K7 V	{ -1 }	(C74+1)	[4787]	Bce	7	336

1105	Dene	E	0316	Magash	A400976-F	S	       Hi Na In Va 		824	ImDd	F8 V K7 V	{ 4 }	(H8G+3)	[8D4E]	BEf	10	6528
1201	Dene	E	0316	Magash	A400976-F	S	       Hi Na In Va 		824	ImDd	F8 V K7 V	{ 4 }	(H8G+3)	[8D4E]	BEf	10	6528
1240	Dene	E	0316	Magash	A400976-F	S	       Hi Na In Va 		824	ImDd	F8 V K7 V	{ 4 }	(H8G+3)	[8D4E]	BEf	10	6528
1508	Dene	E	0316	Magash	A400977-E	S	       Hi Na In Va 		724	ImDd	F8 V K7 V	{ 4 }	(H8F+1)	[AD8H]	BEf	10	2040
1900	Dene	E	0316	Magash	A4009A9-F	S	       Hi Na In Va 		624	ImDd	F8 V K7 V	{ 4 }	(H8A+1)	[AD6F]	BEf	10	1360

1105	Dene	E	0319	Cabrini	C565510-6	S	      Ag Pr Ni 		123	ImDd	G9 V	{ -1 }	(743-5)	[1411]	BcC	10	-420
1201	Dene	E	0319	Cabrini	C565510-6	S	      Ag Pr Ni 		123	ImDd	G9 V	{ -1 }	(743-5)	[1411]	BcC	10	-420
1240	Dene	E	0319	Cabrini	C565510-6	S	      Ag Pr Ni 		123	ImDd	G9 V	{ -1 }	(743-5)	[1411]	BcC	10	-420
1508	Dene	E	0319	Cabrini	C565512-5	S	      Ag Pr Ni 		223	ImDd	G9 V	{ -1 }	(740+5)	[6464]	BcC	10	140
1900	Dene	E	0319	Cabrini	C565552-7	S	      Ag Pr Ni 		323	ImDd	G9 V	{ -1 }	(745+4)	[1474]	BcC	10	560

1105	Dene	I	0327	Barbary	C5717CF-5	S	      He Pi 	A	813	ImDd	F5 V M4 V	{ -1 }	(966+4)	[C6AA]	BD	7	1296
1201	Dene	I	0327	Barbary	C5717CF-5	S	      He Pi 	A	813	ImDd	F5 V M4 V	{ -1 }	(966+4)	[C6AA]	BD	7	1296
1240	Dene	I	0327	Barbary	C5717CF-5	S	      He Pi 	A	813	ImDd	F5 V M4 V	{ -1 }	(966+4)	[C6AA]	BD	7	1296
1508	Dene	I	0327	Barbary	C571775-4	S	      He Pi 	A	713	ImDd	F5 V M4 V	{ -1 }	(96A-2)	[8649]	BD	7	-1080
1900	Dene	I	0327	Barbary	C57179B-5	S	      He Pi 	A	613	ImDd	F5 V M4 V	{ -1 }	(966+2)	[A658]	BD	7	648

1105	Dene	I	0328	Dunstan	C649220-8	 	     Lo 		523	ImDd	G4 V	{ -2 }	(910-5)	[1113]	B	8	-45
1201	Dene	I	0328	Dunstan	C649220-8	 	     Lo 		523	ImDd	G4 V	{ -2 }	(910-5)	[1113]	B	8	-45
1240	Dene	I	0328	Dunstan	C649220-8	 	     Lo 		523	ImDd	G4 V	{ -2 }	(910-5)	[1113]	B	8	-45
1508	Dene	I	0328	Dunstan	C649240-7	 	     Lo 		523	ImDd	G4 V	{ -2 }	(410+2)	[6137]	B	8	8
1900	Dene	I	0328	Dunstan	C649220-8	 	     Lo 		423	ImDd	G4 V	{ -2 }	(910+2)	[1124]	B	8	18

1105	Dene	I	0330	Canisus	C4317BA-8	S	       Na Po 	A	901	ImDd	G4 V M9 V M2 V	{ -1 }	(A67+1)	[967A]	B	10	420
