Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1240	Fore	A	0505	824-079	X000000-8	 	   As Va Di Na Pi 		024	Wild	K5 V	-3	(B00-5)	[0000]	BD	14	-55
1508	Fore	A	0505	824-079	X000000-8	 	    As Va Di 		024	Wild	K5 V	-3	(B00-3)	[0000]	B	14	-33
1900	Fore	A	0505	824-079	X000000-8	 	    As Va Di 		024	Wild	K5 V	-3	(B00+4)	[0000]	B	14	44

1105	Fore	A	0507	619-528	D78A27A-6	 	    Lo Wa 	 	402		K6 V	0	(710-4)	[]	B	11	0
1201	Fore	A	0507	619-528	X78A220-5	 	    Lo Wa 		902		K6 V	-3	(710-3)	[5135]	B	11	-21
1240	Fore	A	0507	619-528	X78A000-5	 	    Di Wa 		002	Wild	K6 V	-3	(700+1)	[0000]	B	11	7
1508	Fore	A	0507	619-528	X78A000-5	 	    Di Wa 		002	Wild	K6 V	-3	(700+1)	[0000]	B	11	7
1900	Fore	A	0507	619-528	X78A000-5	 	    Di Wa 		002	Wild	K6 V	-3	(700-5)	[0000]	B	11	-35

1105	Fore	A	0508	711-094	B5139CB-D	 	   Hi Ic Na In 	 	805		M5 V   M7 D 	0	(A87+1)	[]	BE	16	0
1201	Fore	A	0508	711-094	X513000-D	 	   Di Ic Na In 		005		M5 V   M7 D 	0	(A00+2)	[0000]	BE	16	20
1240	Fore	A	0508	711-094	X513000-D	 	   Di Ic Na In 		005	Wild	M5 V   M7 D 	0	(A00-2)	[0000]	BE	16	-20
1508	Fore	A	0508	711-094	X513000-D	 	    Di Ic 		005	Wild	M5 V   M7 D 	-1	(A00+3)	[0000]	B	16	30
1900	Fore	A	0508	711-094	X513000-D	 	    Di Ic 		005	Wild	M5 V   M7 D 	-1	(A00-2)	[0000]	B	16	-20

1105	Fore	A	0604	596-465	C578636-7	 	    Ag Ni 	 	703		G9 V   M8 D	0	(656+2)	[]	BC	12	0
1201	Fore	A	0604	596-465	E5786AD-7	 	    Ag Ni 		803		G9 V   M8 D	-2	(654+4)	[7438]	BC	12	480
1240	Fore	A	0604	596-465	E578000-7	 	     Di 		003	Wild	G9 V   M8 D	-3	(600+1)	[0000]	B	12	6
1508	Fore	A	0604	596-465	E578000-7	 	     Di 		003	Wild	G9 V   M8 D	-3	(600+1)	[0000]	B	12	6
1900	Fore	A	0604	596-465	E578000-7	 	     Di 		003	Wild	G9 V   M8 D	-3	(600-4)	[0000]	B	12	-24

1105	Fore	A	0607	849-30B	X458000-0	 	     Ba 	R	015		G3 III M3 V	0	(600+1)	[]	B	12	0
1201	Fore	A	0607	849-30B	X458000-0	 	     Ba 		015		G3 III M3 V	-3	(600+3)	[0000]	B	12	18
1240	Fore	A	0607	849-30B	X458000-0	 	     Ba 		015	Wild	G3 III M3 V	-3	(600+2)	[0000]	B	12	12
1508	Fore	A	0607	849-30B	X458000-0	 	     Ba 		015	Wild	G3 III M3 V	-3	(600+3)	[0000]	B	12	18
1900	Fore	A	0607	849-30B	X458000-0	 	     Ba 		015	Wild	G3 III M3 V	-3	(600+2)	[0000]	B	12	12

1105	Fore	A	0610	088-275	C533754-7	 	     Na Po (NIL)	 	704		F9 V   M4 D	0	(566-2)	[]	B	17	0
1201	Fore	A	0610	088-275	X533000-7	 	    Di Na Po (NIL)		004		F9 V   M4 D	-3	(500+2)	[0000]	B	17	10
1240	Fore	A	0610	088-275	X533000-7	 	    Di Na Po (NIL)		004	Wild	F9 V   M4 D	-3	(500-2)	[0000]	B	17	-10
1508	Fore	A	0610	088-275	X533000-7	 	    Di Po (NIL)		004	Wild	F9 V   M4 D	-3	(500+1)	[0000]	B	17	5
1900	Fore	A	0610	088-275	X533000-7	 	    Di Po (NIL)		004	Wild	F9 V   M4 D	-3	(500+1)	[0000]	B	17	5

1105	Fore	A	0708	724-454	B7745AA-A	 	    Ag Ni 	 	200		G1 V	0	(C43-1)	[]	BC	10	0
1201	Fore	A	0708	724-454	D77447A-5	 	    Ni Pa 	B	600		G1 V	-3	(C30+1)	[1136]	Bc	10	36
1240	Fore	A	0708	724-454	D774000-5	 	     Di 		000	Wild	G1 V	-3	(C00-1)	[0000]	B	10	-12
1508	Fore	A	0708	724-454	D774000-5	 	     Di 		000	Wild	G1 V	-3	(C00-2)	[0000]	B	10	-24
1900	Fore	A	0708	724-454	D774000-5	 	     Di 		000	Wild	G1 V	-3	(C00+3)	[0000]	B	10	36

1105	Fore	A	0801	926-265	C537652-8	 	     Ni 	 	803		G4 V	0	(753-1)	[]	B	14	0
1201	Fore	A	0801	926-265	X537000-8	 	     Di 		003		G4 V	-3	(700-1)	[0000]	B	14	-7
1240	Fore	A	0801	926-265	X537000-8	 	     Di 		003	Wild	G4 V	-3	(700-5)	[0000]	B	14	-35
1508	Fore	A	0801	926-265	X537000-8	 	     Di 		003	Wild	G4 V	-3	(700+4)	[0000]	B	14	28
1900	Fore	A	0801	926-265	X537000-8	 	     Di 		003	Wild	G4 V	-3	(700-1)	[0000]	B	14	-7

1105	Fore	A	0807	939-372	A75A766-E	 	     Wa (NIL)	 	201		G2 V	0	(966+5)	[]	B	5	0
1201	Fore	A	0807	939-372	X75A56A-5	 	    Ni Wa (NIL)		501		G2 V	-3	(840-3)	[5213]	B	5	-96
1240	Fore	A	0807	939-372	X75A477-3	 	    Ni Wa (NIL)		201	Wild	G2 V	-3	(832+2)	[3124]	B	5	96
1508	Fore	A	0807	939-372	X75A446-4	 	    Ni Wa (NIL)		101	Wild	G2 V	-3	(830-2)	[2184]	B	5	-48
1900	Fore	A	0807	939-372	X75A445-5	 	    Ni Wa (NIL)		201	Wild	G2 V	-3	(830-1)	[5161]	B	5	-24

1105	Fore	A	0810	118-484	C779876-8	 	    Ph Pi (NIL)	A	912		F9 V	0	(A7B-3)	[]	BDe	9	0
1201	Fore	A	0810	118-484	E779976-8	 	    Hi Pi (NIL)		112		F9 V	-1	(A88-1)	[E81D]	BDE	9	-640
1240	Fore	A	0810	118-484	E779689-4	 	     Ni (NIL)		512	Wild	F9 V	-3	(750-1)	[5364]	B	9	-35
1508	Fore	A	0810	118-484	E77968C-5	 	     Ni (NIL)		612	Wild	F9 V	-3	(751+2)	[635A]	B	9	70
1900	Fore	A	0810	118-484	E779675-6	 	     Ni (NIL)		712	Wild	F9 V	-3	(750-3)	[6344]	B	9	-105

1105	Fore	B	0902	947-432	B572367-9	 	    He Lo 	 	324		G2 V	0	(D20-5)	[]	B	10	0
1201	Fore	B	0902	947-432	D572244-5	 	    He Lo 		424		G2 V	-3	(710+1)	[1194]	B	10	7
1240	Fore	B	0902	947-432	D572000-5	 	    Di He 		024	Wild	G2 V	-3	(700-2)	[0000]	B	10	-14
1508	Fore	B	0902	947-432	D572000-5	 	    Di He 		024	Wild	G2 V	-3	(700+1)	[0000]	B	10	7
1900	Fore	B	0902	947-432	D572000-5	 	    Di He 		024	Wild	G2 V	-3	(700-4)	[0000]	B	10	-28

1105	Fore	B	0908	301-154	B724522-A	 	     Ni 	 	924		G1 V	0	(A44+2)	[]	B	15	0
1201	Fore	B	0908	301-154	X724000-A	 	     Di 		024		G1 V	-1	(A00-1)	[0000]	B	15	-10
1240	Fore	B	0908	301-154	X724000-A	 	     Di 		024	Wild	G1 V	-1	(A00-4)	[0000]	B	15	-40
1508	Fore	B	0908	301-154	X724000-A	 	     Di 		024	Wild	G1 V	-1	(A00+4)	[0000]	B	15	40
1900	Fore	B	0908	301-154	X724000-A	 	     Di 		024	Wild	G1 V	-1	(A00+3)	[0000]	B	15	30

1105	Fore	B	0909	787-275	C1407AD-8	 	    De Pi Po (NIL)	 	013		F1 V	0	(C67+5)	[]	BD	14	0
1201	Fore	B	0909	787-275	E140934-6	 	   De Hi Pi Po (NIL)		113		F1 V	-1	(888-4)	[8841]	BDE	14	-2048
1240	Fore	B	0909	787-275	E1408A8-4	 	   De Ph Pi Po (NIL)		513	Wild	F1 V	-2	(877+5)	[A662]	BDe	14	1960
1508	Fore	B	0909	787-275	E140851-6	 	   De Ph Pi Po (NIL)		513	Wild	F1 V	-2	(875+1)	[8695]	BDe	14	280
1900	Fore	B	0909	787-275	E1408AA-6	 	   De Ph Pi Po (NIL)		613	Wild	F1 V	-2	(874+1)	[D657]	BDe	14	224

1105	Fore	B	0910	359-592	B68799C-D	 	   Ga Hi Pr (NIL)	 	204		G5 V	0	(B89+3)	[]	BcE	11	0
1201	Fore	B	0910	359-592	X68799D-9	 	   Ga Hi Pr (NIL)	B	204		G5 V	0	(B82-2)	[7948]	BcE	11	-352
1240	Fore	B	0910	359-592	X687976-3	 	   Ga Hi Pr (NIL)		104	Wild	G5 V	-1	(789-2)	[8865]	BcE	11	-1008
1508	Fore	B	0910	359-592	X687978-4	 	   Ga Hi Pr (NIL)		204	Wild	G5 V	-1	(789+1)	[8899]	BcE	11	504
1900	Fore	B	0910	359-592	X68798B-5	 	   Ga Hi Pr (NIL)		304	Wild	G5 V	-1	(781+1)	[9826]	BcE	11	56

1105	Fore	B	1007	699-066	C3116AB-A	 	   Ic Na Ni 	 	203		K2 V	0	(D52-2)	[]	B	8	0
1201	Fore	B	1007	699-066	X311000-A	 	   Di Ic Na 		003		K2 V	-1	(D00+1)	[0000]	B	8	13
1240	Fore	B	1007	699-066	X311000-A	 	   Di Ic Na 		003	Wild	K2 V	-1	(D00-1)	[0000]	B	8	-13
1508	Fore	B	1007	699-066	X311000-A	 	    Di Ic 		003	Wild	K2 V	-1	(D00-1)	[0000]	B	8	-13
1900	Fore	B	1007	699-066	X311000-A	 	    Di Ic 		003	Wild	K2 V	-1	(D00-3)	[0000]	B	8	-39

1105	Fore	B	1102	979-253	B230567-D	 	   De Ni Po 	 	103		G9 V	0	(942+2)	[]	B	8	0
1201	Fore	B	1102	979-253	X230000-D	 	   De Di Po 		003		G9 V	-1	(900-5)	[0000]	B	8	-45
1240	Fore	B	1102	979-253	X230000-D	 	   De Di Po 		003	Wild	G9 V	-1	(900+2)	[0000]	B	8	18
1508	Fore	B	1102	979-253	X230000-D	 	   De Di Po 		003	Wild	G9 V	-1	(900-3)	[0000]	B	8	-27
1900	Fore	B	1102	979-253	X230000-D	 	   De Di Po 		003	Wild	G9 V	-1	(900+1)	[0000]	B	8	9

1105	Fore	B	1103	192-043	B000414-C	 	    As Va Ni 	 	202		M3 V   M6 D 	0	(635-4)	[]	B	6	0
1201	Fore	B	1103	192-043	X000000-C	 	    As Va Di 		002		M3 V   M6 D 	-1	(600+1)	[0000]	B	6	6
1240	Fore	B	1103	192-043	X000000-C	 	    As Va Di 		002	Wild	M3 V   M6 D 	-1	(600+1)	[0000]	B	6	6
1508	Fore	B	1103	192-043	X000000-C	 	    As Va Di 		002	Wild	M3 V   M6 D 	-1	(600-2)	[0000]	B	6	-12
1900	Fore	B	1103	192-043	X000000-C	 	    As Va Di 		002	Wild	M3 V   M6 D 	-1	(600-1)	[0000]	B	6	-6

1105	Fore	B	1109	131-474	C465764-6	 	     Ag Ri (NIL)	 	712		F5 V   M2 D  	0	(A62-1)	[]	BC	14	0
1201	Fore	B	1109	131-474	E465789-6	 	     Ag Ri (NIL)	B	812		F5 V   M2 D  	0	(A66+3)	[8744]	BC	14	1080
1240	Fore	B	1109	131-474	E46579B-2	 	     Ag Ri (NIL)		412	Wild	F5 V   M2 D  	0	(A67+1)	[3791]	BC	14	420
1508	Fore	B	1109	131-474	E465774-3	 	     Ag Ri (NIL)		412	Wild	F5 V   M2 D  	0	(A68+3)	[7771]	BC	14	1440
1900	Fore	B	1109	131-474	E46577A-4	 	     Ag Ri (NIL)		412	Wild	F5 V   M2 D  	0	(A67+1)	[7764]	BC	14	420

1105	Fore	B	1205	223-065	C0006AD-A	 	   As Va Na Ni 	 	323		F6 V   M5 D	0	(C55+1)	[]	B	12	0
1201	Fore	B	1205	223-065	X000000-A	 	   As Va Di Na 		023		F6 V   M5 D	-1	(C00-3)	[0000]	B	12	-36
1240	Fore	B	1205	223-065	X000000-A	 	   As Va Di Na 		023	Wild	F6 V   M5 D	-1	(C00+1)	[0000]	B	12	12
1508	Fore	B	1205	223-065	X000000-A	 	    As Va Di 		023	Wild	F6 V   M5 D	-1	(C00+3)	[0000]	B	12	36
1900	Fore	B	1205	223-065	X000000-A	 	    As Va Di 		023	Wild	F6 V   M5 D	-1	(C00-2)	[0000]	B	12	-24

1105	Fore	B	1209	633-585	C5838AE-7	 	    Ph Ri (NIL)	A	710		F3 V	0	(87A-4)	[]	BCe	14	0
1201	Fore	B	1209	633-585	E583885-5	 	    Ph Ri (NIL)	B	810		F3 V	-1	(876-1)	[9731]	BCe	14	-336
1240	Fore	B	1209	633-585	E583886-3	 	    Ph Ri (NIL)		410	Wild	F3 V	-1	(876+4)	[7757]	BCe	14	1344
1508	Fore	B	1209	633-585	E583841-4	 	    Ph Ri (NIL)		310	Wild	F3 V	-1	(879-1)	[A746]	BCe	14	-504
1900	Fore	B	1209	633-585	E583834-5	 	    Ph Ri (NIL)		210	Wild	F3 V	-1	(876+2)	[9789]	BCe	14	672

1105	Fore	B	1303	641-575	C887778-7	 	    Ag Ri Ga (NIL)	 	202		F9 V	0	(76B+3)	[]	BC	15	0
1201	Fore	B	1303	641-575	E8877AF-6	 	    Ag Ri Ga (NIL)	B	302		F9 V	0	(765-3)	[5738]	BC	15	-630
1240	Fore	B	1303	641-575	E887746-3	 	    Ag Ri Ga (NIL)		102	Wild	F9 V	0	(765-5)	[5753]	BC	15	-1050
1508	Fore	B	1303	641-575	E887778-4	 	    Ag Ri Ga (NIL)		202	Wild	F9 V	0	(768+1)	[5762]	BC	15	336
1900	Fore	B	1303	641-575	E887799-5	 	    Ag Ri Ga (NIL)		302	Wild	F9 V	0	(76A-4)	[A753]	BC	15	-1680

1105	Fore	B	1304	045-326	C250231-6	 	   De Lo Po 	 	813		G5 V	0	(710+2)	[]	B	13	0
1201	Fore	B	1304	045-326	X250200-3	 	   De Lo Po 		113		G5 V	-3	(710+1)	[31A6]	B	13	7
1240	Fore	B	1304	045-326	X250000-3	 	   De Di Po 		013	Wild	G5 V	-3	(700-3)	[0000]	B	13	-21
1508	Fore	B	1304	045-326	X250000-3	 	   De Di Po 		013	Wild	G5 V	-3	(700+1)	[0000]	B	13	7
1900	Fore	B	1304	045-326	X250000-3	 	   De Di Po 		013	Wild	G5 V	-3	(700+4)	[0000]	B	13	28

1105	Fore	B	1307	910-442	B666446-B	 	   Ga Ni Pa 	 	804		G2 V	0	(833-3)	[]	Bc	10	0
1201	Fore	B	1307	910-442	X666412-0	 	   Ga Ni Pa 		404		G2 V	-3	(430+1)	[1131]	Bc	10	12
1240	Fore	B	1307	910-442	X666000-0	 	    Ba Ga 		004	Wild	G2 V	-3	(400+3)	[0000]	B	10	12
1508	Fore	B	1307	910-442	X666000-0	 	    Ba Ga 		004	Wild	G2 V	-3	(400+1)	[0000]	B	10	4
1900	Fore	B	1307	910-442	X666000-0	 	    Ba Ga 		004	Wild	G2 V	-3	(400+3)	[0000]	B	10	12

1105	Fore	B	1403	067-013	B511122-C	 	    Ic Lo 	 	310		M1 V   M6 D	0	(C00-3)	[]	B	6	0
1201	Fore	B	1403	067-013	X511000-C	 	    Di Ic 		010		M1 V   M6 D	-1	(C00+1)	[0000]	B	6	12
1240	Fore	B	1403	067-013	X511000-C	 	    Di Ic 		010	Wild	M1 V   M6 D	-1	(C00+1)	[0000]	B	6	12
1508	Fore	B	1403	067-013	X511000-C	 	    Di Ic 		010	Wild	M1 V   M6 D	-1	(C00-1)	[0000]	B	6	-12
