Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1105	Tugl	E	0119	Orlaegngeg	C626334-7	 	Lo 		901	VThE	M1 V	{ -2 }	(520-4)	[1135]	B	14	-40
1201	Tugl	E	0119	Orlaegngeg	X626000-7	 	Di 		001	VThE	M1 V	{ -3 }	(500-3)	[0000]	B	14	-15
1199	Tugl	E	0119	Orlaegngeg	X626000-7	 	Di 		001	Wild	M1 V	{ -3 }	(500+1)	[0000]	B	14	5
1508	Tugl	E	0119	Orlaegngeg	X626000-7	 	Di 		001	Wild	M1 V	{ -3 }	(500+4)	[0000]	B	14	20
1900	Tugl	E	0119	Orlaegngeg	A626595-B	 	Ni 		201	NaVa	M1 V	{ 1 }	(644+2)	[565A]	B	14	192

1105	Tugl	E	0120	Uel Satsugzakh	C63A5A7-B	 	Ni Wa 		633	VThE	M2 V	{ 0 }	(D44+1)	[555B]	B	14	208
1201	Tugl	E	0120	Uel Satsugzakh	X63A000-B	 	Di Wa 		033	VThE	M2 V	{ -1 }	(D00+1)	[0000]	B	14	13
1199	Tugl	E	0120	Uel Satsugzakh	X63A000-B	 	Di Wa 		033	Wild	M2 V	{ -1 }	(D00+1)	[0000]	B	14	13
1508	Tugl	E	0120	Uel Satsugzakh	X63A000-B	 	Di Wa 		033	Wild	M2 V	{ -1 }	(D00-3)	[0000]	B	14	-39
1900	Tugl	E	0120	Uel Satsugzakh	B63A512-D	 	Ni Wa 		433	NaVa	M2 V	{ 1 }	(D42-5)	[664D]	B	14	-520

1105	Tugl	I	0121	Aes Kazlluek	B9C4620-B	 	Fl Ni 		425	VThE	G1 V D	{ 1 }	(F55-3)	[1716]	B	12	-1125
1201	Tugl	I	0121	Aes Kazlluek	X9C4000-B	 	Di Fl 		025	VThE	G1 V D	{ -1 }	(F00+1)	[0000]	B	12	15
1199	Tugl	I	0121	Aes Kazlluek	X9C4000-B	 	Di Fl 		025	Wild	G1 V D	{ -1 }	(F00-1)	[0000]	B	12	-15
1508	Tugl	I	0121	Aes Kazlluek	X9C4000-B	 	Di Fl 		025	Wild	G1 V D	{ -1 }	(F00-5)	[0000]	B	12	-75
1900	Tugl	I	0121	Aes Kazlluek	C9C4100-B	 	Fl Lo 		825	NaVa	G1 V D	{ 0 }	(F00+3)	[1129]	B	12	45

1105	Tugl	I	0122	Anell Gogh	A58789B-A	 	Pa Ri Ph 		301	VThE	G6 V M1 V M6 V	{ 3 }	(B7C+5)	[AB7C]	BcCe	11	4620
1201	Tugl	I	0122	Anell Gogh	C587886-9	 	Pa Ri Ph 		401	VThE	G6 V M1 V M6 V	{ 1 }	(B78+5)	[8979]	BcCe	11	3080
1199	Tugl	I	0122	Anell Gogh	C58787A-4	 	Pa Ri Ph 		201	Wild	G6 V M1 V M6 V	{ 0 }	(A78+4)	[5844]	BcCe	11	2240
1508	Tugl	I	0122	Anell Gogh	C5878AF-5	 	Pa Ri Ph 		301	Wild	G6 V M1 V M6 V	{ 0 }	(A78-1)	[9857]	BcCe	11	-560
1900	Tugl	I	0122	Anell Gogh	A587347-B	 	Lo 		301	NaVa	G6 V M1 V M6 V	{ 1 }	(B21-5)	[242C]	B	11	-110

1105	Tugl	I	0128	Ogzang	C559354-8	 	Lo 		501	NaVa	G9 V M8 V D	{ -2 }	(620-4)	[1136]	B	11	-48
1201	Tugl	I	0128	Ogzang	E559279-6	 	Lo 		901	NaVa	G9 V M8 V D	{ -3 }	(510-3)	[3134]	B	11	-15
1199	Tugl	I	0128	Ogzang	E559000-6	 	Di 		001	Wild	G9 V M8 V D	{ -3 }	(500+2)	[0000]	B	11	10
1508	Tugl	I	0128	Ogzang	E559000-6	 	Di 		001	Wild	G9 V M8 V D	{ -3 }	(500+1)	[0000]	B	11	5
1900	Tugl	I	0128	Ogzang	C55967A-6	 	Ni 		601	NaVa	G9 V M8 V D	{ -2 }	(551-4)	[3463]	B	11	-100

1105	Tugl	M	0132	Karrsuergae	C420226-9	 	De He Lo Po 		602	NaVa	K3 V M3 V	{ -1 }	(610-2)	[1148]	B	14	-12
1201	Tugl	M	0132	Karrsuergae	X420000-9	 	De He Di Po 		002	NaVa	K3 V M3 V	{ -2 }	(600+2)	[0000]	B	14	12
1199	Tugl	M	0132	Karrsuergae	X420000-9	 	De He Di Po 		002	Wild	K3 V M3 V	{ -2 }	(600-2)	[0000]	B	14	-12
1508	Tugl	M	0132	Karrsuergae	X420000-9	 	De He Di Po 		002	Wild	K3 V M3 V	{ -2 }	(600+4)	[0000]	B	14	24
1900	Tugl	M	0132	Karrsuergae	D420845-6	 	De He Na Pi Po Ph 		802	NaVa	K3 V M3 V	{ -2 }	(475+5)	[5666]	BDe	14	700

1105	Tugl	M	0133	Uengurrg	D664100-3	 	Lo 		424	NaVa	G3 V K8 V	{ -3 }	(300-5)	[1111]	B	15	-15
1201	Tugl	M	0133	Uengurrg	X664136-2	 	Lo 		424	NaVa	G3 V K8 V	{ -3 }	(300+1)	[1143]	B	15	3
1199	Tugl	M	0133	Uengurrg	X664000-2	 	Di 		024	Wild	G3 V K8 V	{ -3 }	(300+1)	[0000]	B	15	3
1508	Tugl	M	0133	Uengurrg	X664000-2	 	Di 		024	Wild	G3 V K8 V	{ -3 }	(300+4)	[0000]	B	15	12
1900	Tugl	M	0133	Uengurrg	C66487A-3	 	Pa Ri Ph 		124	NaVa	G3 V K8 V	{ 0 }	(377+1)	[9863]	BcCe	15	147

1105	Tugl	M	0134	Aes Guendan	C8A6354-B	 	Fl Lo 		223	NaVa	G1 V	{ 0 }	(A20-2)	[1339]	B	12	-40
1201	Tugl	M	0134	Aes Guendan	X8A6000-B	 	Di Fl 		023	NaVa	G1 V	{ -1 }	(A00-4)	[0000]	B	12	-40
1199	Tugl	M	0134	Aes Guendan	X8A6000-B	 	Di Fl 		023	Wild	G1 V	{ -1 }	(A00-3)	[0000]	B	12	-30
1508	Tugl	M	0134	Aes Guendan	X8A6000-B	 	Di Fl 		023	Wild	G1 V	{ -1 }	(A00-3)	[0000]	B	12	-30
1900	Tugl	M	0134	Aes Guendan	C8A6699-9	 	Fl Ni 		723	NaVa	G1 V	{ -1 }	(A55-2)	[558A]	B	12	-500

1105	Tugl	M	0136	Ilal	X5467AA-2	 	Ag Pi 	R	202	NaVa	F5 IV	{ -1 }	(966+1)	[9677]	BCD	8	324
1201	Tugl	M	0136	Ilal	X54678D-1	 	Ag Pi 	B	302	NaVa	F5 IV	{ -1 }	(969+1)	[7674]	BCD	8	486
1199	Tugl	M	0136	Ilal	X546000-1	 	Di Pi 		002	Wild	F5 IV	{ -3 }	(900+1)	[0000]	BD	8	9
1508	Tugl	M	0136	Ilal	X546000-1	 	Di 		002	Wild	F5 IV	{ -3 }	(900-2)	[0000]	B	8	-18
1900	Tugl	M	0136	Ilal	X546134-3	 	Lo 		402	NaVa	F5 IV	{ -3 }	(900-1)	[1193]	B	8	-9

1105	Tugl	A	0201	Ngirzgnurlogz	B555478-A	 	Ni Pa 		522	VRrS	G2 V	{ 1 }	(A34+1)	[455A]	Bc	17	120
1201	Tugl	A	0201	Ngirzgnurlogz	X555412-3	 	Ni Pa 		322	VRrS	G2 V	{ -3 }	(630+2)	[4155]	Bc	17	36
1199	Tugl	A	0201	Ngirzgnurlogz	X555000-3	 	Di 		022	Wild	G2 V	{ -3 }	(600-1)	[0000]	B	17	-6
1508	Tugl	A	0201	Ngirzgnurlogz	X555000-3	 	Di 		022	Wild	G2 V	{ -3 }	(600-1)	[0000]	B	17	-6
1900	Tugl	A	0201	Ngirzgnurlogz	E555856-6	 	Pa Ph 		722	NaVa	G2 V	{ -2 }	(674+4)	[967B]	Bce	17	672

1105	Tugl	A	0204	Naez	CACA254-A	 	Fl Lo 		122	VRrS	K1 V	{ 0 }	(810-2)	[1238]	B	10	-16
1201	Tugl	A	0204	Naez	XACA000-A	 	Di Fl 		022	VRrS	K1 V	{ -1 }	(800+1)	[0000]	B	10	8
1199	Tugl	A	0204	Naez	XACA000-A	 	Di Fl 		022	Wild	K1 V	{ -1 }	(800+1)	[0000]	B	10	8
1508	Tugl	A	0204	Naez	XACA000-A	 	Di Fl 		022	Wild	K1 V	{ -1 }	(800+2)	[0000]	B	10	16
1900	Tugl	A	0204	Naez	XACA656-3	 	Fl Ni 		122	NaVa	K1 V	{ -3 }	(451-1)	[5351]	B	10	-20

1105	Tugl	A	0205	Aroegsukgnu	A522754-D	 	He Na Pi Po 		505	VRrS	M3 V	{ 2 }	(E6D+1)	[593B]	BD	10	1092
1201	Tugl	A	0205	Aroegsukgnu	X522000-D	 	Di He Na Pi Po 		005	VRrS	M3 V	{ -1 }	(E00+2)	[0000]	BD	10	28
1199	Tugl	A	0205	Aroegsukgnu	X522000-D	 	Di He Na Pi Po 		005	Wild	M3 V	{ -1 }	(E00+1)	[0000]	BD	10	14
1508	Tugl	A	0205	Aroegsukgnu	X522000-D	 	Di He Po 		005	Wild	M3 V	{ -1 }	(E00-3)	[0000]	B	10	-42
1900	Tugl	A	0205	Aroegsukgnu	C522512-9	 	He Ni Po 		205	NaVa	M3 V	{ -1 }	(E40-2)	[446D]	B	10	-112

1105	Tugl	A	0210	Odhonandon	B543498-9	 	Ni Po 		804	VSEq	F7 V	{ 0 }	(A33+1)	[4459]	B	17	90
1201	Tugl	A	0210	Odhonandon	D543454-7	 	Ni Po 		504	VSEq	F7 V	{ -3 }	(632+2)	[1176]	B	17	72
1199	Tugl	A	0210	Odhonandon	D543000-7	 	Di Po 		004	Wild	F7 V	{ -3 }	(600-1)	[0000]	B	17	-6
1508	Tugl	A	0210	Odhonandon	D543000-7	 	Di Po 		004	Wild	F7 V	{ -3 }	(600+4)	[0000]	B	17	24
1900	Tugl	A	0210	Odhonandon	C543887-6	 	Ph Pi Po 		604	NaVa	F7 V	{ -1 }	(672+1)	[B7AB]	BDe	17	84

1105	Tugl	E	0212	Aeg Gzou	D596595-4	 	Ag Ni 		604	VThE	F5 V M5 V	{ -2 }	(B44-1)	[3337]	BC	13	-176
1201	Tugl	E	0212	Aeg Gzou	X596557-2	 	Ag Ni 	B	404	VThE	F5 V M5 V	{ -2 }	(B44-2)	[3311]	BC	13	-352
1199	Tugl	E	0212	Aeg Gzou	X596000-2	 	Di 		004	Wild	F5 V M5 V	{ -3 }	(B00+4)	[0000]	B	13	44
1508	Tugl	E	0212	Aeg Gzou	X596000-2	 	Di 		004	Wild	F5 V M5 V	{ -3 }	(B00-5)	[0000]	B	13	-55
1900	Tugl	E	0212	Aeg Gzou	B596435-8	 	Ni Pa 		304	NaVa	F5 V M5 V	{ -1 }	(F30+2)	[3349]	Bc	13	90

1105	Tugl	I	0221	Aen Khue	B430446-D	 	De Ni Po 		301	VThE	F7 V	{ 1 }	(734+1)	[354C]	B	11	84
1201	Tugl	I	0221	Aen Khue	X430000-D	 	De Di Po 		001	VThE	F7 V	{ -1 }	(700-2)	[0000]	B	11	-14
1199	Tugl	I	0221	Aen Khue	X430000-D	 	De Di Po 		001	Wild	F7 V	{ -1 }	(700+1)	[0000]	B	11	7
1508	Tugl	I	0221	Aen Khue	X430000-D	 	De Di Po 		001	Wild	F7 V	{ -1 }	(700+1)	[0000]	B	11	7
1900	Tugl	I	0221	Aen Khue	D4308DD-A	 	De Na Po Ph 		801	NaVa	F7 V	{ 0 }	(776-2)	[3857]	Be	11	-588

1105	Tugl	I	0226	Az Outs	B402147-C	 	Ic Va Lo 		503	NaVa	K6 V M2 V	{ 1 }	(601+1)	[125C]	B	15	6
1201	Tugl	I	0226	Az Outs	X402000-C	 	Di Ic Va 		003	NaVa	K6 V M2 V	{ -1 }	(600+1)	[0000]	B	15	6
1199	Tugl	I	0226	Az Outs	X402000-C	 	Di Ic Va 		003	Wild	K6 V M2 V	{ -1 }	(600+3)	[0000]	B	15	18
1508	Tugl	I	0226	Az Outs	X402000-C	 	Di Ic Va 		003	Wild	K6 V M2 V	{ -1 }	(600-1)	[0000]	B	15	-6
1900	Tugl	I	0226	Az Outs	B402400-D	 	Ic Va Ni 		103	NaVa	K6 V M2 V	{ 1 }	(634+3)	[153C]	B	15	216

1105	Tugl	I	0227	Oezuerz	B6468CF-8	 	Pa Pi Ph 		905	NaVa	F8 V D	{ 0 }	(F78+5)	[D8AD]	BcDe	14	4200
1201	Tugl	I	0227	Oezuerz	C646346-5	 	Lo 		105	NaVa	F8 V D	{ -2 }	(A20-5)	[1134]	B	14	-100
1199	Tugl	I	0227	Oezuerz	D646000-5	 	Di 		005	Wild	F8 V D	{ -3 }	(A00+1)	[0000]	B	14	10
1508	Tugl	I	0227	Oezuerz	D646000-5	 	Di 		005	Wild	F8 V D	{ -3 }	(A00-1)	[0000]	B	14	-10
1900	Tugl	I	0227	Oezuerz	A6468AA-A	 	Pa Pi Ph 		705	NaVa	F8 V D	{ 2 }	(F7D-3)	[8A5B]	BcDe	14	-4095

1105	Tugl	I	0228	Aesekong	E669A75-A	 	Hi 		202	NaVa	F7 V D	{ 1 }	(E9B-1)	[8B38]	BE	9	-1386
1201	Tugl	I	0228	Aesekong	X669642-7	 	Ni Ri 		302	NaVa	F7 V D	{ -2 }	(C50+1)	[4462]	BC	9	60
1199	Tugl	I	0228	Aesekong	X6696A8-0	 	Ni Ri 		102	Wild	F7 V D	{ -2 }	(C54+1)	[8461]	BC	9	240
1508	Tugl	I	0228	Aesekong	X669545-2	 	Ni Pr 		902	Wild	F7 V D	{ -3 }	(C40+1)	[4252]	Bc	9	48
1900	Tugl	I	0228	Aesekong	D669200-8	 	Lo 		102	NaVa	F7 V D	{ -3 }	(E10+1)	[3138]	B	9	14

1105	Tugl	I	0229	Edhnga	C593330-7	 	Lo 		311	NaVa	F9 V M3 V	{ -2 }	(520-5)	[1112]	B	9	-50
1201	Tugl	I	0229	Edhnga	E593231-3	 	Lo 		811	NaVa	F9 V M3 V	{ -3 }	(510+1)	[1154]	B	9	5
1199	Tugl	I	0229	Edhnga	E593000-3	 	Di 		011	Wild	F9 V M3 V	{ -3 }	(500+2)	[0000]	B	9	10
1508	Tugl	I	0229	Edhnga	E593000-3	 	Di 		011	Wild	F9 V M3 V	{ -3 }	(500-3)	[0000]	B	9	-15
1900	Tugl	I	0229	Edhnga	C593446-7	 	Ni 		511	NaVa	F9 V M3 V	{ -2 }	(534-4)	[329B]	B	9	-240

1105	Tugl	M	0232	Aesgvael	C8A5799-8	 	Fl 		703	NaVa	G0 V	{ 0 }	(C67+1)	[8769]	B	16	504
1201	Tugl	M	0232	Aesgvael	X8A5000-8	 	Di Fl 		003	NaVa	G0 V	{ -3 }	(C00+4)	[0000]	B	16	48
1199	Tugl	M	0232	Aesgvael	X8A5000-8	 	Di Fl 		003	Wild	G0 V	{ -3 }	(C00+1)	[0000]	B	16	12
1508	Tugl	M	0232	Aesgvael	X8A5000-8	 	Di Fl 		003	Wild	G0 V	{ -3 }	(C00+1)	[0000]	B	16	12
1900	Tugl	M	0232	Aesgvael	D8A5759-7	 	Fl 		303	NaVa	G0 V	{ -2 }	(964-3)	[8572]	B	16	-648

1105	Tugl	M	0238	Fa Dhuerzaegoe	E203669-8	 	Ic Va Na Ni 		814	VAkh	M2 V	{ -3 }	(D51-2)	[7369]	B	18	-130
1201	Tugl	M	0238	Fa Dhuerzaegoe	X203000-8	 	Di Ic Va Na 		014	VAkh	M2 V	{ -3 }	(D00-1)	[0000]	B	18	-13
1199	Tugl	M	0238	Fa Dhuerzaegoe	X203000-8	 	Di Ic Va Na 		014	Wild	M2 V	{ -3 }	(D00+1)	[0000]	B	18	13
1508	Tugl	M	0238	Fa Dhuerzaegoe	X203000-8	 	Di Ic Va 		014	Wild	M2 V	{ -3 }	(D00+1)	[0000]	B	18	13
1900	Tugl	M	0238	Fa Dhuerzaegoe	X203110-5	 	Ic Va Lo 		814	NaVa	M2 V	{ -3 }	(800+1)	[519A]	B	18	8

1105	Tugl	M	0239	Aerrokhs	A525738-C	 	Pi 		723	VAkh	G6 V K5 V	{ 2 }	(E6C+2)	[795C]	BD	18	2016
1201	Tugl	M	0239	Aerrokhs	X525000-C	 	Di Pi 		023	VAkh	G6 V K5 V	{ -1 }	(E00+2)	[0000]	BD	18	28
1199	Tugl	M	0239	Aerrokhs	X525000-C	 	Di Pi 		023	Wild	G6 V K5 V	{ -1 }	(E00+2)	[0000]	BD	18	28
1508	Tugl	M	0239	Aerrokhs	X525000-C	 	Di 		023	Wild	G6 V K5 V	{ -1 }	(E00+1)	[0000]	B	18	14
1900	Tugl	M	0239	Aerrokhs	C525777-8	 	Pi 		923	NaVa	G6 V K5 V	{ -1 }	(E63+1)	[7679]	BD	18	252

1105	Tugl	A	0303	Sunokhnurgh	D677644-6	 	Ag Ni 		805	VRrS	K4 V	{ -2 }	(C54+1)	[4438]	BC	18	240
1201	Tugl	A	0303	Sunokhnurgh	X677677-5	 	Ag Ni 	B	905	VRrS	K4 V	{ -2 }	(C50+1)	[7442]	BC	18	60
1199	Tugl	A	0303	Sunokhnurgh	X677000-5	 	Di 		005	Wild	K4 V	{ -3 }	(C00-4)	[0000]	B	18	-48
1508	Tugl	A	0303	Sunokhnurgh	X677000-5	 	Di 		005	Wild	K4 V	{ -3 }	(C00+3)	[0000]	B	18	36
1900	Tugl	A	0303	Sunokhnurgh	C6779A8-A	 	Hi In 		405	NaVa	K4 V	{ 3 }	(H86-2)	[8C58]	BE	18	-1632

1105	Tugl	A	0305	Egangekno	B674525-A	 	Ag Ni 		304	VRrS	G7 V	{ 2 }	(B46+1)	[3738]	BC	12	264
1201	Tugl	A	0305	Egangekno	C6745A9-8	 	Ag Ni 		204	VRrS	G7 V	{ -1 }	(B44-1)	[9439]	BC	12	-176
1199	Tugl	A	0305	Egangekno	X674000-8	 	Di 		004	Wild	G7 V	{ -3 }	(B00-1)	[0000]	B	12	-11
1508	Tugl	A	0305	Egangekno	X674000-8	 	Di 		004	Wild	G7 V	{ -3 }	(B00+1)	[0000]	B	12	11
1900	Tugl	A	0305	Egangekno	C674445-8	 	Ni Pa 		604	NaVa	G7 V	{ -2 }	(B31+5)	[528B]	Bc	12	165

1105	Tugl	A	0309	Aes Alae	X8B6100-4	 	Fl Lo 	R	703	VSEq	F3 V D	{ -3 }	(600-5)	[1113]	B	15	-30
1201	Tugl	A	0309	Aes Alae	X8B6000-4	 	Di Fl 		003	VSEq	F3 V D	{ -3 }	(600+5)	[0000]	B	15	30
1199	Tugl	A	0309	Aes Alae	X8B6000-4	 	Di Fl 		003	Wild	F3 V D	{ -3 }	(600+4)	[0000]	B	15	24
1508	Tugl	A	0309	Aes Alae	X8B6000-4	 	Di Fl 		003	Wild	F3 V D	{ -3 }	(600-2)	[0000]	B	15	-12
1900	Tugl	A	0309	Aes Alae	D8B6730-6	 	Fl 		603	NaVa	F3 V D	{ -2 }	(668+1)	[B536]	B	15	288

1105	Tugl	A	0310	Guegzegh	C797546-8	 	Ag Ni 		603	VSEq	K0 V	{ -1 }	(A43-2)	[4447]	BC	15	-240
1201	Tugl	A	0310	Guegzegh	E79759B-7	 	Ag Ni 		403	VSEq	K0 V	{ -2 }	(741+1)	[736A]	BC	15	28
1199	Tugl	A	0310	Guegzegh	E797000-7	 	Di 		003	Wild	K0 V	{ -3 }	(700+1)	[0000]	B	15	7
1508	Tugl	A	0310	Guegzegh	E797000-7	 	Di 		003	Wild	K0 V	{ -3 }	(700+2)	[0000]	B	15	14
1900	Tugl	A	0310	Guegzegh	D797574-6	 	Ag Ni 		303	NaVa	K0 V	{ -2 }	(742+1)	[4369]	BC	15	56

1105	Tugl	E	0314	Oengngirrgue	B672875-A	 	He Ph Pi 		103	VThE	F4 V	{ 2 }	(F7A+2)	[8A3A]	BDe	6	2100
1201	Tugl	E	0314	Oengngirrgue	D672320-6	 	He Lo 		603	VThE	F4 V	{ -3 }	(C20+1)	[3136]	B	6	24
1199	Tugl	E	0314	Oengngirrgue	D672000-6	 	Di He 		003	Wild	F4 V	{ -3 }	(C00-1)	[0000]	B	6	-12
1508	Tugl	E	0314	Oengngirrgue	D672000-6	 	Di He 		003	Wild	F4 V	{ -3 }	(C00-5)	[0000]	B	6	-60
1900	Tugl	E	0314	Oengngirrgue	D672789-6	 	He Pi 		503	NaVa	F4 V	{ -2 }	(C67+3)	[5565]	BD	6	1512

1105	Tugl	E	0317	Akhigh	A5858A8-B	 	Pa Ri Ph 		922	VThE	G0 V	{ 3 }	(E7D+3)	[8B5B]	BcCe	17	3822
1201	Tugl	E	0317	Akhigh	X58586A-5	 	Pa Ri Ph 	B	922	VThE	G0 V	{ -1 }	(A77-1)	[7751]	BcCe	17	-490
1199	Tugl	E	0317	Akhigh	X585847-0	 	Pa Ri Ph 		422	Wild	G0 V	{ -1 }	(A78+3)	[B721]	BcCe	17	1680
1508	Tugl	E	0317	Akhigh	X58587A-0	 	Pa Ri Ph 		522	Wild	G0 V	{ -1 }	(A79+1)	[B7A1]	BcCe	17	630
1900	Tugl	E	0317	Akhigh	E585500-7	 	Ag Pr Ni 		322	NaVa	G0 V	{ -2 }	(A44+1)	[6385]	BcC	17	160

1105	Tugl	I	0325	Ul Gaek	B578156-A	 	Lo 		704	NaVa	G3 V D	{ 1 }	(701+1)	[1249]	B	15	7
1201	Tugl	I	0325	Ul Gaek	X578200-6	 	Lo 		904	NaVa	G3 V D	{ -3 }	(310+4)	[2159]	B	15	12
1199	Tugl	I	0325	Ul Gaek	X578000-6	 	Di 		004	Wild	G3 V D	{ -3 }	(300+2)	[0000]	B	15	6
1508	Tugl	I	0325	Ul Gaek	X578000-6	 	Di 		004	Wild	G3 V D	{ -3 }	(300+1)	[0000]	B	15	3
1900	Tugl	I	0325	Ul Gaek	C578310-7	 	Lo 		604	NaVa	G3 V D	{ -2 }	(320+1)	[1167]	B	15	6

1105	Tugl	M	0331	Ruesurrg	DA9989B-6	 	Ph Pi 		903	NaVa	G8 V M8 V	{ -2 }	(A75+1)	[A678]	BDe	16	350
1201	Tugl	M	0331	Ruesurrg	XA99498-2	 	Ni 	B	503	NaVa	G8 V M8 V	{ -3 }	(A32-1)	[6152]	B	16	-60
1199	Tugl	M	0331	Ruesurrg	XA99000-2	 	Di 		003	Wild	G8 V M8 V	{ -3 }	(A00+1)	[0000]	B	16	10
1508	Tugl	M	0331	Ruesurrg	XA99000-2	 	Di 		003	Wild	G8 V M8 V	{ -3 }	(A00+1)	[0000]	B	16	10
1900	Tugl	M	0331	Ruesurrg	CA9985A-9	 	Ph Pi 		503	NaVa	G8 V M8 V	{ 0 }	(D79-1)	[587C]	BDe	16	-819

1105	Tugl	M	0333	Ungerrill	C557221-7	 	Lo 		301	NaVa	G7 V K4 V	{ -2 }	(410-5)	[1113]	B	12	-20
1201	Tugl	M	0333	Ungerrill	E557310-6	 	Lo 		201	NaVa	G7 V K4 V	{ -3 }	(420+3)	[4184]	B	12	24
1199	Tugl	M	0333	Ungerrill	E557000-6	 	Di 		001	Wild	G7 V K4 V	{ -3 }	(400+3)	[0000]	B	12	12
1508	Tugl	M	0333	Ungerrill	E557000-6	 	Di 		001	Wild	G7 V K4 V	{ -3 }	(400-1)	[0000]	B	12	-4
