Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1105	Zaru	A	0109	Zed	B431721-A	NS	Na Po 		104	ImDi	G0 III	{ 3 }	(D6C-1)	[3A16]	B	8	-936
1201	Zaru	A	0109	Zed	X431000-A	 	Di Na Po 		004	ImDi	G0 III	{ -1 }	(D00-4)	[0000]	B	8	-52
1323	Zaru	A	0109	Zed	X431000-A	 	Di Na Po 		004	Wild	G0 III	{ -1 }	(D00+2)	[0000]	B	8	26
1508	Zaru	A	0109	Zed	X431000-A	 	Di Po 		004	Wild	G0 III	{ -1 }	(D00+1)	[0000]	B	8	13
1900	Zaru	A	0109	Zed	X431000-A	 	Di Po 		004	Wild	G0 III	{ -1 }	(D00+5)	[0000]	B	8	65

1105	Zaru	A	0110	Norsec	B427596-B	 	Ni 		504	ImDi	K2 V	{ 1 }	(B45+1)	[464A]	B	10	220
1201	Zaru	A	0110	Norsec	X427000-B	 	Di 		004	ImDi	K2 V	{ -1 }	(B00+1)	[0000]	B	10	11
1323	Zaru	A	0110	Norsec	X427000-B	 	Di 		004	Wild	K2 V	{ -1 }	(B00+3)	[0000]	B	10	33
1508	Zaru	A	0110	Norsec	X427000-B	 	Di 		004	Wild	K2 V	{ -1 }	(B00-3)	[0000]	B	10	-33
1900	Zaru	A	0110	Norsec	X427000-B	 	Di 		004	Wild	K2 V	{ -1 }	(B00-3)	[0000]	B	10	-33

1105	Zaru	E	0112	Numdaag	D553A85-A	 	Hi Po rm2 		603	ImDi	F1 V M6 V	{ 1 }	(F9B-1)	[8B38]	BE	10	-1485
1201	Zaru	E	0112	Numdaag	E55386A-6	 	Ph Po rm2 	B	603	ImDi	F1 V M6 V	{ -2 }	(C75-4)	[8676]	Be	10	-1680
1323	Zaru	E	0112	Numdaag	E553876-4	 	Ph Po rm2 		303	Wild	F1 V M6 V	{ -2 }	(C76-1)	[56A3]	Be	10	-504
1508	Zaru	E	0112	Numdaag	E553850-6	 	Ph Po rm2 		203	Wild	F1 V M6 V	{ -2 }	(C70+3)	[8669]	Be	10	252
1900	Zaru	E	0112	Numdaag	E553899-6	 	Ph Po rm2 		103	Wild	F1 V M6 V	{ -2 }	(C78-3)	[6684]	Be	10	-2016

1105	Zaru	E	0114	Tsunami	C542640-8	S	He Ni Po 		525	ImDi	K4 V M7 V	{ -2 }	(F52-5)	[1413]	B	14	-750
1201	Zaru	E	0114	Tsunami	E542612-8	 	He Ni Po 		625	ImDi	K4 V M7 V	{ -3 }	(F51-3)	[6333]	B	14	-225
1323	Zaru	E	0114	Tsunami	E542000-8	 	Di He Po 		025	Wild	K4 V M7 V	{ -3 }	(F00+1)	[0000]	B	14	15
1508	Zaru	E	0114	Tsunami	E542000-8	 	Di He Po 		025	Wild	K4 V M7 V	{ -3 }	(F00-1)	[0000]	B	14	-15
1900	Zaru	E	0114	Tsunami	E542000-8	 	Di He Po 		025	Wild	K4 V M7 V	{ -3 }	(F00-2)	[0000]	B	14	-30

1105	Zaru	E	0115	Framiller	B89679C-A	 	Ag Pi 	A	612	ImDi	K5 III M1 V	{ 3 }	(C6C+5)	[AA8D]	BCD	6	4320
1201	Zaru	E	0115	Framiller	X896731-7	 	Ag Pi 	B	712	ImDi	K5 III M1 V	{ -1 }	(968+1)	[661C]	BCD	6	432
1323	Zaru	E	0115	Framiller	X896000-7	 	Di Pi 		012	Wild	K5 III M1 V	{ -3 }	(900-3)	[0000]	BD	6	-27
1508	Zaru	E	0115	Framiller	X896000-7	 	Di 		012	Wild	K5 III M1 V	{ -3 }	(900-2)	[0000]	B	6	-18
1900	Zaru	E	0115	Framiller	X896777-2	 	Ag Pi 		112	Wild	K5 III M1 V	{ -1 }	(969+2)	[5643]	BCD	6	972

1105	Zaru	E	0116	Travis	B97A320-D	 	Lo Wa 		213	ImDi	F1 V	{ 1 }	(921-3)	[1418]	B	12	-54
1201	Zaru	E	0116	Travis	X97A300-7	 	Lo Wa 		213	ImDi	F1 V	{ -3 }	(520-3)	[214B]	B	12	-30
1323	Zaru	E	0116	Travis	X97A000-7	 	Di Wa 		013	Wild	F1 V	{ -3 }	(500+1)	[0000]	B	12	5
1508	Zaru	E	0116	Travis	X97A000-7	 	Di Wa 		013	Wild	F1 V	{ -3 }	(500+1)	[0000]	B	12	5
1900	Zaru	E	0116	Travis	X97A000-7	 	Di Wa 		013	Wild	F1 V	{ -3 }	(500+1)	[0000]	B	12	5

1105	Zaru	E	0120	Norton	B310110-A	 	Lo 		824	ImDi	M1 V	{ 1 }	(901-3)	[1215]	B	10	-27
1201	Zaru	E	0120	Norton	X310000-A	 	Di 		024	ImDi	M1 V	{ -1 }	(900+1)	[0000]	B	10	9
1323	Zaru	E	0120	Norton	X310000-A	 	Di 		024	Wild	M1 V	{ -1 }	(900+5)	[0000]	B	10	45
1508	Zaru	E	0120	Norton	X310000-A	 	Di 		024	Wild	M1 V	{ -1 }	(900+1)	[0000]	B	10	9
1900	Zaru	E	0120	Norton	X310000-A	 	Di 		024	Wild	M1 V	{ -1 }	(900-3)	[0000]	B	10	-27

1105	Zaru	I	0121	Corta	D625785-7	 	Pi 		923	ImDi	K1 V M5 V	{ -2 }	(966-4)	[5535]	BD	10	-1296
1201	Zaru	I	0121	Corta	X625000-7	 	Di Pi 		023	ImDi	K1 V M5 V	{ -3 }	(900-3)	[0000]	BD	10	-27
1323	Zaru	I	0121	Corta	X625000-7	 	Di Pi 		023	Wild	K1 V M5 V	{ -3 }	(900+2)	[0000]	BD	10	18
1508	Zaru	I	0121	Corta	X625000-7	 	Di 		023	Wild	K1 V M5 V	{ -3 }	(900+1)	[0000]	B	10	9
1900	Zaru	I	0121	Corta	X625000-7	 	Di 		023	Wild	K1 V M5 V	{ -3 }	(900+1)	[0000]	B	10	9

1105	Zaru	I	0124	Lorrius	B200434-D	 	Ni Va 		224	ImDi	M1 V	{ 1 }	(C34-1)	[253B]	B	11	-144
1201	Zaru	I	0124	Lorrius	X200000-D	 	Di Va 		024	ImDi	M1 V	{ -1 }	(C00-1)	[0000]	B	11	-12
1323	Zaru	I	0124	Lorrius	X200000-D	 	Di Va 		024	Wild	M1 V	{ -1 }	(C00+1)	[0000]	B	11	12
1508	Zaru	I	0124	Lorrius	X200000-D	 	Di Va 		024	Wild	M1 V	{ -1 }	(C00-5)	[0000]	B	11	-60
1900	Zaru	I	0124	Lorrius	X200000-D	 	Di Va 		024	Wild	M1 V	{ -1 }	(C00-1)	[0000]	B	11	-12

1105	Zaru	I	0126	Adzel	C422665-A	 	He Na Po Ni 		800	ImDi	F5 V	{ 0 }	(854-2)	[4638]	B	11	-320
1201	Zaru	I	0126	Adzel	X422000-A	 	Di He Na Po 		000	ImDi	F5 V	{ -1 }	(800-2)	[0000]	B	11	-16
1323	Zaru	I	0126	Adzel	X422000-A	 	Di He Na Po 		000	Wild	F5 V	{ -1 }	(800-1)	[0000]	B	11	-8
1508	Zaru	I	0126	Adzel	X422000-A	 	Di He Po 		000	Wild	F5 V	{ -1 }	(800-2)	[0000]	B	11	-16
1900	Zaru	I	0126	Adzel	X422000-A	 	Di He Po 		000	Wild	F5 V	{ -1 }	(800-2)	[0000]	B	11	-16

1105	Zaru	I	0127	Quippa	B857462-B	 	Ga Ni Pa 		512	ImDi	F8 V	{ 1 }	(934-3)	[1517]	Bc	11	-324
1201	Zaru	I	0127	Quippa	X857411-2	 	Ga Ni Pa 	B	212	ImDi	F8 V	{ -3 }	(633-3)	[3142]	Bc	11	-162
1323	Zaru	I	0127	Quippa	X857430-1	 	Ga Ni Pa 		112	Wild	F8 V	{ -3 }	(630+3)	[3131]	Bc	11	54
1508	Zaru	I	0127	Quippa	X857443-2	 	Ga Ni Pa 		112	Wild	F8 V	{ -3 }	(630-3)	[4142]	Bc	11	-54
1900	Zaru	I	0127	Quippa	X857412-3	 	Ga Ni Pa 		212	Wild	F8 V	{ -3 }	(630+1)	[4165]	Bc	11	18

1105	Zaru	I	0130	Fuji	BAA5202-D	 	Fl Lo 		704	ImDi	F3 V M5 V	{ 1 }	(811-3)	[1319]	B	15	-24
1201	Zaru	I	0130	Fuji	XAA5000-D	 	Di Fl 		004	ImDi	F3 V M5 V	{ -1 }	(800+1)	[0000]	B	15	8
1323	Zaru	I	0130	Fuji	XAA5000-D	 	Di Fl 		004	Wild	F3 V M5 V	{ -1 }	(800+2)	[0000]	B	15	16
1508	Zaru	I	0130	Fuji	XAA5000-D	 	Di Fl 		004	Wild	F3 V M5 V	{ -1 }	(800+1)	[0000]	B	15	8
1900	Zaru	I	0130	Fuji	XAA5000-D	 	Di Fl 		004	Wild	F3 V M5 V	{ -1 }	(800+1)	[0000]	B	15	8

1105	Zaru	M	0135	Farreach	B667253-C	N 	Ga Lo 		824	CsIm	F1 V	{ 1 }	(A11-2)	[1329]	B	16	-20
1201	Zaru	M	0135	Farreach	X667212-2	 	Ga Lo 	B	224	CsIm	F1 V	{ -3 }	(410+2)	[1121]	B	16	8
1323	Zaru	M	0135	Farreach	X667000-2	 	Di Ga 		024	Wild	F1 V	{ -3 }	(400-1)	[0000]	B	16	-4
1508	Zaru	M	0135	Farreach	X667000-2	 	Di Ga 		024	Wild	F1 V	{ -3 }	(400+1)	[0000]	B	16	4
1900	Zaru	M	0135	Farreach	A667322-D	 	Ga Lo 		524	Wild	F1 V	{ 1 }	(A21-5)	[246F]	B	16	-100

1105	Zaru	M	0140	Askyat	B665835-A	 	Droy3 Ga Pa Ri Ph 		314	NaHu	F2 V M6 V	{ 3 }	(F7C+1)	[6B38]	BcCe	11	1260
1201	Zaru	M	0140	Askyat	X66587C-4	 	Droy3 Ga Pa Ri Ph 	B	314	NaHu	F2 V M6 V	{ -1 }	(A78-2)	[9792]	BcCe	11	-1120
1323	Zaru	M	0140	Askyat	X665874-0	 	Droy3 Ga Pa Ri Ph 		114	Wild	F2 V M6 V	{ -1 }	(A76-2)	[C781]	BcCe	11	-840
1508	Zaru	M	0140	Askyat	X66577C-1	 	Ag Ri Droy3 Ga 		914	Wild	F2 V M6 V	{ 0 }	(A65-1)	[5751]	BC	11	-300
1900	Zaru	M	0140	Askyat	C665678-8	 	Ag Ri Droy3 Ga Ni 		914	Wild	F2 V M6 V	{ 0 }	(F53+3)	[7614]	BC	11	675

1105	Zaru	A	0201	Selsinia	B641774-A	 	He Pi Po 		614	ImDi	K5 V M3 V	{ 2 }	(E6B+1)	[5938]	BD	11	924
1201	Zaru	A	0201	Selsinia	X641220-5	 	He Lo Po 		214	ImDi	K5 V M3 V	{ -3 }	(910+2)	[5177]	B	11	18
1323	Zaru	A	0201	Selsinia	X641000-5	 	Di He Po 		014	Wild	K5 V M3 V	{ -3 }	(900-1)	[0000]	B	11	-9
1508	Zaru	A	0201	Selsinia	X641000-5	 	Di He Po 		014	Wild	K5 V M3 V	{ -3 }	(900+1)	[0000]	B	11	9
1900	Zaru	A	0201	Selsinia	X641000-5	 	Di He Po 		014	Wild	K5 V M3 V	{ -3 }	(900-2)	[0000]	B	11	-18

1105	Zaru	A	0204	Allis	B438553-B	S	Ni 		103	ImDi	F2 V	{ 1 }	(A45-2)	[2628]	B	10	-400
1201	Zaru	A	0204	Allis	X438000-B	 	Di 		003	ImDi	F2 V	{ -1 }	(A00-3)	[0000]	B	10	-30
1323	Zaru	A	0204	Allis	X438000-B	 	Di 		003	Wild	F2 V	{ -1 }	(A00-2)	[0000]	B	10	-20
1508	Zaru	A	0204	Allis	X438000-B	 	Di 		003	Wild	F2 V	{ -1 }	(A00+1)	[0000]	B	10	10
1900	Zaru	A	0204	Allis	X438000-B	 	Di 		003	Wild	F2 V	{ -1 }	(A00-2)	[0000]	B	10	-20

1105	Zaru	A	0209	Arxani	B546459-C	N 	Ni Pa 		703	ImDi	G8 V	{ 1 }	(934+2)	[556D]	Bc	14	216
1201	Zaru	A	0209	Arxani	X546427-2	 	Ni Pa 		303	ImDi	G8 V	{ -3 }	(630-1)	[5132]	Bc	14	-18
1323	Zaru	A	0209	Arxani	X546000-2	 	Di 		003	Wild	G8 V	{ -3 }	(600-1)	[0000]	B	14	-6
1508	Zaru	A	0209	Arxani	X546000-2	 	Di 		003	Wild	G8 V	{ -3 }	(600-2)	[0000]	B	14	-12
1900	Zaru	A	0209	Arxani	X546000-2	 	Di 		003	Wild	G8 V	{ -3 }	(600-3)	[0000]	B	14	-18

1105	Zaru	E	0217	Ansset	B766502-B	NS	Ag Pr Ga Ni 		203	ImDi	K9 V M5 V	{ 3 }	(A47-1)	[1817]	BcC	13	-280
1201	Zaru	E	0217	Ansset	D766542-7	 	Ag Pr Ga Ni 		203	ImDi	K9 V M5 V	{ -2 }	(743+4)	[331B]	BcC	13	336
1323	Zaru	E	0217	Ansset	D76659C-4	 	Ag Pr Ga Ni 		103	Wild	K9 V M5 V	{ -2 }	(740-4)	[8334]	BcC	13	-112
1508	Zaru	E	0217	Ansset	D766401-6	 	Ga Ni Pa 		903	Wild	K9 V M5 V	{ -3 }	(730+1)	[4173]	Bc	13	21
1900	Zaru	E	0217	Ansset	X76638A-2	 	Ga Lo 		403	Wild	K9 V M5 V	{ -3 }	(720-1)	[1161]	B	13	-14

1105	Zaru	E	0219	Mikal	B546435-B	N 	Ni Pa 		502	ImDi	M2 V	{ 1 }	(834-1)	[2539]	Bc	8	-96
1201	Zaru	E	0219	Mikal	X546478-1	 	Ni Pa 	B	202	ImDi	M2 V	{ -3 }	(631+3)	[2184]	Bc	8	54
1323	Zaru	E	0219	Mikal	X546000-1	 	Di 		002	Wild	M2 V	{ -3 }	(600+1)	[0000]	B	8	6
1508	Zaru	E	0219	Mikal	X546000-1	 	Di 		002	Wild	M2 V	{ -3 }	(600+5)	[0000]	B	8	30
1900	Zaru	E	0219	Mikal	X546000-1	 	Di 		002	Wild	M2 V	{ -3 }	(600-4)	[0000]	B	8	-24

1105	Zaru	E	0220	Leonida	A784532-D	 	Ag Pr Ni 		405	ImDi	F8 V	{ 2 }	(C46-2)	[1719]	BcC	12	-576
1201	Zaru	E	0220	Leonida	X78456A-5	 	Ag Pr Ni 		205	ImDi	F8 V	{ -2 }	(743+5)	[7374]	BcC	12	420
1323	Zaru	E	0220	Leonida	X784452-2	 	Ni Pa 		105	Wild	F8 V	{ -3 }	(731+1)	[1181]	Bc	12	21
1508	Zaru	E	0220	Leonida	X784400-3	 	Ni Pa 		205	Wild	F8 V	{ -3 }	(732+4)	[5183]	Bc	12	168
1900	Zaru	E	0220	Leonida	B784479-B	 	Ni Pa 		605	Wild	F8 V	{ 1 }	(C37-1)	[458C]	Bc	12	-252

1105	Zaru	I	0224	Jersi	A562433-D	N 	Ni 		612	ImDi	K1 V M6 V	{ 1 }	(934-2)	[152A]	B	14	-216
1201	Zaru	I	0224	Jersi	X562457-3	 	Ni 	B	312	ImDi	K1 V M6 V	{ -3 }	(630+3)	[5164]	B	14	54
1323	Zaru	I	0224	Jersi	X562000-3	 	Di 		012	Wild	K1 V M6 V	{ -3 }	(600-2)	[0000]	B	14	-12
1508	Zaru	I	0224	Jersi	X562000-3	 	Di 		012	Wild	K1 V M6 V	{ -3 }	(600+1)	[0000]	B	14	6
1900	Zaru	I	0224	Jersi	X562000-3	 	Di 		012	Wild	K1 V M6 V	{ -3 }	(600-3)	[0000]	B	14	-18

1105	Zaru	I	0227	Keeton	B786644-A	 	Ag Ri Ga Ni 		824	ImDi	F2 V	{ 3 }	(E57+1)	[4938]	BC	13	490
1201	Zaru	I	0227	Keeton	X78667A-7	 	Ag Ri Ga Ni 	B	924	ImDi	F2 V	{ -1 }	(851+1)	[6528]	BC	13	40
1323	Zaru	I	0227	Keeton	X786654-1	 	Ag Ri Ga Ni 		424	Wild	F2 V	{ -1 }	(855+1)	[6551]	BC	13	200
1508	Zaru	I	0227	Keeton	X786697-1	 	Ag Ri Ga Ni 		524	Wild	F2 V	{ -1 }	(851+1)	[6533]	BC	13	40
1900	Zaru	I	0227	Keeton	A786200-E	 	Ga Lo 		724	Wild	F2 V	{ 1 }	(E11+5)	[334G]	B	13	70

1105	Zaru	M	0239	Noritomo	B675563-B	 	Ag Cy Ni 		623	CsIm	M3 II	{ 2 }	(C46-1)	[2728]	BC	17	-288
1201	Zaru	M	0239	Noritomo	X67556C-2	 	Ag Ni 	B	323	CsIm	M3 II	{ -2 }	(744+4)	[3332]	BC	17	448
1323	Zaru	M	0239	Noritomo	X675000-2	 	Di 		023	Wild	M3 II	{ -3 }	(700-2)	[0000]	B	17	-14
1508	Zaru	M	0239	Noritomo	X675000-2	 	Di 		023	Wild	M3 II	{ -3 }	(700+1)	[0000]	B	17	7
1900	Zaru	M	0239	Noritomo	A675376-D	 	Lo 		523	Wild	M3 II	{ 1 }	(C21-3)	[144H]	B	17	-72

1105	Zaru	A	0302	Point Zulu	B2008AE-C	 	Na Pi Ph Va 	A	524	ImDi	M2 V M3 V	{ 2 }	(G7C+5)	[CA9G]	BDe	10	6720
1201	Zaru	A	0302	Point Zulu	X200000-C	 	Di Na Pi Va 		024	ImDi	M2 V M3 V	{ -1 }	(G00+1)	[0000]	BD	10	16
1323	Zaru	A	0302	Point Zulu	X200000-C	 	Di Na Pi Va 		024	Wild	M2 V M3 V	{ -1 }	(G00+2)	[0000]	BD	10	32
1508	Zaru	A	0302	Point Zulu	X200000-C	 	Di Va 		024	Wild	M2 V M3 V	{ -1 }	(G00-1)	[0000]	B	10	-16
1900	Zaru	A	0302	Point Zulu	X200000-C	 	Di Va 		024	Wild	M2 V M3 V	{ -1 }	(G00+1)	[0000]	B	10	16

1105	Zaru	A	0304	Makkus	A685672-C	 	Ag Ri Ga Ni TentW 		603	ImDi	M1 V M5 V	{ 3 }	(B57-1)	[2918]	BC	6	-385
1201	Zaru	A	0304	Makkus	X685688-9	 	Ag Ri Ga Ni TentW 		703	ImDi	M1 V M5 V	{ 0 }	(B56-5)	[4664]	BC	6	-1650
1323	Zaru	A	0304	Makkus	X685645-0	 	Ag Ri Ga Ni TentW 		303	Wild	M1 V M5 V	{ -1 }	(852-4)	[4585]	BC	6	-320
1508	Zaru	A	0304	Makkus	X6856A9-1	 	Ag Ri Ga Ni TentW 		203	Wild	M1 V M5 V	{ -1 }	(855-2)	[4551]	BC	6	-400
1900	Zaru	A	0304	Makkus	E685534-7	 	Ag Pr Ga Ni TentW 		803	Wild	M1 V M5 V	{ -2 }	(843-3)	[5374]	BcC	6	-288

1105	Zaru	A	0305	Freeport	B421100-C	N 	He Lo Po 		424	ImDi	G6 III M7 V	{ 1 }	(901-3)	[1217]	B	9	-27
1201	Zaru	A	0305	Freeport	X421000-C	 	Di He Po 		024	ImDi	G6 III M7 V	{ -1 }	(900+4)	[0000]	B	9	36
1323	Zaru	A	0305	Freeport	X421000-C	 	Di He Po 		024	Wild	G6 III M7 V	{ -1 }	(900-1)	[0000]	B	9	-9
1508	Zaru	A	0305	Freeport	X421000-C	 	Di He Po 		024	Wild	G6 III M7 V	{ -1 }	(900+3)	[0000]	B	9	27
1900	Zaru	A	0305	Freeport	X421000-C	 	Di He Po 		024	Wild	G6 III M7 V	{ -1 }	(900+4)	[0000]	B	9	36

1105	Zaru	A	0306	Woden	B6A1566-B	N 	Fl He Ni Px 		101	ImDi	M1 V M1 V	{ 1 }	(845+1)	[464A]	B	9	160
1201	Zaru	A	0306	Woden	X6A1000-B	 	Di Fl He Px 		001	ImDi	M1 V M1 V	{ -1 }	(800+1)	[0000]	B	9	8
1323	Zaru	A	0306	Woden	X6A1000-B	 	Di Fl He Px 		001	Wild	M1 V M1 V	{ -1 }	(800-3)	[0000]	B	9	-24
1508	Zaru	A	0306	Woden	X6A1000-B	 	Di Fl He 		001	Wild	M1 V M1 V	{ -1 }	(800-2)	[0000]	B	9	-16
1900	Zaru	A	0306	Woden	X6A1000-B	 	Di Fl He 		001	Wild	M1 V M1 V	{ -1 }	(800+2)	[0000]	B	9	16

1105	Zaru	A	0309	Ichiban	A553112-D	 	Lo Po 		321	ImDi	G0 V	{ 1 }	(601-3)	[1219]	B	13	-18
1201	Zaru	A	0309	Ichiban	X553102-5	 	Lo Po 		421	ImDi	G0 V	{ -3 }	(300-2)	[1157]	B	13	-6
1323	Zaru	A	0309	Ichiban	X553000-5	 	Di Po 		021	Wild	G0 V	{ -3 }	(300+1)	[0000]	B	13	3
1508	Zaru	A	0309	Ichiban	X553000-5	 	Di Po 		021	Wild	G0 V	{ -3 }	(300+1)	[0000]	B	13	3
1900	Zaru	A	0309	Ichiban	X553000-5	 	Di Po 		021	Wild	G0 V	{ -3 }	(300+1)	[0000]	B	13	3

1105	Zaru	A	0310	Shadishi	B669322-B	N 	Lo TentW 		924	ImDi	K6 V	{ 1 }	(B21-3)	[1417]	B	11	-66
1201	Zaru	A	0310	Shadishi	X669279-2	 	Lo TentW 	B	424	ImDi	K6 V	{ -3 }	(510+2)	[2191]	B	11	10
1323	Zaru	A	0310	Shadishi	X669000-2	 	Di TentW 		024	Wild	K6 V	{ -3 }	(500+1)	[0000]	B	11	5
1508	Zaru	A	0310	Shadishi	X669000-2	 	Di TentW 		024	Wild	K6 V	{ -3 }	(500-1)	[0000]	B	11	-5
1900	Zaru	A	0310	Shadishi	X669000-2	 	Di TentW 		024	Wild	K6 V	{ -3 }	(500+2)	[0000]	B	11	10

1105	Zaru	E	0315	Kirst	D56258B-7	S	Ni Pr 		304	ImDi	M0 V	{ -3 }	(741-1)	[7279]	Bc	8	-28
1201	Zaru	E	0315	Kirst	E562532-5	 	Ni Pr 	B	204	ImDi	M0 V	{ -3 }	(740+4)	[6212]	Bc	8	112
1323	Zaru	E	0315	Kirst	E562000-5	 	Di 		004	Wild	M0 V	{ -3 }	(700-4)	[0000]	B	8	-28
1508	Zaru	E	0315	Kirst	E562000-5	 	Di 		004	Wild	M0 V	{ -3 }	(700+3)	[0000]	B	8	21
1900	Zaru	E	0315	Kirst	E562000-5	 	Di 		004	Wild	M0 V	{ -3 }	(700+1)	[0000]	B	8	7

1105	Zaru	E	0317	Aki	D687220-7	 	Ga Lo 		315	ImDi	K0 V M7 V	{ -3 }	(410-5)	[1112]	B	9	-20
1201	Zaru	E	0317	Aki	X687178-6	 	Ga Lo 		215	ImDi	K0 V M7 V	{ -3 }	(400-1)	[4159]	B	9	-4
1323	Zaru	E	0317	Aki	X687000-6	 	Di Ga 		015	Wild	K0 V M7 V	{ -3 }	(400+4)	[0000]	B	9	16
1508	Zaru	E	0317	Aki	X687000-6	 	Di Ga 		015	Wild	K0 V M7 V	{ -3 }	(400-1)	[0000]	B	9	-4
1900	Zaru	E	0317	Aki	C687644-8	 	Ag Ri Ga Ni 		115	Wild	K0 V M7 V	{ 0 }	(A54-2)	[9656]	BC	9	-400

1105	Zaru	E	0318	Prudhoe	C420433-7	 	De He Ni Po 		605	ImDi	M0 V M6 V	{ -2 }	(631-5)	[1224]	B	9	-90
1201	Zaru	E	0318	Prudhoe	X420000-7	 	De He Di Po 		005	ImDi	M0 V M6 V	{ -3 }	(600+1)	[0000]	B	9	6
1323	Zaru	E	0318	Prudhoe	X420000-7	 	De He Di Po 		005	Wild	M0 V M6 V	{ -3 }	(600+1)	[0000]	B	9	6
1508	Zaru	E	0318	Prudhoe	X420000-7	 	De He Di Po 		005	Wild	M0 V M6 V	{ -3 }	(600-3)	[0000]	B	9	-18
1900	Zaru	E	0318	Prudhoe	X420000-7	 	De He Di Po 		005	Wild	M0 V M6 V	{ -3 }	(600+2)	[0000]	B	9	12

1105	Zaru	E	0320	Chaikin	B755487-A	 	Ga Ni Pa 		302	ImDi	K3 V	{ 1 }	(834+1)	[455A]	Bc	12	96
1201	Zaru	E	0320	Chaikin	X755443-5	 	Ga Ni Pa 		202	ImDi	K3 V	{ -3 }	(633+1)	[5135]	Bc	12	54
1323	Zaru	E	0320	Chaikin	X755000-5	 	Di Ga 		002	Wild	K3 V	{ -3 }	(600+2)	[0000]	B	12	12
1508	Zaru	E	0320	Chaikin	X755000-5	 	Di Ga 		002	Wild	K3 V	{ -3 }	(600-2)	[0000]	B	12	-12
1900	Zaru	E	0320	Chaikin	B755426-A	 	Ga Ni Pa 		602	Wild	K3 V	{ 1 }	(837+2)	[3538]	Bc	12	336

1105	Zaru	I	0321	Ibaru	B1009A7-D	 	Hi Na In Va 		203	ImDi	F5 V M6 V	{ 4 }	(E8G+4)	[9D5D]	BEf	12	7168
1201	Zaru	I	0321	Ibaru	X100000-D	 	Di Na In Va 		003	ImDi	F5 V M6 V	{ 0 }	(E00-4)	[0000]	BE	12	-56
1323	Zaru	I	0321	Ibaru	X100000-D	 	Di Na In Va 		003	Wild	F5 V M6 V	{ 0 }	(E00+2)	[0000]	BE	12	28
1508	Zaru	I	0321	Ibaru	X100000-D	 	Di Va 		003	Wild	F5 V M6 V	{ -1 }	(E00+3)	[0000]	B	12	42
1900	Zaru	I	0321	Ibaru	D100373-8	 	Lo Va 		303	Wild	F5 V M6 V	{ -3 }	(E20+1)	[414A]	B	12	28

1105	Zaru	I	0323	Portobello	B631330-C	 	Lo Po 		802	ImDi	G6 II M0 V	{ 1 }	(721-3)	[1417]	B	5	-42
1201	Zaru	I	0323	Portobello	X631000-C	 	Di Po 		002	ImDi	G6 II M0 V	{ -1 }	(700+1)	[0000]	B	5	7
