Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1201	Eali	E	0119	Ikheaaw	X74A000-A	 	  Di Pi Wa (NIL)		004	AsWc	K4 V M2 V M1 V	-1	(D00-1)	[0000]	BD	13	-13
1364	Eali	E	0119	Ikheaaw	X74A000-A	 	  Di Pi Wa (NIL)		004	Wild	K4 V M2 V M1 V	-1	(D00-2)	[0000]	BD	13	-26
1508	Eali	E	0119	Ikheaaw	X74A000-A	 	   Di Wa (NIL)		004	Wild	K4 V M2 V M1 V	-1	(D00-1)	[0000]	B	13	-13
1900	Eali	E	0119	Ikheaaw	X74A000-A	 	   Di Wa (NIL)		004	Wild	K4 V M2 V M1 V	-1	(D00-2)	[0000]	B	13	-26

1105	Eali	I	0123	Yeltear	C566385-8	 	    Lo 		304	AsWc	M9 III D	-2	(920-4)	[1136]	B	7	-72
1201	Eali	I	0123	Yeltear	E56627C-7	 	    Lo 		704	AsWc	M9 III D	-3	(510-1)	[2172]	B	7	-5
1364	Eali	I	0123	Yeltear	E566000-7	 	    Di 		004	Wild	M9 III D	-3	(500+4)	[0000]	B	7	20
1508	Eali	I	0123	Yeltear	E566000-7	 	    Di 		004	Wild	M9 III D	-3	(500+1)	[0000]	B	7	5
1900	Eali	I	0123	Yeltear	E566000-7	 	    Di 		004	Wild	M9 III D	-3	(500+4)	[0000]	B	7	20

1105	Eali	I	0124	Khaoworl	D310698-8	 	   Na Ni 		634	AsVc	M0 V M1 V	-3	(F51-3)	[6358]	B	19	-225
1201	Eali	I	0124	Khaoworl	X310000-8	 	   Di Na 		034	AsVc	M0 V M1 V	-3	(F00+2)	[0000]	B	19	30
1364	Eali	I	0124	Khaoworl	X310000-8	 	   Di Na 		034	Wild	M0 V M1 V	-3	(F00-1)	[0000]	B	19	-15
1508	Eali	I	0124	Khaoworl	X310000-8	 	    Di 		034	Wild	M0 V M1 V	-3	(F00-3)	[0000]	B	19	-45
1900	Eali	I	0124	Khaoworl	X310000-8	 	    Di 		034	Wild	M0 V M1 V	-3	(F00-3)	[0000]	B	19	-45

1105	Eali	I	0127	Khtewiyh	C7A537A-8	 	   Fl Lo 		103	AsSc	M2 V M2 V	-2	(820+1)	[517A]	B	11	16
1201	Eali	I	0127	Khtewiyh	X7A5000-8	 	   Di Fl 		003	AsSc	M2 V M2 V	-3	(800-2)	[0000]	B	11	-16
1364	Eali	I	0127	Khtewiyh	X7A5000-8	 	   Di Fl 		003	Wild	M2 V M2 V	-3	(800-4)	[0000]	B	11	-32
1508	Eali	I	0127	Khtewiyh	X7A5000-8	 	   Di Fl 		003	Wild	M2 V M2 V	-3	(800+1)	[0000]	B	11	8
1900	Eali	I	0127	Khtewiyh	X7A5000-8	 	   Di Fl 		003	Wild	M2 V M2 V	-3	(800+3)	[0000]	B	11	24

1105	Eali	I	0130	Eawweaaw	D784148-7	 	    Lo 		613	AsT8	M7 II D	-3	(300-3)	[1157]	B	15	-9
1201	Eali	I	0130	Eawweaaw	X784310-5	 	    Lo 		213	AsT8	M7 II D	-3	(320+3)	[2127]	B	15	18
1364	Eali	I	0130	Eawweaaw	X784000-5	 	    Di 		013	Wild	M7 II D	-3	(300+1)	[0000]	B	15	3
1508	Eali	I	0130	Eawweaaw	X784000-5	 	    Di 		013	Wild	M7 II D	-3	(300-2)	[0000]	B	15	-6
1900	Eali	I	0130	Eawweaaw	X784000-5	 	    Di 		013	Wild	M7 II D	-3	(300+3)	[0000]	B	15	9

1105	Eali	M	0134	Eaeilr	E431145-6	 	   Lo Po 		802	AsWc	K9 III D	-3	(300-5)	[1134]	B	8	-15
1201	Eali	M	0134	Eaeilr	X431000-6	 	   Di Po 		002	AsWc	K9 III D	-3	(300+2)	[0000]	B	8	6
1364	Eali	M	0134	Eaeilr	X431000-6	 	   Di Po 		002	Wild	K9 III D	-3	(300-1)	[0000]	B	8	-3
1508	Eali	M	0134	Eaeilr	X431000-6	 	   Di Po 		002	Wild	K9 III D	-3	(300+2)	[0000]	B	8	6
1900	Eali	M	0134	Eaeilr	X431000-6	 	   Di Po 		002	Wild	K9 III D	-3	(300+1)	[0000]	B	8	3

1105	Eali	A	0201	Uirloikha	C578498-9	 	   Ni Pa 		125	AsT6	K2 V	-1	(D32-1)	[4359]	Bc	15	-78
1201	Eali	A	0201	Uirloikha	E578142-7	 	    Lo 		525	AsT6	K2 V	-3	(600+1)	[1149]	B	15	6
1364	Eali	A	0201	Uirloikha	E578000-7	 	    Di 		025	Wild	K2 V	-3	(600+1)	[0000]	B	15	6
1508	Eali	A	0201	Uirloikha	E578000-7	 	    Di 		025	Wild	K2 V	-3	(600+1)	[0000]	B	15	6
1900	Eali	A	0201	Uirloikha	E578000-7	 	    Di 		025	Wild	K2 V	-3	(600-1)	[0000]	B	15	-6

1105	Eali	A	0206	Tluakheaiy	C5785A6-9	 	   Ag Ni 		913	AsMw	G9 II	0	(B44-1)	[4548]	BC	10	-176
1201	Eali	A	0206	Tluakheaiy	D578555-4	 	   Ag Ni 		513	AsMw	G9 II	-2	(740-1)	[7348]	BC	10	-28
1364	Eali	A	0206	Tluakheaiy	D578000-4	 	    Di 		013	Wild	G9 II	-3	(700+4)	[0000]	B	10	28
1508	Eali	A	0206	Tluakheaiy	D578000-4	 	    Di 		013	Wild	G9 II	-3	(700+1)	[0000]	B	10	7
1900	Eali	A	0206	Tluakheaiy	D578000-4	 	    Di 		013	Wild	G9 II	-3	(700+2)	[0000]	B	10	14

1105	Eali	A	0209	Oalrelyerl	C767497-8	 	  Ga Ni Pa 		204	AsVc	K0 V M7 V	-2	(A31-2)	[4258]	Bc	14	-60
1201	Eali	A	0209	Oalrelyerl	E767424-7	 	  Ga Ni Pa 		204	AsVc	K0 V M7 V	-3	(630-2)	[7178]	Bc	14	-36
1364	Eali	A	0209	Oalrelyerl	E767000-7	 	   Di Ga 		004	Wild	K0 V M7 V	-3	(600+1)	[0000]	B	14	6
1508	Eali	A	0209	Oalrelyerl	E767000-7	 	   Di Ga 		004	Wild	K0 V M7 V	-3	(600+2)	[0000]	B	14	12
1900	Eali	A	0209	Oalrelyerl	E767000-7	 	   Di Ga 		004	Wild	K0 V M7 V	-3	(600-1)	[0000]	B	14	-6

1105	Eali	A	0210	Eauioiwai	D563779-6	 	    Ri (NIL)		923	AsSc	K2 V	-1	(966+1)	[8667]	BC	12	324
1201	Eali	A	0210	Eauioiwai	X56386F-3	 	   Ph Ri (NIL)		123	AsSc	K2 V	-1	(975-2)	[8743]	BCe	12	-630
1364	Eali	A	0210	Eauioiwai	X563787-0	 	    Ri (NIL)		523	Wild	K2 V	-1	(969+1)	[6661]	BC	12	486
1508	Eali	A	0210	Eauioiwai	X563754-2	 	    Ri (NIL)		623	Wild	K2 V	-1	(967+1)	[7651]	BC	12	378
1900	Eali	A	0210	Eauioiwai	X563759-3	 	    Ri (NIL)		623	Wild	K2 V	-1	(963-4)	[8663]	BC	12	-648

1105	Eali	E	0213	Khteauwel	B6877A8-A	 	   Ag Ri Ga (NIL)		131	AsMw	K4 IV M9 V	4	(D6D+4)	[7B5A]	BCf	16	4056
1201	Eali	E	0213	Khteauwel	D6877BA-7	 	   Ag Ri Ga (NIL)		231	AsMw	K4 IV M9 V	0	(96A+1)	[6768]	BC	16	540
1364	Eali	E	0213	Khteauwel	D687789-4	 	   Ag Ri Ga (NIL)		131	Wild	K4 IV M9 V	0	(967-2)	[C738]	BC	16	-756
1508	Eali	E	0213	Khteauwel	D687644-5	 	  Ag Ri Ga Ni (NIL)		931	Wild	K4 IV M9 V	-1	(951-2)	[5533]	BC	16	-90
1900	Eali	E	0213	Khteauwel	D687787-6	 	   Ag Ri Ga (NIL)		131	Wild	K4 IV M9 V	0	(968+1)	[9716]	BC	16	432

1105	Eali	E	0215	Aihaowkhtirl	E100137-7	 	   Lo Va 		312	AsMw	M1 V	-3	(300-3)	[1157]	B	10	-9
1201	Eali	E	0215	Aihaowkhtirl	X100000-7	 	   Di Va 		012	AsMw	M1 V	-3	(300-2)	[0000]	B	10	-6
1364	Eali	E	0215	Aihaowkhtirl	X100000-7	 	   Di Va 		012	Wild	M1 V	-3	(300+2)	[0000]	B	10	6
1508	Eali	E	0215	Aihaowkhtirl	X100000-7	 	   Di Va 		012	Wild	M1 V	-3	(300+4)	[0000]	B	10	12
1900	Eali	E	0215	Aihaowkhtirl	X100000-7	 	   Di Va 		012	Wild	M1 V	-3	(300-3)	[0000]	B	10	-9

1105	Eali	I	0221	Areaarleih	A633476-6	 	   Ni Px Po 		624	AsSc	M2 V M2 V	-1	(632-2)	[3345]	B	15	-72
1201	Eali	I	0221	Areaarleih	X633000-6	 	   Di Px Po 		024	AsSc	M2 V M2 V	-3	(600-1)	[0000]	B	15	-6
1364	Eali	I	0221	Areaarleih	X633000-6	 	   Di Px Po 		024	Wild	M2 V M2 V	-3	(600-1)	[0000]	B	15	-6
1508	Eali	I	0221	Areaarleih	X633000-6	 	   Di Po 		024	Wild	M2 V M2 V	-3	(600+1)	[0000]	B	15	6
1900	Eali	I	0221	Areaarleih	X633000-6	 	   Di Po 		024	Wild	M2 V M2 V	-3	(600+1)	[0000]	B	15	6

1105	Eali	I	0222	Hluahyahe	X526148-7	 	    Lo 	R	503	AsT0	M2 V M5 V	-3	(300-3)	[1157]	B	11	-9
1201	Eali	I	0222	Hluahyahe	X526000-7	 	    Di 		003	AsT0	M2 V M5 V	-3	(300-1)	[0000]	B	11	-3
1364	Eali	I	0222	Hluahyahe	X526000-7	 	    Di 		003	Wild	M2 V M5 V	-3	(300+2)	[0000]	B	11	6
1508	Eali	I	0222	Hluahyahe	X526000-7	 	    Di 		003	Wild	M2 V M5 V	-3	(300-1)	[0000]	B	11	-3
1900	Eali	I	0222	Hluahyahe	X526000-7	 	    Di 		003	Wild	M2 V M5 V	-3	(300+1)	[0000]	B	11	3

1105	Eali	I	0224	Eieyasoir	C69716B-9	 	    Lo 		804	AsTv	M1 V M5 V M5 V	-1	(700+1)	[317B]	B	9	7
1201	Eali	I	0224	Eieyasoir	X697211-6	 	    Lo 		204	AsTv	M1 V M5 V M5 V	-3	(310-3)	[1134]	B	9	-9
1364	Eali	I	0224	Eieyasoir	X697000-6	 	    Di 		004	Wild	M1 V M5 V M5 V	-3	(300+5)	[0000]	B	9	15
1508	Eali	I	0224	Eieyasoir	X697000-6	 	    Di 		004	Wild	M1 V M5 V M5 V	-3	(300+5)	[0000]	B	9	15
1900	Eali	I	0224	Eieyasoir	X697000-6	 	    Di 		004	Wild	M1 V M5 V M5 V	-3	(300-4)	[0000]	B	9	-12

1105	Eali	I	0227	Khaiheista	C5428A6-8	 	  He Ph Pi Po (NIL)		101	AsVc	M2 V	-1	(B77-2)	[7747]	BDe	6	-1078
1201	Eali	I	0227	Khaiheista	X542000-8	 	  Di He Pi Po (NIL)		001	AsVc	M2 V	-3	(B00+2)	[0000]	BD	6	22
1364	Eali	I	0227	Khaiheista	X542000-8	 	  Di He Pi Po (NIL)		001	Wild	M2 V	-3	(B00+4)	[0000]	BD	6	44
1508	Eali	I	0227	Khaiheista	X542000-8	 	  Di He Po (NIL)		001	Wild	M2 V	-3	(B00-2)	[0000]	B	6	-22
1900	Eali	I	0227	Khaiheista	X542000-8	 	  Di He Po (NIL)		001	Wild	M2 V	-3	(B00+2)	[0000]	B	6	22

1105	Eali	M	0231	Arlasye	C5467C9-8	 	    Ag Pi (NIL)	A	313	AsT7	M3 V	0	(D68+1)	[8769]	BCD	14	624
1201	Eali	M	0231	Arlasye	E546757-8	 	    Ag Pi (NIL)		413	AsT7	M3 V	-1	(D68-3)	[966B]	BCD	14	-1872
1364	Eali	M	0231	Arlasye	E546000-8	 	   Di Pi (NIL)		013	Wild	M3 V	-3	(D00+2)	[0000]	BD	14	26
1508	Eali	M	0231	Arlasye	E546000-8	 	    Di (NIL)		013	Wild	M3 V	-3	(D00+2)	[0000]	B	14	26
1900	Eali	M	0231	Arlasye	E546000-8	 	    Di (NIL)		013	Wild	M3 V	-3	(D00+3)	[0000]	B	14	39

1105	Eali	M	0233	Yawaaikh	B7A216A-C	 	   Fl He Lo 		715	AsVc	M2 V	1	(901+3)	[327E]	B	13	27
1201	Eali	M	0233	Yawaaikh	X7A2000-C	 	   Di Fl He 		015	AsVc	M2 V	-1	(900+2)	[0000]	B	13	18
1364	Eali	M	0233	Yawaaikh	X7A2000-C	 	   Di Fl He 		015	Wild	M2 V	-1	(900-1)	[0000]	B	13	-9
1508	Eali	M	0233	Yawaaikh	X7A2000-C	 	   Di Fl He 		015	Wild	M2 V	-1	(900+2)	[0000]	B	13	18
1900	Eali	M	0233	Yawaaikh	X7A2000-C	 	   Di Fl He 		015	Wild	M2 V	-1	(900-2)	[0000]	B	13	-18

1105	Eali	M	0234	Htaoairlawi	C422547-B	 	  He Ni Px Po 		304	AsMw	K3 V M1 V	0	(B44+1)	[555B]	B	17	176
1201	Eali	M	0234	Htaoairlawi	X422000-B	 	  Di He Px Po 		004	AsMw	K3 V M1 V	-1	(B00+1)	[0000]	B	17	11
1364	Eali	M	0234	Htaoairlawi	X422000-B	 	  Di He Px Po 		004	Wild	K3 V M1 V	-1	(B00+2)	[0000]	B	17	22
1508	Eali	M	0234	Htaoairlawi	X422000-B	 	  Di He Po 		004	Wild	K3 V M1 V	-1	(B00-1)	[0000]	B	17	-11
1900	Eali	M	0234	Htaoairlawi	X422000-B	 	  Di He Po 		004	Wild	K3 V M1 V	-1	(B00+1)	[0000]	B	17	11

1105	Eali	M	0240	Failraiskea	D788583-7	 	   Ag Pr Ni 		104	AsMw	F2 V	-2	(742-5)	[2324]	BcC	13	-280
1201	Eali	M	0240	Failraiskea	X788479-6	 	   Ni Pa 	B	604	AsMw	F2 V	-3	(730+2)	[8185]	Bc	13	42
1364	Eali	M	0240	Failraiskea	X788000-6	 	    Di 		004	Wild	F2 V	-3	(700-4)	[0000]	B	13	-28
1508	Eali	M	0240	Failraiskea	X788000-6	 	    Di 		004	Wild	F2 V	-3	(700-1)	[0000]	B	13	-7
1900	Eali	M	0240	Failraiskea	X788000-6	 	    Di 		004	Wild	F2 V	-3	(700+1)	[0000]	B	13	7

1105	Eali	A	0305	Oilrakhesaoh	C310495-B	 	    Ni 		414	AsVc	M2 V	0	(B33-2)	[2439]	B	17	-198
1201	Eali	A	0305	Oilrakhesaoh	X310000-B	 	    Di 		014	AsVc	M2 V	-1	(B00-3)	[0000]	B	17	-33
1364	Eali	A	0305	Oilrakhesaoh	X310000-B	 	    Di 		014	Wild	M2 V	-1	(B00+2)	[0000]	B	17	22
1508	Eali	A	0305	Oilrakhesaoh	X310000-B	 	    Di 		014	Wild	M2 V	-1	(B00-1)	[0000]	B	17	-11
1900	Eali	A	0305	Oilrakhesaoh	X310000-B	 	    Di 		014	Wild	M2 V	-1	(B00+1)	[0000]	B	17	11

1105	Eali	A	0307	Yohiyalyo	B8B3447-A	 	  Fl Ni Px 		404	AsMw	M1 V M8 V	1	(A34+1)	[455A]	B	8	120
1201	Eali	A	0307	Yohiyalyo	X8B3000-A	 	  Di Fl Px 		004	AsMw	M1 V M8 V	-1	(A00-2)	[0000]	B	8	-20
1364	Eali	A	0307	Yohiyalyo	X8B3000-A	 	  Di Fl Px 		004	Wild	M1 V M8 V	-1	(A00-1)	[0000]	B	8	-10
1508	Eali	A	0307	Yohiyalyo	X8B3000-A	 	   Di Fl 		004	Wild	M1 V M8 V	-1	(A00+3)	[0000]	B	8	30
1900	Eali	A	0307	Yohiyalyo	X8B3000-A	 	   Di Fl 		004	Wild	M1 V M8 V	-1	(A00-3)	[0000]	B	8	-30

1105	Eali	A	0309	Aweakhei	A7A5147-C	 	   Fl Lo 		802	AsT9	K2 V	1	(501+1)	[125C]	B	6	5
1201	Eali	A	0309	Aweakhei	X7A5000-C	 	   Di Fl 		002	AsT9	K2 V	-1	(500-2)	[0000]	B	6	-10
1364	Eali	A	0309	Aweakhei	X7A5000-C	 	   Di Fl 		002	Wild	K2 V	-1	(500+1)	[0000]	B	6	5
1508	Eali	A	0309	Aweakhei	X7A5000-C	 	   Di Fl 		002	Wild	K2 V	-1	(500+3)	[0000]	B	6	15
1900	Eali	A	0309	Aweakhei	X7A5000-C	 	   Di Fl 		002	Wild	K2 V	-1	(500+1)	[0000]	B	6	5

1105	Eali	E	0311	Yeiyearailia	B100367-D	 	   Lo Va 		104	AsMw	G6 V	1	(921+1)	[345D]	B	15	18
1201	Eali	E	0311	Yeiyearailia	X100000-D	 	   Di Va 		004	AsMw	G6 V	-1	(900+3)	[0000]	B	15	27
1364	Eali	E	0311	Yeiyearailia	X100000-D	 	   Di Va 		004	Wild	G6 V	-1	(900-3)	[0000]	B	15	-27
1508	Eali	E	0311	Yeiyearailia	X100000-D	 	   Di Va 		004	Wild	G6 V	-1	(900+4)	[0000]	B	15	36
1900	Eali	E	0311	Yeiyearailia	X100000-D	 	   Di Va 		004	Wild	G6 V	-1	(900-1)	[0000]	B	15	-9

1105	Eali	E	0318	Aulaiiyoileah	A310588-E	 	    Ni 		424	AsT6	M1 V	1	(D45+1)	[565E]	B	11	260
1201	Eali	E	0318	Aulaiiyoileah	X310000-E	 	    Di 		024	AsT6	M1 V	-1	(D00-3)	[0000]	B	11	-39
1364	Eali	E	0318	Aulaiiyoileah	X310000-E	 	    Di 		024	Wild	M1 V	-1	(D00+4)	[0000]	B	11	52
1508	Eali	E	0318	Aulaiiyoileah	X310000-E	 	    Di 		024	Wild	M1 V	-1	(D00-5)	[0000]	B	11	-65
1900	Eali	E	0318	Aulaiiyoileah	X310000-E	 	    Di 		024	Wild	M1 V	-1	(D00+1)	[0000]	B	11	13

1105	Eali	E	0320	Ftuiheaoel	B64A267-C	 	   Lo Wa 		504	AsSc	M3 V	1	(811+1)	[235C]	B	14	8
1201	Eali	E	0320	Ftuiheaoel	X64A301-2	 	   Lo Wa 		704	AsSc	M3 V	-3	(420-2)	[3183]	B	14	-16
1364	Eali	E	0320	Ftuiheaoel	X64A000-2	 	   Di Wa 		004	Wild	M3 V	-3	(400+4)	[0000]	B	14	16
1508	Eali	E	0320	Ftuiheaoel	X64A000-2	 	   Di Wa 		004	Wild	M3 V	-3	(400+1)	[0000]	B	14	4
1900	Eali	E	0320	Ftuiheaoel	X64A000-2	 	   Di Wa 		004	Wild	M3 V	-3	(400+1)	[0000]	B	14	4

1105	Eali	I	0322	Oiaoilr	B000477-B	 	   As Va Ni 		605	AsSc	K2 V	1	(B34+1)	[455B]	B	14	132
1201	Eali	I	0322	Oiaoilr	X000000-B	 	   As Va Di 		005	AsSc	K2 V	-1	(B00-5)	[0000]	B	14	-55
1364	Eali	I	0322	Oiaoilr	X000000-B	 	   As Va Di 		005	Wild	K2 V	-1	(B00+2)	[0000]	B	14	22
1508	Eali	I	0322	Oiaoilr	X000000-B	 	   As Va Di 		005	Wild	K2 V	-1	(B00+1)	[0000]	B	14	11
1900	Eali	I	0322	Oiaoilr	X000000-B	 	   As Va Di 		005	Wild	K2 V	-1	(B00+4)	[0000]	B	14	44

1105	Eali	M	0332	Yerlaiaie	E522686-7	 	  He Na Px Po Ni 		105	AsTv	M2 V	-3	(851-4)	[5346]	B	16	-160
1201	Eali	M	0332	Yerlaiaie	X522000-7	 	  Di He Na Px Po 		005	AsTv	M2 V	-3	(800-4)	[0000]	B	16	-32
1364	Eali	M	0332	Yerlaiaie	X522000-7	 	  Di He Na Px Po 		005	Wild	M2 V	-3	(800+1)	[0000]	B	16	8
1508	Eali	M	0332	Yerlaiaie	X522000-7	 	  Di He Po 		005	Wild	M2 V	-3	(800-4)	[0000]	B	16	-32
1900	Eali	M	0332	Yerlaiaie	X522000-7	 	  Di He Po 		005	Wild	M2 V	-3	(800+3)	[0000]	B	16	24

1105	Eali	A	0401	Yohiyalyo	C3105A5-A	 	    Ni 		904	AsT3	K2 V	0	(B44-2)	[3538]	B	11	-352
1201	Eali	A	0401	Yohiyalyo	X310000-A	 	    Di 		004	AsT3	K2 V	-1	(B00-1)	[0000]	B	11	-11
1364	Eali	A	0401	Yohiyalyo	X310000-A	 	    Di 		004	Wild	K2 V	-1	(B00-1)	[0000]	B	11	-11
1508	Eali	A	0401	Yohiyalyo	X310000-A	 	    Di 		004	Wild	K2 V	-1	(B00+1)	[0000]	B	11	11
1900	Eali	A	0401	Yohiyalyo	X310000-A	 	    Di 		004	Wild	K2 V	-1	(B00-1)	[0000]	B	11	-11

1105	Eali	A	0404	Kiryewola	B542499-9	 	  He Ni Po 		710	AsMw	G3 V M1 V	0	(733+1)	[546A]	B	6	63
1201	Eali	A	0404	Kiryewola	X542440-6	 	  He Ni Po 		410	AsMw	G3 V M1 V	-3	(630+1)	[1124]	B	6	18
1364	Eali	A	0404	Kiryewola	X542000-6	 	  Di He Po 		010	Wild	G3 V M1 V	-3	(600-3)	[0000]	B	6	-18
1508	Eali	A	0404	Kiryewola	X542000-6	 	  Di He Po 		010	Wild	G3 V M1 V	-3	(600-2)	[0000]	B	6	-12
