Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1105	Mend	I	0122	Kengighon	C30078B-9	 	   Na Pi Va 	A	321	NaVa	A1 V K7 V	0	(C69+2)	[977B]	BD	10	1296
1201	Mend	I	0122	Kengighon	X300000-9	 	  Di Na Pi Va 		021	NaVa	A1 V K7 V	-2	(C00-3)	[0000]	BD	10	-36
1199	Mend	I	0122	Kengighon	X300000-9	 	  Di Na Pi Va 		021	Wild	A1 V K7 V	-2	(C00+4)	[0000]	BD	10	48
1508	Mend	I	0122	Kengighon	X300000-9	 	   Di Va 		021	Wild	A1 V K7 V	-2	(C00+1)	[0000]	B	10	12
1900	Mend	I	0122	Kengighon	X300000-9	 	   Di Va 		021	Wild	A1 V K7 V	-2	(C00+1)	[0000]	B	10	12

1105	Mend	I	0125	Egva Ors	E66A566-5	 	  Ni Pr Wa 		204	NaVa	M3 V	-3	(741-4)	[4244]	Bc	13	-112
1201	Mend	I	0125	Egva Ors	X66A534-4	 	  Ni Pr Wa 		204	NaVa	M3 V	-3	(742-2)	[6295]	Bc	13	-112
1199	Mend	I	0125	Egva Ors	X66A432-0	 	   Ni Wa 		104	Wild	M3 V	-3	(731-2)	[2131]	B	13	-42
1508	Mend	I	0125	Egva Ors	X66A330-0	 	   Lo Wa 		904	Wild	M3 V	-3	(720+2)	[4152]	B	13	28
1900	Mend	I	0125	Egva Ors	X66A426-1	 	   Ni Wa 		104	Wild	M3 V	-3	(731-2)	[4123]	B	13	-42

1105	Mend	I	0130	Aeghzath	E579441-8	 	    Ni 		203	VAnP	F6 V	-3	(931-5)	[1114]	B	11	-135
1201	Mend	I	0130	Aeghzath	X579433-7	 	    Ni 		203	VAnP	F6 V	-3	(630-1)	[214C]	B	11	-18
1199	Mend	I	0130	Aeghzath	X579000-7	 	    Di 		003	Wild	F6 V	-3	(600+4)	[0000]	B	11	24
1508	Mend	I	0130	Aeghzath	X579000-7	 	    Di 		003	Wild	F6 V	-3	(600+1)	[0000]	B	11	6
1900	Mend	I	0130	Aeghzath	X579000-7	 	    Di 		003	Wild	F6 V	-3	(600+1)	[0000]	B	11	6

1105	Mend	M	0131	Okheruers	C540633-7	 	  De He Ni Po 		425	VAnP	F5 V M9 V	-2	(852-5)	[3424]	B	12	-400
1201	Mend	M	0131	Okheruers	E540110-6	 	  De He Lo Po 		925	VAnP	F5 V M9 V	-3	(800+1)	[4195]	B	12	8
1199	Mend	M	0131	Okheruers	E540000-6	 	  De He Di Po 		025	Wild	F5 V M9 V	-3	(800-1)	[0000]	B	12	-8
1508	Mend	M	0131	Okheruers	E540000-6	 	  De He Di Po 		025	Wild	F5 V M9 V	-3	(800+1)	[0000]	B	12	8
1900	Mend	M	0131	Okheruers	E540000-6	 	  De He Di Po 		025	Wild	F5 V M9 V	-3	(800+1)	[0000]	B	12	8

1105	Mend	M	0136	Ikeshiige	E544000-0	 	    Ba 		012	VAnP	F8 V	-3	(200-5)	[0000]	B	13	-10
1201	Mend	M	0136	Ikeshiige	X544000-0	 	    Ba 		012	VAnP	F8 V	-3	(200+5)	[0000]	B	13	10
1199	Mend	M	0136	Ikeshiige	X544000-0	 	    Ba 		012	Wild	F8 V	-3	(200+1)	[0000]	B	13	2
1508	Mend	M	0136	Ikeshiige	X544000-0	 	    Ba 		012	Wild	F8 V	-3	(200-3)	[0000]	B	13	-6
1900	Mend	M	0136	Ikeshiige	X544000-0	 	    Ba 		012	Wild	F8 V	-3	(200+2)	[0000]	B	13	4

1105	Mend	M	0138	Khadumar	A565545-A	 	   Ag Pr Ni 		221	VAnP	G1 V	2	(A46+1)	[3738]	BcC	11	240
1201	Mend	M	0138	Khadumar	X565436-4	 	   Ni Pa 		621	VAnP	G1 V	-3	(730-5)	[7114]	Bc	11	-105
1199	Mend	M	0138	Khadumar	X565401-0	 	   Ni Pa 		321	Wild	G1 V	-3	(730-3)	[3111]	Bc	11	-63
1508	Mend	M	0138	Khadumar	X565411-0	 	   Ni Pa 		221	Wild	G1 V	-3	(730+1)	[5181]	Bc	11	21
1900	Mend	M	0138	Khadumar	X56545A-1	 	   Ni Pa 		221	Wild	G1 V	-3	(733+1)	[2161]	Bc	11	63

1105	Mend	A	0201	Lakariir	C520200-A	 	  De He Lo Po 		203	3EoG	M0 V M0 V M1 V	0	(710-4)	[1215]	B	15	-28
1201	Mend	A	0201	Lakariir	X520000-A	 	  De He Di Po 		003	3EoG	M0 V M0 V M1 V	-1	(700-2)	[0000]	B	15	-14
1199	Mend	A	0201	Lakariir	X520000-A	 	  De He Di Po 		003	Wild	M0 V M0 V M1 V	-1	(700+2)	[0000]	B	15	14
1508	Mend	A	0201	Lakariir	X520000-A	 	  De He Di Po 		003	Wild	M0 V M0 V M1 V	-1	(700+4)	[0000]	B	15	28
1900	Mend	A	0201	Lakariir	X520000-A	 	  De He Di Po 		003	Wild	M0 V M0 V M1 V	-1	(700+5)	[0000]	B	15	35

1105	Mend	A	0202	Dakash	C66A58B-7	 	  Ni Pr Wa 		704	3EoG	K3 V	-2	(742+1)	[7379]	Bc	16	56
1201	Mend	A	0202	Dakash	E66A554-6	 	  Ni Pr Wa 		404	3EoG	K3 V	-3	(743+1)	[7286]	Bc	16	84
1199	Mend	A	0202	Dakash	E66A531-3	 	  Ni Pr Wa 		204	Wild	K3 V	-3	(740-1)	[3284]	Bc	16	-28
1508	Mend	A	0202	Dakash	E66A503-5	 	  Ni Pr Wa 		104	Wild	K3 V	-3	(742-1)	[7224]	Bc	16	-56
1900	Mend	A	0202	Dakash	E66A457-6	 	   Ni Wa 		904	Wild	K3 V	-3	(730-1)	[717A]	B	16	-21

1105	Mend	A	0207	Eraashesh	E310584-9	 	    Ni 		400	NaHu	M1 V M9 V	-2	(742-4)	[3337]	B	13	-224
1201	Mend	A	0207	Eraashesh	X310000-9	 	    Di 		000	NaHu	M1 V M9 V	-2	(700-1)	[0000]	B	13	-7
1199	Mend	A	0207	Eraashesh	X310000-9	 	    Di 		000	Wild	M1 V M9 V	-2	(700+1)	[0000]	B	13	7
1508	Mend	A	0207	Eraashesh	X310000-9	 	    Di 		000	Wild	M1 V M9 V	-2	(700+3)	[0000]	B	13	21
1900	Mend	A	0207	Eraashesh	X310000-9	 	    Di 		000	Wild	M1 V M9 V	-2	(700+1)	[0000]	B	13	7

1105	Mend	A	0210	Minirem	E569000-0	 	    Ba 		003	NaHu	F4 V	-3	(200-5)	[0000]	B	14	-10
1201	Mend	A	0210	Minirem	X569000-0	 	    Ba 		003	NaHu	F4 V	-3	(200+2)	[0000]	B	14	4
1199	Mend	A	0210	Minirem	X569000-0	 	    Ba 		003	Wild	F4 V	-3	(200+4)	[0000]	B	14	8
1508	Mend	A	0210	Minirem	X569000-0	 	    Ba 		003	Wild	F4 V	-3	(200+1)	[0000]	B	14	2
1900	Mend	A	0210	Minirem	X569000-0	 	    Ba 		003	Wild	F4 V	-3	(200+2)	[0000]	B	14	4

1105	Mend	E	0212	Tahigon	C7BA325-9	 	   Fl Lo 		403	NaVa	M6 III	-1	(820-3)	[1237]	B	13	-48
1201	Mend	E	0212	Tahigon	X7BA000-9	 	   Di Fl 		003	NaVa	M6 III	-2	(800+3)	[0000]	B	13	24
1199	Mend	E	0212	Tahigon	X7BA000-9	 	   Di Fl 		003	Wild	M6 III	-2	(800+3)	[0000]	B	13	24
1508	Mend	E	0212	Tahigon	X7BA000-9	 	   Di Fl 		003	Wild	M6 III	-2	(800-1)	[0000]	B	13	-8
1900	Mend	E	0212	Tahigon	X7BA000-9	 	   Di Fl 		003	Wild	M6 III	-2	(800+2)	[0000]	B	13	16

1105	Mend	E	0218	Koeghz	E857220-2	 	   Ga Lo 	A	203	NaVa	F3 V M8 V	-3	(410-5)	[1111]	B	12	-20
1201	Mend	E	0218	Koeghz	X857304-0	 	   Ga Lo 	B	103	NaVa	F3 V M8 V	-3	(420+1)	[3151]	B	12	8
1199	Mend	E	0218	Koeghz	X857000-0	 	   Ba Ga 		003	Wild	F3 V M8 V	-3	(400+5)	[0000]	B	12	20
1508	Mend	E	0218	Koeghz	X857000-0	 	   Ba Ga 		003	Wild	F3 V M8 V	-3	(400-1)	[0000]	B	12	-4
1900	Mend	E	0218	Koeghz	X857000-0	 	   Ba Ga 		003	Wild	F3 V M8 V	-3	(400-1)	[0000]	B	12	-4

1105	Mend	I	0221	Ougzto	A59A8AB-9	 	  Ph Pi Wa (NIL)	A	114	NaVa	F0 V	1	(F7A+3)	[A97B]	BDe	11	3150
1201	Mend	I	0221	Ougzto	C59A769-6	 	   Pi Wa (NIL)		214	NaVa	F0 V	-1	(A69+2)	[8655]	BD	11	1080
1199	Mend	I	0221	Ougzto	C59A731-3	 	   Pi Wa (NIL)		114	Wild	F0 V	-1	(A66-1)	[6624]	BD	11	-360
1508	Mend	I	0221	Ougzto	C59A774-4	 	   Pi Wa (NIL)		214	Wild	F0 V	-1	(A68+1)	[96A6]	BD	11	480
1900	Mend	I	0221	Ougzto	C59A799-5	 	   Pi Wa (NIL)		314	Wild	F0 V	-1	(A66+1)	[7642]	BD	11	360

1105	Mend	I	0223	Un Aekho	C100556-B	 	   Ni Va 		724	NaVa	G3 V M1 V	0	(D44-1)	[454A]	B	12	-208
1201	Mend	I	0223	Un Aekho	X100000-B	 	   Di Va 		024	NaVa	G3 V M1 V	-1	(D00+1)	[0000]	B	12	13
1199	Mend	I	0223	Un Aekho	X100000-B	 	   Di Va 		024	Wild	G3 V M1 V	-1	(D00-4)	[0000]	B	12	-52
1508	Mend	I	0223	Un Aekho	X100000-B	 	   Di Va 		024	Wild	G3 V M1 V	-1	(D00-1)	[0000]	B	12	-13
1900	Mend	I	0223	Un Aekho	X100000-B	 	   Di Va 		024	Wild	G3 V M1 V	-1	(D00-3)	[0000]	B	12	-39

1105	Mend	I	0227	Osaelon	C7B8434-8	 	   Fl Ni 		410	NaVa	K5 V	-2	(731-4)	[2236]	B	7	-84
1201	Mend	I	0227	Osaelon	X7B8000-8	 	   Di Fl 		010	NaVa	K5 V	-3	(700+2)	[0000]	B	7	14
1199	Mend	I	0227	Osaelon	X7B8000-8	 	   Di Fl 		010	Wild	K5 V	-3	(700-3)	[0000]	B	7	-21
1508	Mend	I	0227	Osaelon	X7B8000-8	 	   Di Fl 		010	Wild	K5 V	-3	(700+3)	[0000]	B	7	21
1900	Mend	I	0227	Osaelon	X7B8000-8	 	   Di Fl 		010	Wild	K5 V	-3	(700+4)	[0000]	B	7	28

1105	Mend	I	0229	Faethaeng	C537385-6	 	    Lo 		822	VAnP	G8 V M4 V	-2	(520-4)	[1134]	B	10	-40
1201	Mend	I	0229	Faethaeng	X537000-6	 	    Di 		022	VAnP	G8 V M4 V	-3	(500+2)	[0000]	B	10	10
1199	Mend	I	0229	Faethaeng	X537000-6	 	    Di 		022	Wild	G8 V M4 V	-3	(500+4)	[0000]	B	10	20
1508	Mend	I	0229	Faethaeng	X537000-6	 	    Di 		022	Wild	G8 V M4 V	-3	(500+1)	[0000]	B	10	5
1900	Mend	I	0229	Faethaeng	X537000-6	 	    Di 		022	Wild	G8 V M4 V	-3	(500+1)	[0000]	B	10	5

1105	Mend	M	0234	Dakhumar	A683200-C	 	    Lo 		203	VAnP	F9 V M1 V	1	(711-3)	[1317]	B	14	-21
1201	Mend	M	0234	Dakhumar	X683213-2	 	    Lo 	B	503	VAnP	F9 V M1 V	-3	(410+1)	[1172]	B	14	4
1199	Mend	M	0234	Dakhumar	X683000-2	 	    Di 		003	Wild	F9 V M1 V	-3	(400+1)	[0000]	B	14	4
1508	Mend	M	0234	Dakhumar	X683000-2	 	    Di 		003	Wild	F9 V M1 V	-3	(400+2)	[0000]	B	14	8
1900	Mend	M	0234	Dakhumar	X683000-2	 	    Di 		003	Wild	F9 V M1 V	-3	(400+1)	[0000]	B	14	4

1105	Mend	M	0238	Rukar	C545766-6	 	    Ag Pi (NIL)		203	VAnP	K6 V	0	(967-1)	[6745]	BCD	8	-378
1201	Mend	M	0238	Rukar	E545775-5	 	    Ag Pi (NIL)		303	VAnP	K6 V	-1	(961+1)	[8692]	BCD	8	54
1199	Mend	M	0238	Rukar	E545799-2	 	    Ag Pi (NIL)		103	Wild	K6 V	-1	(961+2)	[9631]	BCD	8	108
1508	Mend	M	0238	Rukar	E5456A5-3	 	   Ag Ni (NIL)		903	Wild	K6 V	-2	(951-3)	[3432]	BC	8	-135
1900	Mend	M	0238	Rukar	E545777-4	 	    Ag Pi (NIL)		103	Wild	K6 V	-1	(964-1)	[A675]	BCD	8	-216

1105	Mend	M	0240	Irukuzi	C57A257-B	 	   Lo Wa 		102	VAnP	M1 V M7 V	0	(610+1)	[225B]	B	12	6
1201	Mend	M	0240	Irukuzi	X57A300-1	 	   Lo Wa 		702	VAnP	M1 V M7 V	-3	(420-2)	[1164]	B	12	-16
1199	Mend	M	0240	Irukuzi	X57A000-1	 	   Di Wa 		002	Wild	M1 V M7 V	-3	(400+1)	[0000]	B	12	4
1508	Mend	M	0240	Irukuzi	X57A000-1	 	   Di Wa 		002	Wild	M1 V M7 V	-3	(400-4)	[0000]	B	12	-16
1900	Mend	M	0240	Irukuzi	X57A000-1	 	   Di Wa 		002	Wild	M1 V M7 V	-3	(400-1)	[0000]	B	12	-4

1105	Mend	A	0305	Kinuurur	C8C5454-9	 	   Fl Ni 		324	NaHu	M2 V M7 V	-1	(C32-3)	[2337]	B	19	-216
1201	Mend	A	0305	Kinuurur	X8C5000-9	 	   Di Fl 		024	NaHu	M2 V M7 V	-2	(C00-1)	[0000]	B	19	-12
1199	Mend	A	0305	Kinuurur	X8C5000-9	 	   Di Fl 		024	Wild	M2 V M7 V	-2	(C00+1)	[0000]	B	19	12
1508	Mend	A	0305	Kinuurur	X8C5000-9	 	   Di Fl 		024	Wild	M2 V M7 V	-2	(C00-2)	[0000]	B	19	-24
1900	Mend	A	0305	Kinuurur	X8C5000-9	 	   Di Fl 		024	Wild	M2 V M7 V	-2	(C00+3)	[0000]	B	19	36

1105	Mend	A	0308	Idiler	C663100-8	 	    Lo 		714	NaHu	M0 V	-2	(800-5)	[1113]	B	15	-40
1201	Mend	A	0308	Idiler	E663240-7	 	    Lo 		214	NaHu	M0 V	-3	(310+1)	[1155]	B	15	3
1199	Mend	A	0308	Idiler	E663000-7	 	    Di 		014	Wild	M0 V	-3	(300-3)	[0000]	B	15	-9
1508	Mend	A	0308	Idiler	E663000-7	 	    Di 		014	Wild	M0 V	-3	(300+4)	[0000]	B	15	12
1900	Mend	A	0308	Idiler	E663000-7	 	    Di 		014	Wild	M0 V	-3	(300+1)	[0000]	B	15	3

1105	Mend	A	0309	Geshamu	C575110-8	 	    Lo 		122	NaHu	F0 V	-2	(700-5)	[1113]	B	15	-35
1201	Mend	A	0309	Geshamu	X575000-7	 	    Di 		022	NaHu	F0 V	-3	(300+1)	[0000]	B	15	3
1199	Mend	A	0309	Geshamu	X575000-7	 	    Di 		022	Wild	F0 V	-3	(300+1)	[0000]	B	15	3
1508	Mend	A	0309	Geshamu	X575000-7	 	    Di 		022	Wild	F0 V	-3	(300-1)	[0000]	B	15	-3
1900	Mend	A	0309	Geshamu	X575000-7	 	    Di 		022	Wild	F0 V	-3	(300+1)	[0000]	B	15	3

1105	Mend	E	0314	Shimaash	C56A7BC-A	 	   Ri Wa (NIL)	A	400	CoBa	F8 V	2	(96B+5)	[A98D]	BC	5	2970
1201	Mend	E	0314	Shimaash	X56A174-5	 	   Lo Wa (NIL)		200	CoBa	F8 V	-3	(900+2)	[3186]	B	5	18
1199	Mend	E	0314	Shimaash	X56A000-5	 	   Di Wa (NIL)		000	Wild	F8 V	-3	(900+1)	[0000]	B	5	9
1508	Mend	E	0314	Shimaash	X56A000-5	 	   Di Wa (NIL)		000	Wild	F8 V	-3	(900+1)	[0000]	B	5	9
1900	Mend	E	0314	Shimaash	X56A000-5	 	   Di Wa (NIL)		000	Wild	F8 V	-3	(900+1)	[0000]	B	5	9

1105	Mend	E	0316	Fisch	B778795-9	 	    Ag Pi (NIL)		304	CoBa	F2 V M5 V	2	(D6B+1)	[5937]	BCD	12	858
1201	Mend	E	0316	Fisch	D7787AA-7	 	    Ag Pi (NIL)	B	404	CoBa	F2 V M5 V	-1	(962+1)	[8686]	BCD	12	108
1199	Mend	E	0316	Fisch	D77877C-3	 	    Ag Pi (NIL)		204	Wild	F2 V M5 V	-1	(964-1)	[8661]	BCD	12	-216
1508	Mend	E	0316	Fisch	D7787B7-4	 	    Ag Pi (NIL)		304	Wild	F2 V M5 V	-1	(963+1)	[7685]	BCD	12	162
1900	Mend	E	0316	Fisch	D778798-5	 	    Ag Pi (NIL)		404	Wild	F2 V M5 V	-1	(966+3)	[B615]	BCD	12	972

1105	Mend	E	0317	IRIGER	D557997-6	 	    Hi (NIL)		100	CoBa	M2 V	-1	(B87-1)	[9856]	BE	11	-616
1201	Mend	E	0317	IRIGER	X55727B-4	 	    Lo (NIL)		200	CoBa	M2 V	-3	(B10+1)	[1175]	B	11	11
1199	Mend	E	0317	IRIGER	X557000-4	 	    Di (NIL)		000	Wild	M2 V	-3	(B00+4)	[0000]	B	11	44
1508	Mend	E	0317	IRIGER	X557000-4	 	    Di (NIL)		000	Wild	M2 V	-3	(B00-2)	[0000]	B	11	-22
1900	Mend	E	0317	IRIGER	X557000-4	 	    Di (NIL)		000	Wild	M2 V	-3	(B00+1)	[0000]	B	11	11

1105	Mend	E	0319	UMAR	B310985-9	 	   Hi Na In 		604	CoBa	M3 V	3	(F8D+1)	[7C37]	BE	13	1560
1201	Mend	E	0319	UMAR	X310000-9	 	   Di Na In 		004	CoBa	M3 V	-1	(F00+1)	[0000]	BE	13	15
1199	Mend	E	0319	UMAR	X310000-9	 	   Di Na In 		004	Wild	M3 V	-1	(F00+1)	[0000]	BE	13	15
1508	Mend	E	0319	UMAR	X310000-9	 	    Di 		004	Wild	M3 V	-2	(F00-5)	[0000]	B	13	-75
1900	Mend	E	0319	UMAR	X310000-9	 	    Di 		004	Wild	M3 V	-2	(F00-3)	[0000]	B	13	-45

1105	Mend	E	0320	Siirash	C310265-A	 	    Lo 		104	NaHu	F9 V	0	(810-2)	[1238]	B	13	-16
1201	Mend	E	0320	Siirash	X310000-A	 	    Di 		004	NaHu	F9 V	-1	(800+1)	[0000]	B	13	8
1199	Mend	E	0320	Siirash	X310000-A	 	    Di 		004	Wild	F9 V	-1	(800+2)	[0000]	B	13	16
1508	Mend	E	0320	Siirash	X310000-A	 	    Di 		004	Wild	F9 V	-1	(800-5)	[0000]	B	13	-40
1900	Mend	E	0320	Siirash	X310000-A	 	    Di 		004	Wild	F9 V	-1	(800-1)	[0000]	B	13	-8

1105	Mend	I	0325	Gvazoekh	E658799-1	 	    Ag (NIL)	A	503	NaVa	F7 V	-1	(964+1)	[8662]	BC	9	216
1201	Mend	I	0325	Gvazoekh	X658776-0	 	    Ag (NIL)	B	603	NaVa	F7 V	-1	(966-3)	[9681]	BC	9	-972
1199	Mend	I	0325	Gvazoekh	X658779-0	 	    Ag (NIL)		303	Wild	F7 V	-1	(968+2)	[8661]	BC	9	864
1508	Mend	I	0325	Gvazoekh	X658773-0	 	    Ag (NIL)		403	Wild	F7 V	-1	(963+1)	[2651]	BC	9	162
1900	Mend	I	0325	Gvazoekh	X65875A-0	 	    Ag (NIL)		303	Wild	F7 V	-1	(96B-2)	[8641]	BC	9	-1188

1105	Mend	I	0326	Muzalag	C562666-6	 	   Ni Ri 		105	Sark	F9 V M9 V	-1	(853-2)	[5545]	BC	11	-240
1201	Mend	I	0326	Muzalag	E562676-6	 	   Ni Ri 		205	Sark	F9 V M9 V	-2	(852-2)	[A446]	BC	11	-160
1199	Mend	I	0326	Muzalag	E562677-2	 	   Ni Ri 		105	Wild	F9 V M9 V	-2	(853+2)	[6457]	BC	11	240
1508	Mend	I	0326	Muzalag	E562697-3	 	   Ni Ri 		105	Wild	F9 V M9 V	-2	(853+2)	[4474]	BC	11	240
1900	Mend	I	0326	Muzalag	E562654-5	 	   Ni Ri 		105	Wild	F9 V M9 V	-2	(852-5)	[B472]	BC	11	-400

1105	Mend	I	0328	Aenggho	B69A677-A	 	   Ni Wa 		803	Sark	M0 V	1	(B55+1)	[675A]	B	8	275
1201	Mend	I	0328	Aenggho	X69A245-7	 	   Lo Wa 		303	Sark	M0 V	-3	(810-1)	[1144]	B	8	-8
1199	Mend	I	0328	Aenggho	X69A000-7	 	   Di Wa 		003	Wild	M0 V	-3	(800+1)	[0000]	B	8	8
1508	Mend	I	0328	Aenggho	X69A000-7	 	   Di Wa 		003	Wild	M0 V	-3	(800-2)	[0000]	B	8	-16
1900	Mend	I	0328	Aenggho	X69A000-7	 	   Di Wa 		003	Wild	M0 V	-3	(800+2)	[0000]	B	8	16

1105	Mend	M	0331	Aamid	C865457-6	 	  Ga Ni Pa 		720	VAnP	F0 V	-2	(631-2)	[4256]	Bc	5	-36
1201	Mend	M	0331	Aamid	E865443-5	 	  Ga Ni Pa 	B	420	VAnP	F0 V	-3	(633-3)	[5173]	Bc	5	-162
1199	Mend	M	0331	Aamid	E865473-1	 	  Ga Ni Pa 		220	Wild	F0 V	-3	(630+5)	[4141]	Bc	5	90
1508	Mend	M	0331	Aamid	E865441-2	 	  Ga Ni Pa 		320	Wild	F0 V	-3	(630+5)	[7183]	Bc	5	90
1900	Mend	M	0331	Aamid	E865475-3	 	  Ga Ni Pa 		420	Wild	F0 V	-3	(630-1)	[8152]	Bc	5	-18

1105	Mend	M	0332	Odzokhs	C543123-8	 	   Lo Po 		122	VAnP	F3 V	-2	(700-5)	[1125]	B	11	-35
1201	Mend	M	0332	Odzokhs	X543000-6	 	   Di Po 		022	VAnP	F3 V	-3	(300-2)	[0000]	B	11	-6
1199	Mend	M	0332	Odzokhs	X543000-6	 	   Di Po 		022	Wild	F3 V	-3	(300+1)	[0000]	B	11	3
1508	Mend	M	0332	Odzokhs	X543000-6	 	   Di Po 		022	Wild	F3 V	-3	(300-2)	[0000]	B	11	-6
1900	Mend	M	0332	Odzokhs	X543000-6	 	   Di Po 		022	Wild	F3 V	-3	(300+1)	[0000]	B	11	3

1105	Mend	M	0335	Guzagim	A527667-C	 	    Ni 		323	VAnP	F2 IV M1 V	1	(D55+1)	[675C]	B	11	325
1201	Mend	M	0335	Guzagim	X527000-C	 	    Di 		023	VAnP	F2 IV M1 V	-1	(D00-3)	[0000]	B	11	-39
1199	Mend	M	0335	Guzagim	X527000-C	 	    Di 		023	Wild	F2 IV M1 V	-1	(D00-2)	[0000]	B	11	-26
1508	Mend	M	0335	Guzagim	X527000-C	 	    Di 		023	Wild	F2 IV M1 V	-1	(D00+1)	[0000]	B	11	13
1900	Mend	M	0335	Guzagim	X527000-C	 	    Di 		023	Wild	F2 IV M1 V	-1	(D00+5)	[0000]	B	11	65

1105	Mend	M	0337	Diamin	A898520-B	 	   Ag Ni 		120	VAnP	F0 V	2	(946-2)	[1716]	BC	10	-432
1201	Mend	M	0337	Diamin	X898456-1	 	   Ni Pa 	B	520	VAnP	F0 V	-3	(732+3)	[2141]	Bc	10	126
1199	Mend	M	0337	Diamin	X898000-1	 	    Di 		020	Wild	F0 V	-3	(700+1)	[0000]	B	10	7
1508	Mend	M	0337	Diamin	X898000-1	 	    Di 		020	Wild	F0 V	-3	(700+1)	[0000]	B	10	7
1900	Mend	M	0337	Diamin	X898000-1	 	    Di 		020	Wild	F0 V	-3	(700-3)	[0000]	B	10	-21

1105	Mend	M	0339	Gvirrgh	C310520-A	 	    Ni 		224	VAnP	A9 V	0	(D44-4)	[1515]	B	16	-832
1201	Mend	M	0339	Gvirrgh	X310000-A	 	    Di 		024	VAnP	A9 V	-1	(D00-2)	[0000]	B	16	-26
1199	Mend	M	0339	Gvirrgh	X310000-A	 	    Di 		024	Wild	A9 V	-1	(D00+4)	[0000]	B	16	52
