Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1508	Vlan	A	0105	Gikkon	X543000-4	 	     Di Po 		032	Wild	G0 V G8 V	{ -3 }	(700+4)	[0000]	B	11	28
1900	Vlan	A	0105	Gikkon	X543000-4	 	     Di Po 		032	Wild	G0 V G8 V	{ -3 }	(700+3)	[0000]	B	11	21

1105	Vlan	A	0107	Taraddiin	C656563-9	 	      Ag Cy Ni Ga 		311	ImDv	M3 V	{ 0 }	(944-3)	[2526]	BC	13	-432
1201	Vlan	A	0107	Taraddiin	X656578-2	 	      Ag Ga Ni 	B	211	ImDv	M3 V	{ -2 }	(743+1)	[2361]	BC	13	84
1240	Vlan	A	0107	Taraddiin	X656586-1	 	      Ag Ga Ni 		111	Wild	M3 V	{ -2 }	(743+4)	[4391]	BC	13	336
1508	Vlan	A	0107	Taraddiin	X656454-3	 	      Ga Ni Pa 		911	Wild	M3 V	{ -3 }	(730+2)	[1164]	Bc	13	42
1900	Vlan	A	0107	Taraddiin	X656410-3	 	      Ga Ni Pa 		811	Wild	M3 V	{ -3 }	(731+1)	[3127]	Bc	13	21

1105	Vlan	A	0109	Hakkat	C658887-6	S	     Pa Ph 		823	ImDv	G1 V	{ -1 }	(A76-1)	[8756]	Bce	13	-420
1201	Vlan	A	0109	Hakkat	E65888A-5	 	     Pa Ph 		923	ImDv	G1 V	{ -2 }	(A71+1)	[6646]	Bce	13	70
1240	Vlan	A	0109	Hakkat	E658877-2	 	     Pa Ph 		423	Wild	G1 V	{ -2 }	(A77-3)	[6697]	Bce	13	-1470
1508	Vlan	A	0109	Hakkat	E6588AA-3	 	     Pa Ph 		523	Wild	G1 V	{ -2 }	(A76+2)	[7676]	Bce	13	840
1900	Vlan	A	0109	Hakkat	E658876-4	 	     Pa Ph 		523	Wild	G1 V	{ -2 }	(A78-2)	[7632]	Bce	13	-1120

1105	Vlan	A	0110	Ossin	B100877-C	 	       Na Pi Ph Va 	A	705	ImDv	M1 V	{ 2 }	(F7C+2)	[8A5C]	BDe	9	2520
1201	Vlan	A	0110	Ossin	X100000-C	 	       Di Na Pi Va 		005	ImDv	M1 V	{ -1 }	(F00-3)	[0000]	BD	9	-45
1240	Vlan	A	0110	Ossin	X100000-C	 	       Di Na Pi Va 		005	Wild	M1 V	{ -1 }	(F00+3)	[0000]	BD	9	45
1508	Vlan	A	0110	Ossin	X100000-C	 	        Di Va 		005	Wild	M1 V	{ -1 }	(F00+5)	[0000]	B	9	75
1900	Vlan	A	0110	Ossin	X100000-C	 	        Di Va 		005	Wild	M1 V	{ -1 }	(F00+4)	[0000]	B	9	60

1105	Vlan	M	0131	Skasputin	C763340-9	 	     Lo 		324	ImDv	M2 V	{ -1 }	(B20-5)	[1214]	B	10	-110
1201	Vlan	M	0131	Skasputin	E763311-6	 	     Lo 		124	ImDv	M2 V	{ -3 }	(520+3)	[1146]	B	10	30
1240	Vlan	M	0131	Skasputin	E763000-6	 	     Di 		024	Wild	M2 V	{ -3 }	(500-4)	[0000]	B	10	-20
1508	Vlan	M	0131	Skasputin	E763000-6	 	     Di 		024	Wild	M2 V	{ -3 }	(500+3)	[0000]	B	10	15
1900	Vlan	M	0131	Skasputin	E763000-6	 	     Di 		024	Wild	M2 V	{ -3 }	(500+2)	[0000]	B	10	10

1105	Vlan	M	0132	Kald	C5509AB-A	S	      De Hi Po 	A	701	ImDv	M1 V M1 V	{ 2 }	(C8C+4)	[BB7C]	BE	8	4608
1201	Vlan	M	0132	Kald	D550642-7	S	      De Ni Po 		801	ImDv	M1 V M1 V	{ -3 }	(B50-1)	[7347]	B	8	-55
1240	Vlan	M	0132	Kald	D550000-7	S	      De Di Po 		001	Wild	M1 V M1 V	{ -3 }	(B00-1)	[0000]	B	8	-11
1508	Vlan	M	0132	Kald	D550000-7	S	      De Di Po 		001	Wild	M1 V M1 V	{ -3 }	(B00+1)	[0000]	B	8	11
1900	Vlan	M	0132	Kald	D550000-7	S	      De Di Po 		001	Wild	M1 V M1 V	{ -3 }	(B00-3)	[0000]	B	8	-33

1105	Vlan	M	0134	Zanagud	E66A686-7	 	     Ni Ri Wa 		523	ImDv	M2 V	{ -2 }	(852-3)	[5446]	BC	14	-240
1201	Vlan	M	0134	Zanagud	X66A655-7	 	     Ni Ri Wa 		623	ImDv	M2 V	{ -2 }	(851+2)	[747B]	BC	14	80
1240	Vlan	M	0134	Zanagud	X66A000-7	 	      Di Wa 		023	Wild	M2 V	{ -3 }	(800+2)	[0000]	B	14	16
1508	Vlan	M	0134	Zanagud	X66A000-7	 	      Di Wa 		023	Wild	M2 V	{ -3 }	(800+2)	[0000]	B	14	16
1900	Vlan	M	0134	Zanagud	X66A000-7	 	      Di Wa 		023	Wild	M2 V	{ -3 }	(800+1)	[0000]	B	14	8

1105	Vlan	M	0135	Sakin	C430668-A	S	       De Na Po Ni 		814	ImDv	F9 V M4 V	{ 0 }	(D54+1)	[665A]	B	10	260
1201	Vlan	M	0135	Sakin	X430000-A	 	       De Di Na Po 		014	ImDv	F9 V M4 V	{ -1 }	(D00+2)	[0000]	B	10	26
1240	Vlan	M	0135	Sakin	X430000-A	 	       De Di Na Po 		014	Wild	F9 V M4 V	{ -1 }	(D00+1)	[0000]	B	10	13
1508	Vlan	M	0135	Sakin	X430000-A	 	       De Di Po 		014	Wild	F9 V M4 V	{ -1 }	(D00+3)	[0000]	B	10	39
1900	Vlan	M	0135	Sakin	X430000-A	 	       De Di Po 		014	Wild	F9 V M4 V	{ -1 }	(D00+1)	[0000]	B	10	13

1105	Vlan	M	0137	Shaaki	B9B4750-C	N 	     Fl 		620	ImDv	F1 V M1 V	{ 2 }	(B6C-2)	[2917]	B	15	-1584
1201	Vlan	M	0137	Shaaki	X9B4000-C	 	    Di Fl 		020	ImDv	F1 V M1 V	{ -1 }	(B00+1)	[0000]	B	15	11
1240	Vlan	M	0137	Shaaki	X9B4000-C	 	    Di Fl 		020	Wild	F1 V M1 V	{ -1 }	(B00-3)	[0000]	B	15	-33
1508	Vlan	M	0137	Shaaki	X9B4000-C	 	    Di Fl 		020	Wild	F1 V M1 V	{ -1 }	(B00+1)	[0000]	B	15	11
1900	Vlan	M	0137	Shaaki	X9B4000-C	 	    Di Fl 		020	Wild	F1 V M1 V	{ -1 }	(B00+1)	[0000]	B	15	11

1105	Vlan	A	0202	Kalkako	C544405-A	S	     Ni Pa 		324	ImDv	F8 V K2 V	{ 0 }	(C33-2)	[2438]	Bc	17	-216
1201	Vlan	A	0202	Kalkako	X544445-3	 	     Ni Pa 		224	ImDv	F8 V K2 V	{ -3 }	(633+1)	[4176]	Bc	17	54
1240	Vlan	A	0202	Kalkako	X544000-3	 	      Di 		024	Wild	F8 V K2 V	{ -3 }	(600+4)	[0000]	B	17	24
1508	Vlan	A	0202	Kalkako	X544000-3	 	      Di 		024	Wild	F8 V K2 V	{ -3 }	(600+1)	[0000]	B	17	6
1900	Vlan	A	0202	Kalkako	X544000-3	 	      Di 		024	Wild	F8 V K2 V	{ -3 }	(600+2)	[0000]	B	17	12

1105	Vlan	A	0203	Bannon's World	E100488-A	 	     Ni Va 		120	ImDv	K6 V M3 V	{ -1 }	(832-1)	[435A]	B	13	-48
1201	Vlan	A	0203	Bannon's World	X100000-A	 	     Di Va 		020	ImDv	K6 V M3 V	{ -1 }	(800+1)	[0000]	B	13	8
1240	Vlan	A	0203	Bannon's World	X100000-A	 	     Di Va 		020	Wild	K6 V M3 V	{ -1 }	(800-4)	[0000]	B	13	-32
1508	Vlan	A	0203	Bannon's World	X100000-A	 	     Di Va 		020	Wild	K6 V M3 V	{ -1 }	(800+1)	[0000]	B	13	8
1900	Vlan	A	0203	Bannon's World	X100000-A	 	     Di Va 		020	Wild	K6 V M3 V	{ -1 }	(800-3)	[0000]	B	13	-24

1105	Vlan	A	0205	Khankari	B885411-B	 	     Ga Ni Pa 		110	ImDv	M2 V	{ 1 }	(734-3)	[1517]	Bc	13	-252
1201	Vlan	A	0205	Khankari	X885200-2	 	      Ga Lo 	B	910	ImDv	M2 V	{ -3 }	(610+1)	[1147]	B	13	6
1240	Vlan	A	0205	Khankari	X885000-2	 	      Di Ga 		010	Wild	M2 V	{ -3 }	(600-4)	[0000]	B	13	-24
1508	Vlan	A	0205	Khankari	X885000-2	 	      Di Ga 		010	Wild	M2 V	{ -3 }	(600-3)	[0000]	B	13	-18
1900	Vlan	A	0205	Khankari	X885000-2	 	      Di Ga 		010	Wild	M2 V	{ -3 }	(600+2)	[0000]	B	13	12

1105	Vlan	A	0209	Lankhi	E746552-6	 	     Ag Ni 		503	ImDv	M2 V	{ -2 }	(742-5)	[1312]	BC	8	-280
1201	Vlan	A	0209	Lankhi	X746576-5	 	     Ag Ni 		303	ImDv	M2 V	{ -2 }	(743+1)	[5368]	BC	8	84
1240	Vlan	A	0209	Lankhi	X746000-5	 	      Di 		003	Wild	M2 V	{ -3 }	(700-1)	[0000]	B	8	-7
1508	Vlan	A	0209	Lankhi	X746000-5	 	      Di 		003	Wild	M2 V	{ -3 }	(700+2)	[0000]	B	8	14
1900	Vlan	A	0209	Lankhi	X746000-5	 	      Di 		003	Wild	M2 V	{ -3 }	(700-1)	[0000]	B	8	-7

1105	Vlan	A	0210	Khalgun	E576734-6	 	      Ag Pi 		601	ImDv	M1 V	{ -1 }	(966-3)	[5634]	BCD	12	-972
1201	Vlan	A	0210	Khalgun	X576776-3	 	      Ag Pi 		701	ImDv	M1 V	{ -1 }	(961-2)	[7635]	BCD	12	-108
1240	Vlan	A	0210	Khalgun	X576000-3	 	     Di Pi 		001	Wild	M1 V	{ -3 }	(900+4)	[0000]	BD	12	36
1508	Vlan	A	0210	Khalgun	X576000-3	 	      Di 		001	Wild	M1 V	{ -3 }	(900-1)	[0000]	B	12	-9
1900	Vlan	A	0210	Khalgun	X576000-3	 	      Di 		001	Wild	M1 V	{ -3 }	(900+5)	[0000]	B	12	45

1105	Vlan	E	0211	Giikur	A689521-C	N 	     Ni Pr 		910	ImDv	M2 V M9 V	{ 1 }	(845-3)	[1618]	Bc	8	-480
1201	Vlan	E	0211	Giikur	X68956D-0	 	     Ni Pr 	B	410	ImDv	M2 V M9 V	{ -3 }	(741+1)	[6231]	Bc	8	28
1240	Vlan	E	0211	Giikur	X689478-0	 	      Ni 		210	Wild	M2 V M9 V	{ -3 }	(733+2)	[3161]	B	8	126
1508	Vlan	E	0211	Giikur	X689433-1	 	      Ni 		310	Wild	M2 V M9 V	{ -3 }	(731+2)	[1171]	B	8	42
1900	Vlan	E	0211	Giikur	X689420-2	 	      Ni 		210	Wild	M2 V M9 V	{ -3 }	(730+1)	[1135]	B	8	21

1105	Vlan	I	0221	Keshiil	C530833-9	 	      De Na Po Ph 		220	ImDv	M2 V	{ 0 }	(C79-3)	[5826]	Be	9	-2268
1201	Vlan	I	0221	Keshiil	X530000-9	 	      De Di Na Po 		020	ImDv	M2 V	{ -2 }	(C00-1)	[0000]	B	9	-12
1240	Vlan	I	0221	Keshiil	X530000-9	 	      De Di Na Po 		020	Wild	M2 V	{ -2 }	(C00+3)	[0000]	B	9	36
1508	Vlan	I	0221	Keshiil	X530000-9	 	      De Di Po 		020	Wild	M2 V	{ -2 }	(C00+1)	[0000]	B	9	12
1900	Vlan	I	0221	Keshiil	X530000-9	 	      De Di Po 		020	Wild	M2 V	{ -2 }	(C00-1)	[0000]	B	9	-12

1105	Vlan	M	0232	Tratami	D9C7887-9	S	     Fl Ph 		323	ImDv	F7 III M2 V	{ -1 }	(F78-1)	[8759]	Be	8	-840
1201	Vlan	M	0232	Tratami	X9C7000-9	 	     Di Fl 		023	ImDv	F7 III M2 V	{ -2 }	(F00+1)	[0000]	B	8	15
1240	Vlan	M	0232	Tratami	X9C7000-9	 	     Di Fl 		023	Wild	F7 III M2 V	{ -2 }	(F00-4)	[0000]	B	8	-60
1508	Vlan	M	0232	Tratami	X9C7000-9	 	     Di Fl 		023	Wild	F7 III M2 V	{ -2 }	(F00+3)	[0000]	B	8	45
1900	Vlan	M	0232	Tratami	X9C7000-9	 	     Di Fl 		023	Wild	F7 III M2 V	{ -2 }	(F00-2)	[0000]	B	8	-30

1105	Vlan	M	0234	Nurrungar	A649100-F	NS	     Lo 		810	ImDv	M3 V M3 V	{ 2 }	(402-2)	[131A]	B	11	-16
1201	Vlan	M	0234	Nurrungar	X649222-7	 	     Lo 		510	ImDv	M3 V M3 V	{ -3 }	(310+4)	[2175]	B	11	12
1240	Vlan	M	0234	Nurrungar	X649000-7	 	     Di 		010	Wild	M3 V M3 V	{ -3 }	(300-1)	[0000]	B	11	-3
1508	Vlan	M	0234	Nurrungar	X649000-7	 	     Di 		010	Wild	M3 V M3 V	{ -3 }	(300-2)	[0000]	B	11	-6
1900	Vlan	M	0234	Nurrungar	X649000-7	 	     Di 		010	Wild	M3 V M3 V	{ -3 }	(300+1)	[0000]	B	11	3

1105	Vlan	M	0236	Khishugii	C420534-B	S	      De He Ni Po 		510	ImDv	M0 V	{ 0 }	(844-2)	[3539]	B	14	-256
1201	Vlan	M	0236	Khishugii	X420000-B	 	      De He Di Po 		010	ImDv	M0 V	{ -1 }	(800+1)	[0000]	B	14	8
1240	Vlan	M	0236	Khishugii	X420000-B	 	      De He Di Po 		010	Wild	M0 V	{ -1 }	(800-3)	[0000]	B	14	-24
1508	Vlan	M	0236	Khishugii	X420000-B	 	      De He Di Po 		010	Wild	M0 V	{ -1 }	(800-1)	[0000]	B	14	-8
1900	Vlan	M	0236	Khishugii	X420000-B	 	      De He Di Po 		010	Wild	M0 V	{ -1 }	(800+1)	[0000]	B	14	8

1105	Vlan	M	0237	Shashim	B427698-C	W	     Ni 		203	ImDv	G8 V	{ 2 }	(B56+2)	[685C]	B	12	660
1201	Vlan	M	0237	Shashim	X427000-C	 	     Di 		003	ImDv	G8 V	{ -1 }	(B00-2)	[0000]	B	12	-22
1240	Vlan	M	0237	Shashim	X427000-C	 	     Di 		003	Wild	G8 V	{ -1 }	(B00+4)	[0000]	B	12	44
1508	Vlan	M	0237	Shashim	X427000-C	 	     Di 		003	Wild	G8 V	{ -1 }	(B00-1)	[0000]	B	12	-11
1900	Vlan	M	0237	Shashim	X427000-C	 	     Di 		003	Wild	G8 V	{ -1 }	(B00+1)	[0000]	B	12	11

1105	Vlan	A	0303	Anert	B9B466A-B	 	      Fl Ni 		610	ImDv	G7 V	{ 1 }	(955+3)	[877D]	B	11	675
1201	Vlan	A	0303	Anert	X9B4000-B	 	      Di Fl 		010	ImDv	G7 V	{ -1 }	(900-3)	[0000]	B	11	-27
1240	Vlan	A	0303	Anert	X9B4000-B	 	      Di Fl 		010	Wild	G7 V	{ -1 }	(900-4)	[0000]	B	11	-36
1508	Vlan	A	0303	Anert	X9B4000-B	 	      Di Fl 		010	Wild	G7 V	{ -1 }	(900+3)	[0000]	B	11	27
1900	Vlan	A	0303	Anert	X9B4000-B	 	      Di Fl 		010	Wild	G7 V	{ -1 }	(900+2)	[0000]	B	11	18

1105	Vlan	A	0306	Skathi	B585698-9	NS	      Ag Ri Ni 		210	ImDv	K0 V M0 V	{ 3 }	(957+3)	[6959]	BC	14	945
1201	Vlan	A	0306	Skathi	C585677-4	S	      Ag Ri Ni 		210	ImDv	K0 V M0 V	{ 0 }	(851+1)	[6644]	BC	14	40
1240	Vlan	A	0306	Skathi	C585676-5	S	      Ag Ri Ni 		110	Wild	K0 V M0 V	{ 0 }	(854+1)	[5627]	BC	14	160
1508	Vlan	A	0306	Skathi	C585676-6	S	      Ag Ri Ni 		210	Wild	K0 V M0 V	{ 0 }	(854-2)	[6633]	BC	14	-320
1900	Vlan	A	0306	Skathi	C585644-7	S	      Ag Ri Ni 		310	Wild	K0 V M0 V	{ 0 }	(853-2)	[4646]	BC	14	-240

1105	Vlan	A	0307	Enard	C8A37AC-9	S	      Fl 	A	501	ImDv	M1 V M7 V	{ 0 }	(A69+3)	[A78C]	B	9	1620
1201	Vlan	A	0307	Enard	X8A3000-9	 	     Di Fl 		001	ImDv	M1 V M7 V	{ -2 }	(A00+1)	[0000]	B	9	10
1240	Vlan	A	0307	Enard	X8A3000-9	 	     Di Fl 		001	Wild	M1 V M7 V	{ -2 }	(A00-5)	[0000]	B	9	-50
1508	Vlan	A	0307	Enard	X8A3000-9	 	     Di Fl 		001	Wild	M1 V M7 V	{ -2 }	(A00+4)	[0000]	B	9	40
1900	Vlan	A	0307	Enard	X8A3000-9	 	     Di Fl 		001	Wild	M1 V M7 V	{ -2 }	(A00-2)	[0000]	B	9	-20

1105	Vlan	E	0311	Omero	A430320-F	N 	     De Lo Po 		822	ImDv	G8 V M3 V	{ 1 }	(921-3)	[141A]	B	13	-54
1201	Vlan	E	0311	Omero	X430000-F	 	     De Di Po 		022	ImDv	G8 V M3 V	{ -1 }	(900+1)	[0000]	B	13	9
1240	Vlan	E	0311	Omero	X430000-F	 	     De Di Po 		022	Wild	G8 V M3 V	{ -1 }	(900-1)	[0000]	B	13	-9
1508	Vlan	E	0311	Omero	X430000-F	 	     De Di Po 		022	Wild	G8 V M3 V	{ -1 }	(900+5)	[0000]	B	13	45
1900	Vlan	E	0311	Omero	X430000-F	 	     De Di Po 		022	Wild	G8 V M3 V	{ -1 }	(900-3)	[0000]	B	13	-27

1105	Vlan	M	0333	Paspaa	A554455-E	N 	     Ni Pa 		510	ImDv	G0 V K3 V	{ 1 }	(734-1)	[253C]	Bc	11	-84
1201	Vlan	M	0333	Paspaa	X554444-0	 	     Ni Pa 	B	210	ImDv	G0 V K3 V	{ -3 }	(632+1)	[5181]	Bc	11	36
1240	Vlan	M	0333	Paspaa	X554403-2	 	     Ni Pa 		110	Wild	G0 V K3 V	{ -3 }	(630-1)	[7151]	Bc	11	-18
1508	Vlan	M	0333	Paspaa	X554310-2	 	      Lo 		910	Wild	G0 V K3 V	{ -3 }	(620-2)	[2111]	B	11	-24
1900	Vlan	M	0333	Paspaa	X554373-3	 	      Lo 		810	Wild	G0 V K3 V	{ -3 }	(620+1)	[3175]	B	11	12

1105	Vlan	M	0335	Nadud	D97A350-9	 	     Lo Wa 		220	ImDv	M1 V	{ -2 }	(720-5)	[1114]	B	13	-70
1201	Vlan	M	0335	Nadud	X97A330-7	 	     Lo Wa 		820	ImDv	M1 V	{ -3 }	(520+1)	[4174]	B	13	10
1240	Vlan	M	0335	Nadud	X97A000-7	 	     Di Wa 		020	Wild	M1 V	{ -3 }	(500+3)	[0000]	B	13	15
1508	Vlan	M	0335	Nadud	X97A000-7	 	     Di Wa 		020	Wild	M1 V	{ -3 }	(500+1)	[0000]	B	13	5
1900	Vlan	M	0335	Nadud	X97A000-7	 	     Di Wa 		020	Wild	M1 V	{ -3 }	(500+2)	[0000]	B	13	10

1105	Vlan	M	0336	Parsi	A989A9C-F	 	       Hi 	A	224	ImDv	K9 V	{ 3 }	(J9F+5)	[DD8J]	BE	12	12150
1201	Vlan	M	0336	Parsi	X989AAF-9	 	       Hi 	B	224	ImDv	K9 V	{ 0 }	(J95-1)	[9A4A]	BE	12	-810
1240	Vlan	M	0336	Parsi	X989AB9-3	 	       Hi 		124	Wild	K9 V	{ -1 }	(C91+1)	[C968]	BE	12	108
1508	Vlan	M	0336	Parsi	X98999D-2	 	      Hi Pr 		924	Wild	K9 V	{ -1 }	(C85+3)	[A833]	BcE	12	1440
1900	Vlan	M	0336	Parsi	X989979-3	 	      Hi Pr 		824	Wild	K9 V	{ -1 }	(C86+1)	[E884]	BcE	12	576

1105	Vlan	M	0338	Vanessa	E568330-7	 	     Lo 		510	ImDv	K8 V M0 V	{ -3 }	(520-5)	[1112]	B	14	-50
1201	Vlan	M	0338	Vanessa	X568324-6	 	     Lo 		510	ImDv	K8 V M0 V	{ -3 }	(520+1)	[6197]	B	14	10
1240	Vlan	M	0338	Vanessa	X568000-6	 	     Di 		010	Wild	K8 V M0 V	{ -3 }	(500+1)	[0000]	B	14	5
1508	Vlan	M	0338	Vanessa	X568000-6	 	     Di 		010	Wild	K8 V M0 V	{ -3 }	(500+1)	[0000]	B	14	5
1900	Vlan	M	0338	Vanessa	X568000-6	 	     Di 		010	Wild	K8 V M0 V	{ -3 }	(500-3)	[0000]	B	14	-15

1105	Vlan	M	0340	Jessheim	AAC5233-E	NS	     Fl Lo 		425	ImDv	M2 V	{ 2 }	(B12-1)	[142B]	B	11	-22
1201	Vlan	M	0340	Jessheim	XAC5000-E	 	     Di Fl 		025	ImDv	M2 V	{ -1 }	(B00-4)	[0000]	B	11	-44
1240	Vlan	M	0340	Jessheim	XAC5000-E	 	     Di Fl 		025	Wild	M2 V	{ -1 }	(B00+4)	[0000]	B	11	44
1508	Vlan	M	0340	Jessheim	XAC5000-E	 	     Di Fl 		025	Wild	M2 V	{ -1 }	(B00-1)	[0000]	B	11	-11
1900	Vlan	M	0340	Jessheim	XAC5000-E	 	     Di Fl 		025	Wild	M2 V	{ -1 }	(B00-4)	[0000]	B	11	-44

1105	Vlan	A	0402	Kuk	C540222-8	S	      De He Lo Po 		901	ImDv	K2 V K6 V	{ -2 }	(510-5)	[1114]	B	8	-25
1201	Vlan	A	0402	Kuk	E540276-7	 	      De He Lo Po 		701	ImDv	K2 V K6 V	{ -3 }	(410+2)	[1118]	B	8	8
1240	Vlan	A	0402	Kuk	E540000-7	 	      De He Di Po 		001	Wild	K2 V K6 V	{ -3 }	(400+1)	[0000]	B	8	4
1508	Vlan	A	0402	Kuk	E540000-7	 	      De He Di Po 		001	Wild	K2 V K6 V	{ -3 }	(400+3)	[0000]	B	8	12
1900	Vlan	A	0402	Kuk	E540000-7	 	      De He Di Po 		001	Wild	K2 V K6 V	{ -3 }	(400-5)	[0000]	B	8	-20

1105	Vlan	A	0403	Apkeraas	C438547-9	 	     Ni 		420	ImDv	G2 V	{ -1 }	(943-1)	[5459]	B	8	-108
1201	Vlan	A	0403	Apkeraas	X438000-9	 	     Di 		020	ImDv	G2 V	{ -2 }	(900+5)	[0000]	B	8	45
1240	Vlan	A	0403	Apkeraas	X438000-9	 	     Di 		020	Wild	G2 V	{ -2 }	(900+2)	[0000]	B	8	18
1508	Vlan	A	0403	Apkeraas	X438000-9	 	     Di 		020	Wild	G2 V	{ -2 }	(900-1)	[0000]	B	8	-9
1900	Vlan	A	0403	Apkeraas	X438000-9	 	     Di 		020	Wild	G2 V	{ -2 }	(900-1)	[0000]	B	8	-9

1105	Vlan	A	0404	Katti	A8D8210-D	 	     Lo 		404	ImDv	M3 V	{ 1 }	(811-3)	[1318]	B	8	-24
1201	Vlan	A	0404	Katti	X8D8000-D	 	     Di 		004	ImDv	M3 V	{ -1 }	(800-2)	[0000]	B	8	-16
1240	Vlan	A	0404	Katti	X8D8000-D	 	     Di 		004	Wild	M3 V	{ -1 }	(800-1)	[0000]	B	8	-8
1508	Vlan	A	0404	Katti	X8D8000-D	 	     Di 		004	Wild	M3 V	{ -1 }	(800+2)	[0000]	B	8	16
1900	Vlan	A	0404	Katti	X8D8000-D	 	     Di 		004	Wild	M3 V	{ -1 }	(800+1)	[0000]	B	8	8

1105	Vlan	A	0408	Shaddukan	B622156-D	NS	     He Lo Po 		410	ImDv	G1 V	{ 2 }	(402+1)	[134C]	B	13	8
1201	Vlan	A	0408	Shaddukan	X622000-D	 	     Di He Po 		010	ImDv	G1 V	{ -1 }	(400+1)	[0000]	B	13	4
1240	Vlan	A	0408	Shaddukan	X622000-D	 	     Di He Po 		010	Wild	G1 V	{ -1 }	(400+2)	[0000]	B	13	8
1508	Vlan	A	0408	Shaddukan	X622000-D	 	     Di He Po 		010	Wild	G1 V	{ -1 }	(400-4)	[0000]	B	13	-16
1900	Vlan	A	0408	Shaddukan	X622000-D	 	     Di He Po 		010	Wild	G1 V	{ -1 }	(400-4)	[0000]	B	13	-16

1105	Vlan	I	0422	Niirka	A300757-F	 	      Na Pi Va 		922	ImDv	M9 III D	{ 2 }	(D6E+2)	[795F]	BD	15	2184
1201	Vlan	I	0422	Niirka	X300000-F	 	     Di Na Pi Va 		022	ImDv	M9 III D	{ -1 }	(D00-1)	[0000]	BD	15	-13
1240	Vlan	I	0422	Niirka	X300000-F	 	     Di Na Pi Va 		022	Wild	M9 III D	{ -1 }	(D00-2)	[0000]	BD	15	-26
1508	Vlan	I	0422	Niirka	X300000-F	 	      Di Va 		022	Wild	M9 III D	{ -1 }	(D00+4)	[0000]	B	15	52
1900	Vlan	I	0422	Niirka	X300000-F	 	      Di Va 		022	Wild	M9 III D	{ -1 }	(D00-3)	[0000]	B	15	-39

1105	Vlan	I	0430	Khulekii	E677899-6	 	      Pa Pi Ph 		222	ImDv	G3 V	{ -2 }	(A75-1)	[9667]	BcDe	11	-350
1201	Vlan	I	0430	Khulekii	X67787C-4	 	      Pa Pi Ph 	B	322	ImDv	G3 V	{ -2 }	(A72-2)	[7616]	BcDe	11	-280
