Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1900	Verg	M	0738	Birendar	C7756BE-8	 	Ag Ni 		400	Wild	M2 V M3 V	{ -1 }	(855+1)	[4535]	BC	12	200

1105	Verg	J	0925	Sigag	D424947-A	 	Hi In 		813	ImDi	G0 IV	{ 2 }	(F8C+2)	[9B5A]	BE	7	2880
1201	Verg	J	0925	Sigag	X424000-A	 	Di In 		013	ImDi	G0 IV	{ 0 }	(F00-3)	[0000]	BE	7	-45
1323	Verg	J	0925	Sigag	X424000-A	 	Di In 		013	Wild	G0 IV	{ 0 }	(F00+1)	[0000]	BE	7	15
1508	Verg	J	0925	Sigag	X424000-A	 	Di 		013	Wild	G0 IV	{ -1 }	(F00-3)	[0000]	B	7	-45
1900	Verg	J	0925	Sigag	C424786-A	 	Pi 		113	Wild	G0 IV	{ 1 }	(F67+3)	[988C]	BD	7	1890

1105	Verg	J	1124	Gunahami	B561774-A	 	DroyW Ri 		523	ImDi	M2 V M5 V	{ 3 }	(E6C+1)	[5A38]	BC	11	1008
1201	Verg	J	1124	Gunahami	D5617A8-9	 	DroyW Ri 	B	623	ImDi	M2 V M5 V	{ 0 }	(E63-2)	[6748]	BC	11	-504
1323	Verg	J	1124	Gunahami	D56177B-4	 	DroyW Ri 		323	Wild	M2 V M5 V	{ -1 }	(962+1)	[2693]	BC	11	108
1508	Verg	J	1124	Gunahami	D561758-6	 	DroyW Ri 		423	Wild	M2 V M5 V	{ -1 }	(964+1)	[4669]	BC	11	216
1900	Verg	J	1124	Gunahami	E561321-7	 	DroyW Lo 		923	Wild	M2 V M5 V	{ -3 }	(920-2)	[1189]	B	11	-36

1105	Verg	N	1237	Krolock	A580553-C	 	De Ni Pr 		810	NaHu	K0 V M4 V	{ 1 }	(845-2)	[2629]	Bc	11	-320
1201	Verg	N	1237	Krolock	X580568-4	 	De Ni Pr 	B	410	NaHu	K0 V M4 V	{ -3 }	(743+1)	[8211]	Bc	11	84
1323	Verg	N	1237	Krolock	X580579-0	 	De Ni Pr 		210	Wild	K0 V M4 V	{ -3 }	(740+1)	[1271]	Bc	11	28
1508	Verg	N	1237	Krolock	X580599-0	 	De Ni Pr 		310	Wild	K0 V M4 V	{ -3 }	(740-5)	[7261]	Bc	11	-140
1900	Verg	N	1237	Krolock	X580522-1	 	De Ni Pr 		410	Wild	K0 V M4 V	{ -3 }	(741-1)	[3251]	Bc	11	-28

1105	Verg	N	1238	Prased	B510456-D	 	Ni 		604	NaHu	G1 V M3 V	{ 1 }	(A34+1)	[354C]	B	8	120
1201	Verg	N	1238	Prased	X510000-D	 	Di 		004	NaHu	G1 V M3 V	{ -1 }	(A00-1)	[0000]	B	8	-10
1323	Verg	N	1238	Prased	X510000-D	 	Di 		004	Wild	G1 V M3 V	{ -1 }	(A00+1)	[0000]	B	8	10
1508	Verg	N	1238	Prased	X510000-D	 	Di 		004	Wild	G1 V M3 V	{ -1 }	(A00+1)	[0000]	B	8	10
1900	Verg	N	1238	Prased	X510000-D	 	Di 		004	Wild	G1 V M3 V	{ -1 }	(A00-1)	[0000]	B	8	-10

1105	Verg	N	1339	Kharon	D425400-A	S	Ni 		905	CsIm	K5 V M6 V	{ -1 }	(B32-5)	[1315]	B	8	-330
1201	Verg	N	1339	Kharon	X425000-A	 	Di 		005	CsIm	K5 V M6 V	{ -1 }	(B00+1)	[0000]	B	8	11
1323	Verg	N	1339	Kharon	X425000-A	 	Di 		005	Wild	K5 V M6 V	{ -1 }	(B00-2)	[0000]	B	8	-22
1508	Verg	N	1339	Kharon	X425000-A	 	Di 		005	Wild	K5 V M6 V	{ -1 }	(B00-2)	[0000]	B	8	-22
1900	Verg	N	1339	Kharon	X425000-A	 	Di 		005	Wild	K5 V M6 V	{ -1 }	(B00-3)	[0000]	B	8	-33

1105	Verg	J	1426	Bayan	B594400-C	 	Ni Pa 		913	ImDi	M2 V	{ 1 }	(A34-3)	[1517]	Bc	10	-360
1201	Verg	J	1426	Bayan	X594457-4	 	Ni Pa 		513	ImDi	M2 V	{ -3 }	(630-1)	[3116]	Bc	10	-18
1323	Verg	J	1426	Bayan	X594000-4	 	Di 		013	Wild	M2 V	{ -3 }	(600+2)	[0000]	B	10	12
1508	Verg	J	1426	Bayan	X594000-4	 	Di 		013	Wild	M2 V	{ -3 }	(600+1)	[0000]	B	10	6
1900	Verg	J	1426	Bayan	X594000-4	 	Di 		013	Wild	M2 V	{ -3 }	(600-5)	[0000]	B	10	-30

1105	Verg	J	1630	Kasadiy	X400638-7	 	Na Ni Va 	R	904	ImDi	K1 V	{ -3 }	(851-3)	[6357]	B	13	-120
1201	Verg	J	1630	Kasadiy	X400000-7	 	Di Na Va 		004	ImDi	K1 V	{ -3 }	(800+1)	[0000]	B	13	8
1323	Verg	J	1630	Kasadiy	X400000-7	 	Di Na Va 		004	Wild	K1 V	{ -3 }	(800+2)	[0000]	B	13	16
1508	Verg	J	1630	Kasadiy	X400000-7	 	Di Va 		004	Wild	K1 V	{ -3 }	(800-4)	[0000]	B	13	-32
1900	Verg	J	1630	Kasadiy	X400000-7	 	Di Va 		004	Wild	K1 V	{ -3 }	(800+2)	[0000]	B	13	16

1105	Verg	G	1717	Onoria	C593243-9	 	Lo 		600	ImDi	M0 V M3 V	{ -1 }	(410-4)	[1126]	B	13	-16
1201	Verg	G	1717	Onoria	E593310-6	 	Lo 		100	ImDi	M0 V M3 V	{ -3 }	(420-2)	[5197]	B	13	-16
1323	Verg	G	1717	Onoria	E593000-6	 	Di 		000	Wild	M0 V M3 V	{ -3 }	(400+1)	[0000]	B	13	4
1508	Verg	G	1717	Onoria	E593000-6	 	Di 		000	Wild	M0 V M3 V	{ -3 }	(400-1)	[0000]	B	13	-4
1900	Verg	G	1717	Onoria	E593000-6	 	Di 		000	Wild	M0 V M3 V	{ -3 }	(400+1)	[0000]	B	13	4

1105	Verg	G	1718	Krolock	B575314-B	 	(Kachiya) Lo 		912	ImDi	M1 V M9 V	{ 1 }	(821-1)	[1439]	B	9	-16
1201	Verg	G	1718	Krolock	D575325-7	 	(Kachiya) Lo 		512	ImDi	M1 V M9 V	{ -3 }	(520+2)	[2134]	B	9	20
1323	Verg	G	1718	Krolock	D575000-7	 	(Kachiya) Di 		012	Wild	M1 V M9 V	{ -3 }	(500+2)	[0000]	B	9	10
1508	Verg	G	1718	Krolock	D575000-7	 	(Kachiya) Di 		012	Wild	M1 V M9 V	{ -3 }	(500+1)	[0000]	B	9	5
1900	Verg	G	1718	Krolock	D575000-7	 	(Kachiya) Di 		012	Wild	M1 V M9 V	{ -3 }	(500+1)	[0000]	B	9	5

1105	Verg	K	1727	Tarkhen	E766100-7	 	Ga Lo 		702	ImDi	M1 V M4 V	{ -3 }	(300-5)	[1112]	B	10	-15
1201	Verg	K	1727	Tarkhen	X766133-4	 	Ga Lo 		202	ImDi	M1 V M4 V	{ -3 }	(300+1)	[1188]	B	10	3
1323	Verg	K	1727	Tarkhen	X766000-4	 	Di Ga 		002	Wild	M1 V M4 V	{ -3 }	(300+4)	[0000]	B	10	12
1508	Verg	K	1727	Tarkhen	X766000-4	 	Di Ga 		002	Wild	M1 V M4 V	{ -3 }	(300-4)	[0000]	B	10	-12
1900	Verg	K	1727	Tarkhen	C766534-8	 	Ag Pr Ga Ni 		902	Wild	M1 V M4 V	{ -1 }	(541+1)	[549A]	BcC	10	20

1105	Verg	C	1806	Kokka	D7C4868-9	 	Fl Ph 		603	ImDi	G0 II M9 V	{ -1 }	(D78-1)	[8759]	Be	13	-728
1201	Verg	C	1806	Kokka	X7C4000-9	 	Di Fl 		003	ImDi	G0 II M9 V	{ -2 }	(D00+1)	[0000]	B	13	13
1323	Verg	C	1806	Kokka	X7C4000-9	 	Di Fl 		003	Wild	G0 II M9 V	{ -2 }	(D00-4)	[0000]	B	13	-52
1508	Verg	C	1806	Kokka	X7C4000-9	 	Di Fl 		003	Wild	G0 II M9 V	{ -2 }	(D00+2)	[0000]	B	13	26
1900	Verg	C	1806	Kokka	X7C4000-9	 	Di Fl 		003	Wild	G0 II M9 V	{ -2 }	(D00-1)	[0000]	B	13	-13

1105	Verg	C	1809	Razar	A424658-E	 	Ni Px 		504	ImDi	M0 V	{ 1 }	(C55+1)	[675E]	B	11	300
1201	Verg	C	1809	Razar	X424000-E	 	Di Px 		004	ImDi	M0 V	{ -1 }	(C00+4)	[0000]	B	11	48
1323	Verg	C	1809	Razar	X424000-E	 	Di Px 		004	Wild	M0 V	{ -1 }	(C00+3)	[0000]	B	11	36
1508	Verg	C	1809	Razar	X424000-E	 	Di 		004	Wild	M0 V	{ -1 }	(C00-3)	[0000]	B	11	-36
1900	Verg	C	1809	Razar	X424000-E	 	Di 		004	Wild	M0 V	{ -1 }	(C00+2)	[0000]	B	11	24

1105	Verg	C	1810	Hadanam	C531323-9	 	Lo Po 		410	ImDi	M1 V M8 V	{ -1 }	(620-4)	[1226]	B	12	-48
1201	Verg	C	1810	Hadanam	X531000-9	 	Di Po 		010	ImDi	M1 V M8 V	{ -2 }	(600+5)	[0000]	B	12	30
1323	Verg	C	1810	Hadanam	X531000-9	 	Di Po 		010	Wild	M1 V M8 V	{ -2 }	(600-2)	[0000]	B	12	-12
1508	Verg	C	1810	Hadanam	X531000-9	 	Di Po 		010	Wild	M1 V M8 V	{ -2 }	(600-5)	[0000]	B	12	-30
1900	Verg	C	1810	Hadanam	X531000-9	 	Di Po 		010	Wild	M1 V M8 V	{ -2 }	(600+4)	[0000]	B	12	24

1105	Verg	G	1811	Elbir	C5357BD-9	 		A	505	ImDi	M2 V	{ 0 }	(E69+4)	[B79D]	B	8	3024
1201	Verg	G	1811	Elbir	X535000-9	 	Di 		005	ImDi	M2 V	{ -2 }	(E00+5)	[0000]	B	8	70
1323	Verg	G	1811	Elbir	X535000-9	 	Di 		005	Wild	M2 V	{ -2 }	(E00-2)	[0000]	B	8	-28
1508	Verg	G	1811	Elbir	X535000-9	 	Di 		005	Wild	M2 V	{ -2 }	(E00-2)	[0000]	B	8	-28
1900	Verg	G	1811	Elbir	X535000-9	 	Di 		005	Wild	M2 V	{ -2 }	(E00+2)	[0000]	B	8	28

1105	Verg	G	1814	Bijmen	C996642-8	 	Ag Ni 		202	ImDi	M2 V	{ -1 }	(A53-5)	[2514]	BC	5	-750
1201	Verg	G	1814	Bijmen	E9966AA-6	 	Ag Ni 	B	302	ImDi	M2 V	{ -2 }	(850+4)	[3419]	BC	5	160
1323	Verg	G	1814	Bijmen	E996000-6	 	Di 		002	Wild	M2 V	{ -3 }	(800-4)	[0000]	B	5	-32
1508	Verg	G	1814	Bijmen	E996000-6	 	Di 		002	Wild	M2 V	{ -3 }	(800+1)	[0000]	B	5	8
1900	Verg	G	1814	Bijmen	E996102-8	 	Lo 		202	Wild	M2 V	{ -3 }	(A00+2)	[2188]	B	5	20

1105	Verg	G	1816	Khangan	B420643-C	 	De He Na Po Ni 		404	ImDi	M2 V	{ 1 }	(C55-2)	[3729]	B	7	-600
1201	Verg	G	1816	Khangan	X420000-C	 	De He Di Na Po 		004	ImDi	M2 V	{ -1 }	(C00+2)	[0000]	B	7	24
1323	Verg	G	1816	Khangan	X420000-C	 	De He Di Na Po 		004	Wild	M2 V	{ -1 }	(C00+1)	[0000]	B	7	12
1508	Verg	G	1816	Khangan	X420000-C	 	De He Di Po 		004	Wild	M2 V	{ -1 }	(C00+5)	[0000]	B	7	60
1900	Verg	G	1816	Khangan	X420000-C	 	De He Di Po 		004	Wild	M2 V	{ -1 }	(C00+1)	[0000]	B	7	12

1105	Verg	G	1817	Onortas	A958266-D	N 	Lo 		401	ImDi	G9 V M1 V	{ 1 }	(511+1)	[134C]	B	6	5
1201	Verg	G	1817	Onortas	X958113-6	 	Lo 		401	ImDi	G9 V M1 V	{ -3 }	(400-3)	[1116]	B	6	-12
1323	Verg	G	1817	Onortas	X958000-6	 	Di 		001	Wild	G9 V M1 V	{ -3 }	(400+5)	[0000]	B	6	20
1508	Verg	G	1817	Onortas	X958000-6	 	Di 		001	Wild	G9 V M1 V	{ -3 }	(400+1)	[0000]	B	6	4
1900	Verg	G	1817	Onortas	X958000-6	 	Di 		001	Wild	G9 V M1 V	{ -3 }	(400+1)	[0000]	B	6	4

1105	Verg	G	1818	Vemmadad	C577525-7	 	Ag Ni 		203	ImDi	M0 V M1 V	{ -1 }	(743-3)	[3435]	BC	12	-252
1201	Verg	G	1818	Vemmadad	E577553-6	 	Ag Ni 		203	ImDi	M0 V M1 V	{ -2 }	(744+3)	[9322]	BC	12	336
1323	Verg	G	1818	Vemmadad	E577000-6	 	Di 		003	Wild	M0 V M1 V	{ -3 }	(700-3)	[0000]	B	12	-21
1508	Verg	G	1818	Vemmadad	E577000-6	 	Di 		003	Wild	M0 V M1 V	{ -3 }	(700+2)	[0000]	B	12	14
1900	Verg	G	1818	Vemmadad	B577335-9	 	Lo 		303	Wild	M0 V M1 V	{ 0 }	(A20+3)	[131A]	B	12	60

1105	Verg	K	1821	Daddash	C5339AE-9	 	Hi Na Po 	A	624	ImDi	M2 V	{ 1 }	(H8B+5)	[DA9D]	BE	9	7480
