Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1900	Dagu	M	0138	Altamachi	X201000-D	 	Di Ic Va 		012	Wild	K0 V	{ -1 }	(700+3)	[0000]	B	16	21

1105	Dagu	A	0201	Nuikh	A310200-F	 	Lo 		410	ImDv	K9 V	{ 1 }	(511-3)	[131A]	B	12	-15
1201	Dagu	A	0201	Nuikh	X310000-F	 	Di 		010	ImDv	K9 V	{ -1 }	(500-2)	[0000]	B	12	-10
1281	Dagu	A	0201	Nuikh	X310000-F	 	Di 		010	Wild	K9 V	{ -1 }	(500-3)	[0000]	B	12	-15
1508	Dagu	A	0201	Nuikh	X310000-F	 	Di 		010	Wild	K9 V	{ -1 }	(500-1)	[0000]	B	12	-5
1900	Dagu	A	0201	Nuikh	X310000-F	 	Di 		010	Wild	K9 V	{ -1 }	(500+4)	[0000]	B	12	20

1105	Dagu	A	0202	Osakis	D675723-6	 	Ag Pi 		503	ImDv	M2 V	{ -1 }	(966-4)	[4623]	BCD	7	-1296
1201	Dagu	A	0202	Osakis	X675737-6	 	Ag Pi 	B	603	ImDv	M2 V	{ -1 }	(967+1)	[56A4]	BCD	7	378
1281	Dagu	A	0202	Osakis	X675745-0	 	Ag Pi 		303	Wild	M2 V	{ -1 }	(965+5)	[6651]	BCD	7	1350
1508	Dagu	A	0202	Osakis	X675788-1	 	Ag Pi 		203	Wild	M2 V	{ -1 }	(967-5)	[6661]	BCD	7	-1890
1900	Dagu	A	0202	Osakis	A675213-D	 	Lo 		703	Wild	M2 V	{ 1 }	(C11+5)	[232E]	B	7	60

1105	Dagu	A	0208	Mimu	A583AC9-F	 	(S'mrii)7 (Kiakh'iee)3 Hi 	A	314	ImLc	F8 V	{ 3 }	(H9F+4)	[BD6G]	BE	8	9180
1201	Dagu	A	0208	Mimu	X583969-1	 	(S'mrii)7 (Kiakh'iee)3 Hi Pr 	B	114	ImLc	F8 V	{ -1 }	(C89+1)	[4861]	BcE	8	864
1281	Dagu	A	0208	Mimu	X5838AD-0	 	(S'mrii)7 (Kiakh'iee)3 Ph Ri 		514	Wild	F8 V	{ -1 }	(C79+3)	[7711]	BCe	8	2268
1508	Dagu	A	0208	Mimu	X583875-0	 	(S'mrii)7 (Kiakh'iee)3 Ph Ri 		414	Wild	F8 V	{ -1 }	(C79-3)	[9771]	BCe	8	-2268
1900	Dagu	A	0208	Mimu	X58388B-1	 	(S'mrii)7 (Kiakh'iee)3 Ph Ri 		514	Wild	F8 V	{ -1 }	(C7B-3)	[D751]	BCe	8	-2772

1105	Dagu	A	0210	Rathas	A95A8DB-B	 	Ph Wa 	A	903	ImLc	M2 V M6 V	{ 2 }	(D7C+4)	[AA7D]	Be	10	4368
1201	Dagu	A	0210	Rathas	X95A86A-5	 	Ph Wa 	B	903	ImLc	M2 V M6 V	{ -2 }	(A71+2)	[A663]	Be	10	140
1281	Dagu	A	0210	Rathas	X95A88B-0	 	Ph Wa 		403	Wild	M2 V M6 V	{ -2 }	(A71-2)	[5665]	Be	10	-140
1508	Dagu	A	0210	Rathas	X95A88A-0	 	Ph Wa 		303	Wild	M2 V M6 V	{ -2 }	(A77+1)	[C681]	Be	10	490
1900	Dagu	A	0210	Rathas	X95A877-0	 	Ph Wa 		203	Wild	M2 V M6 V	{ -2 }	(A75+1)	[C681]	Be	10	350

1105	Dagu	E	0211	Iliika	A436615-D	N 	Ni S'mr6 Kiak2 		824	ImLc	M0 V M7 V	{ 1 }	(E55-1)	[473B]	B	11	-350
1201	Dagu	E	0211	Iliika	X436000-D	 	Di S'mr6 Kiak2 		024	ImLc	M0 V M7 V	{ -1 }	(E00+1)	[0000]	B	11	14
1281	Dagu	E	0211	Iliika	X436000-D	 	Di S'mr6 Kiak2 		024	Wild	M0 V M7 V	{ -1 }	(E00+5)	[0000]	B	11	70
1508	Dagu	E	0211	Iliika	X436000-D	 	Di S'mr6 Kiak2 		024	Wild	M0 V M7 V	{ -1 }	(E00+1)	[0000]	B	11	14
1900	Dagu	E	0211	Iliika	X436000-D	 	Di S'mr6 Kiak2 		024	Wild	M0 V M7 V	{ -1 }	(E00+2)	[0000]	B	11	28

1105	Dagu	E	0212	Khikaeg	D565643-6	S	Ag Ri Ni 		504	ImDv	M1 V	{ -1 }	(853-4)	[3523]	BC	11	-480
1201	Dagu	E	0212	Khikaeg	X5656AB-3	 	Ag Ri Ni 	B	604	ImDv	M1 V	{ -1 }	(852+4)	[7525]	BC	11	320
1281	Dagu	E	0212	Khikaeg	X565676-0	 	Ag Ri Ni 		304	Wild	M1 V	{ -1 }	(851-3)	[5531]	BC	11	-120
1508	Dagu	E	0212	Khikaeg	X565696-1	 	Ag Ri Ni 		204	Wild	M1 V	{ -1 }	(850+1)	[8581]	BC	11	40
1900	Dagu	E	0212	Khikaeg	A565774-C	 	Ag Ri 		204	Wild	M1 V	{ 4 }	(C6B-1)	[7B9C]	BCf	11	-792

1105	Dagu	E	0213	Aaki	B434553-D	 	Ni 		123	ImDv	G7 V	{ 1 }	(C45-2)	[262A]	B	9	-480
1201	Dagu	E	0213	Aaki	X434000-D	 	Di 		023	ImDv	G7 V	{ -1 }	(C00+2)	[0000]	B	9	24
1281	Dagu	E	0213	Aaki	X434000-D	 	Di 		023	Wild	G7 V	{ -1 }	(C00+1)	[0000]	B	9	12
1508	Dagu	E	0213	Aaki	X434000-D	 	Di 		023	Wild	G7 V	{ -1 }	(C00+1)	[0000]	B	9	12
1900	Dagu	E	0213	Aaki	X434000-D	 	Di 		023	Wild	G7 V	{ -1 }	(C00+3)	[0000]	B	9	36

1105	Dagu	E	0214	Cablu	D548543-7	 	Ag Ni 		100	ImDv	K1 V	{ -2 }	(742-5)	[2324]	BC	13	-280
1201	Dagu	E	0214	Cablu	X548436-6	 	Ni Pa 		600	ImDv	K1 V	{ -3 }	(733+2)	[9135]	Bc	13	126
1281	Dagu	E	0214	Cablu	X548000-6	 	Di 		000	Wild	K1 V	{ -3 }	(700-1)	[0000]	B	13	-7
1508	Dagu	E	0214	Cablu	X548000-6	 	Di 		000	Wild	K1 V	{ -3 }	(700+1)	[0000]	B	13	7
1900	Dagu	E	0214	Cablu	C548477-9	 	Ni Pa 		300	Wild	K1 V	{ -1 }	(735-1)	[8398]	Bc	13	-105

1105	Dagu	E	0216	Oewni	B564466-9	S	Ni Pa 		422	ImDv	K5 V M2 V M5 V	{ 0 }	(A33-1)	[3448]	Bc	7	-90
1201	Dagu	E	0216	Oewni	X564476-3	 	Ni Pa 		222	ImDv	K5 V M2 V M5 V	{ -3 }	(631+1)	[1171]	Bc	7	18
1281	Dagu	E	0216	Oewni	X564400-0	 	Ni Pa 		122	Wild	K5 V M2 V M5 V	{ -3 }	(632-1)	[6162]	Bc	7	-36
1508	Dagu	E	0216	Oewni	X564401-1	 	Ni Pa 		122	Wild	K5 V M2 V M5 V	{ -3 }	(630-1)	[7151]	Bc	7	-18
1900	Dagu	E	0216	Oewni	X564432-1	 	Ni Pa 		222	Wild	K5 V M2 V M5 V	{ -3 }	(632-2)	[9121]	Bc	7	-72

1105	Dagu	E	0217	Fau	B423766-A	 	Na Pi Po ZiadW 		300	ImDv	K5 V M7 V	{ 2 }	(96B+1)	[6949]	BD	9	594
1201	Dagu	E	0217	Fau	X423000-A	 	Di Na Pi Po ZiadW 		000	ImDv	K5 V M7 V	{ -1 }	(900+5)	[0000]	BD	9	45
1281	Dagu	E	0217	Fau	X423000-A	 	Di Na Pi Po ZiadW 		000	Wild	K5 V M7 V	{ -1 }	(900+3)	[0000]	BD	9	27
1508	Dagu	E	0217	Fau	X423000-A	 	Di Po ZiadW 		000	Wild	K5 V M7 V	{ -1 }	(900-1)	[0000]	B	9	-9
1900	Dagu	E	0217	Fau	X423000-A	 	Di Po ZiadW 		000	Wild	K5 V M7 V	{ -1 }	(900+5)	[0000]	B	9	45

1105	Dagu	I	0222	Maq'appav	B200310-D	S	Lo Va ZiadW 		914	ImAp	M2 V	{ 1 }	(A21-3)	[1418]	B	9	-60
1201	Dagu	I	0222	Maq'appav	X200000-D	 	Di Va ZiadW 		014	ImAp	M2 V	{ -1 }	(A00-4)	[0000]	B	9	-40
1281	Dagu	I	0222	Maq'appav	X200000-D	 	Di Va ZiadW 		014	Wild	M2 V	{ -1 }	(A00-2)	[0000]	B	9	-20
1508	Dagu	I	0222	Maq'appav	X200000-D	 	Di Va ZiadW 		014	Wild	M2 V	{ -1 }	(A00-5)	[0000]	B	9	-50
1900	Dagu	I	0222	Maq'appav	X200000-D	 	Di Va ZiadW 		014	Wild	M2 V	{ -1 }	(A00+2)	[0000]	B	9	20

1105	Dagu	I	0223	Shammud	C546154-9	 	Lo 		603	ImAp	K5 IV M1 V	{ -1 }	(600-3)	[1137]	B	10	-18
1201	Dagu	I	0223	Shammud	X546130-6	 	Lo 		203	ImAp	K5 IV M1 V	{ -3 }	(300-2)	[1115]	B	10	-6
1281	Dagu	I	0223	Shammud	X546000-6	 	Di 		003	Wild	K5 IV M1 V	{ -3 }	(300+3)	[0000]	B	10	9
1508	Dagu	I	0223	Shammud	X546000-6	 	Di 		003	Wild	K5 IV M1 V	{ -3 }	(300-5)	[0000]	B	10	-15
1900	Dagu	I	0223	Shammud	X546000-6	 	Di 		003	Wild	K5 IV M1 V	{ -3 }	(300+2)	[0000]	B	10	6

1105	Dagu	I	0227	Ekhor	C7A8588-9	 	Fl Ni 		203	ImAp	M2 V	{ -1 }	(A43-1)	[5459]	B	8	-120
1201	Dagu	I	0227	Ekhor	X7A8000-9	 	Di Fl 		003	ImAp	M2 V	{ -2 }	(A00+1)	[0000]	B	8	10
1281	Dagu	I	0227	Ekhor	X7A8000-9	 	Di Fl 		003	Wild	M2 V	{ -2 }	(A00+1)	[0000]	B	8	10
1508	Dagu	I	0227	Ekhor	X7A8000-9	 	Di Fl 		003	Wild	M2 V	{ -2 }	(A00+4)	[0000]	B	8	40
1900	Dagu	I	0227	Ekhor	X7A8000-9	 	Di Fl 		003	Wild	M2 V	{ -2 }	(A00+4)	[0000]	B	8	40

1105	Dagu	I	0228	Kaattji	C545230-9	S	Lo 		603	ImAp	M2 V	{ -1 }	(710-5)	[1114]	B	12	-35
1201	Dagu	I	0228	Kaattji	E545322-6	 	Lo 		503	ImAp	M2 V	{ -3 }	(420-5)	[4182]	B	12	-40
1281	Dagu	I	0228	Kaattji	E545000-6	 	Di 		003	Wild	M2 V	{ -3 }	(400-2)	[0000]	B	12	-8
1508	Dagu	I	0228	Kaattji	E545000-6	 	Di 		003	Wild	M2 V	{ -3 }	(400-3)	[0000]	B	12	-12
1900	Dagu	I	0228	Kaattji	E545000-6	 	Di 		003	Wild	M2 V	{ -3 }	(400+2)	[0000]	B	12	8

1105	Dagu	I	0229	Hu	C8B6410-A	 	Fl Ni 		903	ImAp	M3 V	{ 0 }	(933-4)	[1415]	B	11	-324
1201	Dagu	I	0229	Hu	X8B6000-A	 	Di Fl 		003	ImAp	M3 V	{ -1 }	(900-4)	[0000]	B	11	-36
1281	Dagu	I	0229	Hu	X8B6000-A	 	Di Fl 		003	Wild	M3 V	{ -1 }	(900-3)	[0000]	B	11	-27
1508	Dagu	I	0229	Hu	X8B6000-A	 	Di Fl 		003	Wild	M3 V	{ -1 }	(900+1)	[0000]	B	11	9
1900	Dagu	I	0229	Hu	X8B6000-A	 	Di Fl 		003	Wild	M3 V	{ -1 }	(900-3)	[0000]	B	11	-27

1105	Dagu	I	0230	Dudin	B9CA9CE-E	 	Fl Hi In 	A	900	ImAp	M2 V	{ 4 }	(B8G+5)	[DD9J]	BEf	8	7040
1201	Dagu	I	0230	Dudin	X9CA000-E	 	Di Fl In 		000	ImAp	M2 V	{ 0 }	(B00-3)	[0000]	BE	8	-33
1281	Dagu	I	0230	Dudin	X9CA000-E	 	Di Fl In 		000	Wild	M2 V	{ 0 }	(B00+1)	[0000]	BE	8	11
1508	Dagu	I	0230	Dudin	X9CA000-E	 	Di Fl 		000	Wild	M2 V	{ -1 }	(B00+2)	[0000]	B	8	22
1900	Dagu	I	0230	Dudin	C9CAAA8-E	 	Fl Hi In 		100	Wild	M2 V	{ 3 }	(B9B+1)	[FD4C]	BE	8	1089

1105	Dagu	M	0232	Danse	D9B4743-8	S	Fl 		802	ImDv	K3 V	{ -2 }	(B66-5)	[4525]	B	10	-1980
1201	Dagu	M	0232	Danse	X9B4000-8	 	Di Fl 		002	ImDv	K3 V	{ -3 }	(B00-2)	[0000]	B	10	-22
1281	Dagu	M	0232	Danse	X9B4000-8	 	Di Fl 		002	Wild	K3 V	{ -3 }	(B00+2)	[0000]	B	10	22
1508	Dagu	M	0232	Danse	X9B4000-8	 	Di Fl 		002	Wild	K3 V	{ -3 }	(B00+1)	[0000]	B	10	11
1900	Dagu	M	0232	Danse	X9B4000-8	 	Di Fl 		002	Wild	K3 V	{ -3 }	(B00-2)	[0000]	B	10	-22

1105	Dagu	M	0235	Gaad	C778543-8	 	Ag Ni 		103	ImDv	M0 V M1 V	{ -1 }	(A43-4)	[2425]	BC	16	-480
1201	Dagu	M	0235	Gaad	E778489-7	 	Ni Pa 		603	ImDv	M0 V M1 V	{ -3 }	(730+1)	[1127]	Bc	16	21
1281	Dagu	M	0235	Gaad	E778000-7	 	Di 		003	Wild	M0 V M1 V	{ -3 }	(700-1)	[0000]	B	16	-7
1508	Dagu	M	0235	Gaad	E778000-7	 	Di 		003	Wild	M0 V M1 V	{ -3 }	(700-1)	[0000]	B	16	-7
1900	Dagu	M	0235	Gaad	C778796-7	 	Ag Pi 		503	Wild	M0 V M1 V	{ 0 }	(769+1)	[C762]	BCD	16	378

1105	Dagu	M	0236	Feym'n	D435875-6	S	Ph 		224	ImDv	M0 V M3 V	{ -2 }	(A75-4)	[6634]	Be	10	-1400
1201	Dagu	M	0236	Feym'n	X435000-6	 	Di 		024	ImDv	M0 V M3 V	{ -3 }	(A00-5)	[0000]	B	10	-50
1281	Dagu	M	0236	Feym'n	X435000-6	 	Di 		024	Wild	M0 V M3 V	{ -3 }	(A00-5)	[0000]	B	10	-50
1508	Dagu	M	0236	Feym'n	X435000-6	 	Di 		024	Wild	M0 V M3 V	{ -3 }	(A00-2)	[0000]	B	10	-20
1900	Dagu	M	0236	Feym'n	X435000-6	 	Di 		024	Wild	M0 V M3 V	{ -3 }	(A00+1)	[0000]	B	10	10

1105	Dagu	M	0240	Bolivar	A78699D-E	NS	Ga Hi Pr la0 	A	814	ImDv	K1 V M9 V	{ 4 }	(G8G+5)	[DD9J]	BcEf	11	10240
1201	Dagu	M	0240	Bolivar	X786967-3	 	Ga Hi Pr la0 	B	714	ImDv	K1 V M9 V	{ -1 }	(B88+1)	[7881]	BcE	11	704
1281	Dagu	M	0240	Bolivar	X7869BB-2	 	Ga Hi Pr la0 		314	Wild	K1 V M9 V	{ -1 }	(B81-1)	[9814]	BcE	11	-88
1508	Dagu	M	0240	Bolivar	X786975-3	 	Ga Hi Pr la0 		414	Wild	K1 V M9 V	{ -1 }	(B88+1)	[7845]	BcE	11	704
1900	Dagu	M	0240	Bolivar	X78697B-4	 	Ga Hi Pr la0 		514	Wild	K1 V M9 V	{ -1 }	(B83-1)	[9861]	BcE	11	-264

1105	Dagu	A	0301	Halimaa	D6B85AA-8	S	An Fl Ni 	R	612	ImDv	F7 V	{ -3 }	(A41-1)	[727A]	B	8	-40
1201	Dagu	A	0301	Halimaa	X6B8000-8	 	An Di Fl 		012	ImDv	F7 V	{ -3 }	(A00+1)	[0000]	B	8	10
1281	Dagu	A	0301	Halimaa	X6B8000-8	 	An Di Fl 		012	Wild	F7 V	{ -3 }	(A00-3)	[0000]	B	8	-30
1508	Dagu	A	0301	Halimaa	X6B8000-8	 	An Di Fl 		012	Wild	F7 V	{ -3 }	(A00-4)	[0000]	B	8	-40
1900	Dagu	A	0301	Halimaa	X6B8000-8	 	An Di Fl 		012	Wild	F7 V	{ -3 }	(A00+1)	[0000]	B	8	10

1105	Dagu	A	0302	Karrana'ch	C555541-9	S	(Corsettin) Ag Ni 		903	ImDv	M0 V M7 V	{ 0 }	(A44-4)	[1515]	BC	6	-640
1201	Dagu	A	0302	Karrana'ch	D555569-3	 	(Corsettin) Ag Ni 	B	503	ImDv	M0 V M7 V	{ -2 }	(741-1)	[5341]	BC	6	-28
1281	Dagu	A	0302	Karrana'ch	D555515-5	 	(Corsettin) Ag Ni 		203	Wild	M0 V M7 V	{ -2 }	(740-3)	[5398]	BC	6	-84
