Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1900	Spin	A	0303	Gesentown	B311587-D	 	     Da  Ic Ni 		401	Wild	M2 V M9 V	1	(943-1)	[767H]	B	12	-108

1105	Spin	A	0304	Chronor	A6369A5-D	 	      Hi (NIL)		810	ZhIN	F8 V	4	(C8G+2)	[7D3B]	BEf	5	3072
1240	Spin	A	0304	Chronor	A6369A5-B	 	      Hi (NIL)		410	Wild	F8 V	3	(C8B+1)	[BC5C]	BE	5	1056
1508	Spin	A	0304	Chronor	A63699A-C	 	      Hi (NIL)		510	Wild	F8 V	3	(C89+4)	[CC4F]	BE	5	3456
1900	Spin	A	0304	Chronor	A636945-D	 	      Hi (NIL)		510	Wild	F8 V	3	(C89-1)	[7C8D]	BE	5	-864

1105	Spin	A	0307	Atsa	B4337CA-A	 	     An Pz  Na Po (NIL)	A	810	ZhIN	F7 V M3 V	3	(A6C+5)	[9A7C]	B	8	3600
1240	Spin	A	0307	Atsa	B433775-8	 	     An Pz  Na Po (NIL)		410	Wild	F7 V M3 V	0	(A63-3)	[5798]	B	8	-540
1508	Spin	A	0307	Atsa	B433778-9	 	     An Pz  Na Po (NIL)		510	Wild	F7 V M3 V	1	(A6A+3)	[5877]	B	8	1800
1900	Spin	A	0307	Atsa	B433747-A	 	     An Pz  Na Po (NIL)		610	Wild	F7 V M3 V	2	(A69-3)	[5975]	B	8	-1620

1105	Spin	E	0311	Mizan-fel	B56258A-8	 	     Ni Pr 		323	NaHu	F3 V	-1	(C43+1)	[747A]	Bc	13	144
1240	Spin	E	0311	Mizan-fel	D562000-8	 	      Di 		023	Wild	F3 V	-3	(C00+2)	[0000]	B	13	24
1508	Spin	E	0311	Mizan-fel	D562000-8	 	      Di 		023	Wild	F3 V	-3	(C00-1)	[0000]	B	13	-12
1900	Spin	E	0311	Mizan-fel	D562000-8	 	      Di 		023	Wild	F3 V	-3	(C00+2)	[0000]	B	13	24

1105	Spin	I	0321	Nonym	C433898-A	 	      Na Po Ph (NIL)		623	NaHu	G0 V	1	(F7A+1)	[895A]	Be	14	1050
1240	Spin	I	0321	Nonym	C4338AA-8	 	      Na Po Ph (NIL)		323	Wild	G0 V	-1	(F74+3)	[A78D]	Be	14	1260
1508	Spin	I	0321	Nonym	C433854-A	 	      Na Po Ph (NIL)		423	Wild	G0 V	1	(F7D-4)	[999B]	Be	14	-5460
1900	Spin	I	0321	Nonym	C43388A-A	 	      Na Po Ph (NIL)		423	Wild	G0 V	1	(F78-2)	[695C]	Be	14	-1680

1105	Spin	I	0325	Laberv	B554443-7	 	    DaryW  Ni Pa 		834	DaCf	G0 V	-1	(632-4)	[1324]	Bc	12	-144
1240	Spin	I	0325	Laberv	E554000-7	 	     DaryW  Di 		034	Wild	G0 V	-3	(600+1)	[0000]	B	12	6
1508	Spin	I	0325	Laberv	E554000-7	 	     DaryW  Di 		034	Wild	G0 V	-3	(600-1)	[0000]	B	12	-6
1900	Spin	I	0325	Laberv	E554000-7	 	     DaryW  Di 		034	Wild	G0 V	-3	(600-5)	[0000]	B	12	-30

1105	Spin	I	0326	Ektron	C432652-9	 	     la1 Dary8  Na Po Ni 		423	DaCf	M1 V	-1	(D53-5)	[2515]	B	14	-975
1240	Spin	I	0326	Ektron	C432677-6	 	     la1 Dary8  Na Px Po Ni 		223	Wild	M1 V	-2	(851-1)	[2437]	B	14	-40
1508	Spin	I	0326	Ektron	C432642-7	 	     la1 Dary8  Na Po Ni 		223	Wild	M1 V	-2	(850+4)	[4467]	B	14	160
1900	Spin	I	0326	Ektron	C432676-8	 	     la1 Dary8  Na Px Po Ni 		123	Wild	M1 V	-2	(D52+2)	[8456]	B	14	260

1105	Spin	M	0332	Gothe	E42159B-7	 	    Da  He Ni Po 	A	310	ImDd	F5 V	-3	(741-1)	[7279]	B	9	-28
1240	Spin	M	0332	Gothe	E421000-7	 	    Da  Di He Po 		010	Wild	F5 V	-3	(700-5)	[0000]	B	9	-35
1508	Spin	M	0332	Gothe	E421000-7	 	    Da  Di He Po 		010	Wild	F5 V	-3	(700+2)	[0000]	B	9	14
1900	Spin	M	0332	Gothe	E421000-7	 	    Da  Di He Po 		010	Wild	F5 V	-3	(700+1)	[0000]	B	9	7

1105	Spin	M	0333	Mirriam	B9998A6-A	NW	    Pz  Ph Pi (NIL)	A	514	ImDd	G6 V	3	(F7C+2)	[7B49]	BDe	13	2520
1240	Spin	M	0333	Mirriam	B999736-8	NW	     Pz  Pi (NIL)		214	Wild	G6 V	1	(F69-1)	[A87D]	BD	13	-810
1508	Spin	M	0333	Mirriam	B999776-9	NW	     Pz  Pi (NIL)		314	Wild	G6 V	2	(F6A+1)	[7945]	BD	13	900
1900	Spin	M	0333	Mirriam	B99979C-A	NW	     Pz  Pi (NIL)		314	Wild	G6 V	3	(F67-5)	[6A2A]	BD	13	-3150

1105	Spin	M	0336	Candory	C593634-8	 	    An Fo DroyW  Ni 	R	920	ImDd	F6 V M3 V	-2	(A52-4)	[4436]	B	5	-400
1240	Spin	M	0336	Candory	D593000-8	 	    An Fo DroyW  Di 		020	Wild	F6 V M3 V	-3	(A00+1)	[0000]	B	5	10
1508	Spin	M	0336	Candory	D593000-8	 	    An Fo DroyW  Di 		020	Wild	F6 V M3 V	-3	(A00+4)	[0000]	B	5	40
1900	Spin	M	0336	Candory	D593000-8	 	    An Fo DroyW  Di 		020	Wild	F6 V M3 V	-3	(A00+1)	[0000]	B	5	10

1105	Spin	M	0340	Wonderay	E88A47A-4	 	     Ni Wa 		210	NaHu	M1 V M3 V	-3	(631-1)	[6176]	B	7	-18
1240	Spin	M	0340	Wonderay	E88A000-4	 	     Di Wa 		010	Wild	M1 V M3 V	-3	(600+2)	[0000]	B	7	12
1508	Spin	M	0340	Wonderay	E88A000-4	 	     Di Wa 		010	Wild	M1 V M3 V	-3	(600+2)	[0000]	B	7	12
1900	Spin	M	0340	Wonderay	E88A000-4	 	     Di Wa 		010	Wild	M1 V M3 V	-3	(600+3)	[0000]	B	7	18

1105	Spin	E	0412	Sansibar	B200310-A	 	    Droy4  Lo Va 		701	ZhIN	M3 V M3 V	2	(622-2)	[1515]	B	12	-48
1240	Spin	E	0412	Sansibar	X200000-A	 	    Droy4  Di Va 		001	Wild	M3 V M3 V	-1	(600+1)	[0000]	B	12	6
1508	Spin	E	0412	Sansibar	X200000-A	 	    Droy4  Di Va 		001	Wild	M3 V M3 V	-1	(600+2)	[0000]	B	12	12
1900	Spin	E	0412	Sansibar	X200000-A	 	    Droy4  Di Va 		001	Wild	M3 V M3 V	-1	(600+1)	[0000]	B	12	6

1105	Spin	E	0414	Attica	C400546-8	 	     Ni Va 		810	NaHu	K1 V M6 V	-2	(842-3)	[4347]	B	8	-192
1240	Spin	E	0414	Attica	C400530-6	 	     Ni Va 		410	Wild	K1 V M6 V	-2	(744-2)	[3353]	B	8	-224
1508	Spin	E	0414	Attica	C400599-7	 	     Ni Va 		310	Wild	K1 V M6 V	-2	(744+4)	[5326]	B	8	448
1900	Spin	E	0414	Attica	C400552-9	 	     Ni Va 		210	Wild	K1 V M6 V	-1	(844-1)	[2457]	B	8	-128

1105	Spin	E	0416	Retinae	E8C69AA-9	 	    Pz (Tashaki) RsD  Fl Hi In (ENIL)	A	910	CsIm	M1 V	1	(C8B+3)	[BA7B]	BE	11	3168
1240	Spin	E	0416	Retinae	E8C69AC-7	 	    Pz (Tashaki) RsD  Fl Hi In (ENIL)		410	Wild	M1 V	0	(B88+1)	[893A]	BE	11	704
1508	Spin	E	0416	Retinae	E8C69DJ-A	 	    Pz (Tashaki) RsD  Fl Hi In (ENIL)		310	Wild	M1 V	2	(C88+4)	[AB6C]	BE	11	3072
1900	Spin	E	0416	Retinae	E8C699C-9	 	    Pz (Tashaki) RsD  Fl Hi In (ENIL)		410	Wild	M1 V	1	(C8B-3)	[5A98]	BE	11	-3168

1105	Spin	I	0421	Zamine	C897977-A	 	    Dary9  Hi In (NIL)		223	DaCf	M3 V	3	(G8D+3)	[9C5A]	BE	12	4992
1240	Spin	I	0421	Zamine	C897976-8	 	    Dary9  Hi In (NIL)		123	Wild	M3 V	1	(G85+1)	[AA7B]	BE	12	640
1508	Spin	I	0421	Zamine	C8979CA-9	 	    Dary9  Hi In (NIL)		123	Wild	M3 V	2	(G89+3)	[9B66]	BE	12	3456
1900	Spin	I	0421	Zamine	C89787B-8	 	    Dary9  Pa Pi Ph (NIL)		923	Wild	M3 V	-1	(G77+5)	[A784]	BcDe	12	3920

1105	Spin	I	0425	Engrange	C554769-8	 	    la1 Dary8 O:0426  Ag (NIL)		701	DaCf	M1 V M3 V	0	(A68+1)	[8769]	BC	10	480
1240	Spin	I	0425	Engrange	C554756-7	 	    la1 Dary8 O:0426  Ag (NIL)		301	Wild	M1 V M3 V	0	(96A-1)	[A766]	BC	10	-540
1508	Spin	I	0425	Engrange	C55477C-7	 	    la1 Dary8 O:0426  Ag (NIL)		401	Wild	M1 V M3 V	0	(965+2)	[8768]	BC	10	540
1900	Spin	I	0425	Engrange	C554776-8	 	    la1 Dary8 O:0426  Ag (NIL)		301	Wild	M1 V M3 V	0	(A6B-1)	[676B]	BC	10	-660

1105	Spin	I	0426	Ilium	B544831-9	 	     DaryW  Pa Pi Ph (NIL)		401	DaCf	G3 V M8 V	2	(B7B-2)	[4A15]	BcDe	6	-1694
1240	Spin	I	0426	Ilium	B544884-7	 	     DaryW  Pa Pi Ph (NIL)		201	Wild	G3 V M8 V	0	(A75+3)	[9867]	BcDe	6	1050
1508	Spin	I	0426	Ilium	B544887-8	 	     DaryW  Pa Pi Ph (NIL)		101	Wild	G3 V M8 V	0	(B78+1)	[789C]	BcDe	6	616
1900	Spin	I	0426	Ilium	B544777-9	 	      DaryW  Ag Pi (NIL)		901	Wild	G3 V M8 V	2	(B66+4)	[896A]	BCD	6	1584

1105	Spin	I	0427	Roget	B566777-9	 	     la6 Dary3  Ag Ri (NIL)		420	DaCf	F8 V M3 V	3	(B6C+3)	[7A59]	BC	7	2376
1240	Spin	I	0427	Roget	B5667A7-7	 	     la6 Dary3  Ag Ri (NIL)		220	Wild	F8 V M3 V	2	(966-3)	[3916]	BC	7	-972
1508	Spin	I	0427	Roget	B566777-8	 	     la6 Dary3  Ag Ri (NIL)		320	Wild	F8 V M3 V	2	(B69+4)	[5915]	BC	7	2376
1900	Spin	I	0427	Roget	B56677A-9	 	     la6 Dary3  Ag Ri (NIL)		220	Wild	F8 V M3 V	3	(B66+3)	[AA2C]	BC	7	1188

1105	Spin	I	0429	Kardin	E553123-6	 	    An  Lo Po 		410	NaHu	F7 V	-3	(300-5)	[1123]	B	10	-15
1240	Spin	I	0429	Kardin	E553000-6	 	    An  Di Po 		010	Wild	F7 V	-3	(300+1)	[0000]	B	10	3
1508	Spin	I	0429	Kardin	E553000-6	 	    An  Di Po 		010	Wild	F7 V	-3	(300-2)	[0000]	B	10	-6
1900	Spin	I	0429	Kardin	E553000-6	 	    An  Di Po 		010	Wild	F7 V	-3	(300+1)	[0000]	B	10	3

1105	Spin	I	0430	Bularia	C774622-5	 	     Ag Ni 		310	CsIm	K5 V M3 V	-1	(853-5)	[2511]	BC	8	-600
1240	Spin	I	0430	Bularia	D774000-5	 	      Di 		010	Wild	K5 V M3 V	-3	(800-1)	[0000]	B	8	-8
1508	Spin	I	0430	Bularia	D774000-5	 	      Di 		010	Wild	K5 V M3 V	-3	(800+3)	[0000]	B	8	24
1900	Spin	I	0430	Bularia	D774000-5	 	      Di 		010	Wild	K5 V M3 V	-3	(800-1)	[0000]	B	8	-8

1105	Spin	M	0433	Jone	B792785-9	N 	    Pz  He Pi (NIL)	A	810	ImDd	G8 V M5 V	1	(A6A-1)	[5837]	BD	13	-600
1240	Spin	M	0433	Jone	D792000-9	T 	   Pz  Di He Pi (NIL)		010	Wild	G8 V M5 V	-2	(A00+3)	[0000]	BD	13	30
1508	Spin	M	0433	Jone	D792000-9	T 	    Pz  Di He (NIL)		010	Wild	G8 V M5 V	-2	(A00+1)	[0000]	B	13	10
1900	Spin	M	0433	Jone	D792000-9	T 	    Pz  Di He (NIL)		010	Wild	G8 V M5 V	-2	(A00-4)	[0000]	B	13	-40

1105	Spin	M	0440	Jinx	D100133-7	 	    Da  Lo Va 	A	202	NaHu	G3 IV D	-3	(300-5)	[1124]	B	10	-15
1240	Spin	M	0440	Jinx	D100000-7	 	    Da  Di Va 		002	Wild	G3 IV D	-3	(300-1)	[0000]	B	10	-3
1508	Spin	M	0440	Jinx	D100000-7	 	    Da  Di Va 		002	Wild	G3 IV D	-3	(300+2)	[0000]	B	10	6
1900	Spin	M	0440	Jinx	D100000-7	 	    Da  Di Va 		002	Wild	G3 IV D	-3	(300-4)	[0000]	B	10	-12

1105	Spin	A	0503	Whenge	D648500-8	 	     Ag Ni 		610	NaHu	F8 V	-2	(842-5)	[1313]	BC	13	-320
1240	Spin	A	0503	Whenge	D648000-8	 	      Di 		010	Wild	F8 V	-3	(800-2)	[0000]	B	13	-16
1508	Spin	A	0503	Whenge	D648000-8	 	      Di 		010	Wild	F8 V	-3	(800+1)	[0000]	B	13	8
1900	Spin	A	0503	Whenge	D648000-8	 	      Di 		010	Wild	F8 V	-3	(800-2)	[0000]	B	13	-16

