Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1323	Ilel	M	0132	Antwerp	X994000-4	 	      Di 		010	Wild	G6 V	-3	(600-1)	[0000]	B	13	-6
1508	Ilel	M	0132	Antwerp	X994000-4	 	      Di 		010	Wild	G6 V	-3	(600+1)	[0000]	B	13	6
1900	Ilel	M	0132	Antwerp	X994000-4	 	      Di 		010	Wild	G6 V	-3	(600+3)	[0000]	B	13	18

1105	Ilel	M	0133	Rozumund	B765200-C	 	     Ga Lo 		103	ImDi	F8 V M5 V	1	(711-3)	[1317]	B	12	-21
1201	Ilel	M	0133	Rozumund	C765215-5	 	     Ga Lo 		203	ImDi	F8 V M5 V	-2	(410-2)	[5161]	B	12	-8
1323	Ilel	M	0133	Rozumund	D765000-5	 	     Di Ga 		003	Wild	F8 V M5 V	-3	(400+1)	[0000]	B	12	4
1508	Ilel	M	0133	Rozumund	D765000-5	 	     Di Ga 		003	Wild	F8 V M5 V	-3	(400+1)	[0000]	B	12	4
1900	Ilel	M	0133	Rozumund	D765000-5	 	     Di Ga 		003	Wild	F8 V M5 V	-3	(400-2)	[0000]	B	12	-8

1105	Ilel	A	0204	De Camsall	B546489-9	 	     Ni Pa 		720	ImDi	M3 V M6 V	0	(833+1)	[546A]	Bc	15	72
1201	Ilel	A	0204	De Camsall	X546452-3	 	     Ni Pa 		420	ImDi	M3 V M6 V	-3	(630+4)	[1165]	Bc	15	72
1323	Ilel	A	0204	De Camsall	X546000-3	 	      Di 		020	Wild	M3 V M6 V	-3	(600+3)	[0000]	B	15	18
1508	Ilel	A	0204	De Camsall	X546000-3	 	      Di 		020	Wild	M3 V M6 V	-3	(600+2)	[0000]	B	15	12
1900	Ilel	A	0204	De Camsall	X546000-3	 	      Di 		020	Wild	M3 V M6 V	-3	(600+1)	[0000]	B	15	6

1105	Ilel	A	0205	Kiril	B544310-B	 	    Da  Lo 	A	102	ImDi	M1 V	1	(721-3)	[1416]	B	13	-42
1201	Ilel	A	0205	Kiril	D544153-8	 	    Da  Lo 		302	ImDi	M1 V	-3	(700+3)	[1117]	B	13	21
1323	Ilel	A	0205	Kiril	D544000-8	 	    Da  Di 		002	Wild	M1 V	-3	(700+1)	[0000]	B	13	7
1508	Ilel	A	0205	Kiril	D544000-8	 	    Da  Di 		002	Wild	M1 V	-3	(700+1)	[0000]	B	13	7
1900	Ilel	A	0205	Kiril	D544000-8	 	    Da  Di 		002	Wild	M1 V	-3	(700-4)	[0000]	B	13	-28

1105	Ilel	A	0206	Darven Limner	C576530-9	 	     Ag Ni 		900	ImDi	M3 V	0	(744-4)	[1514]	BC	8	-448
1201	Ilel	A	0206	Darven Limner	E57656D-5	 	     Ag Ni 		500	ImDi	M3 V	-2	(741-1)	[4382]	BC	8	-28
1323	Ilel	A	0206	Darven Limner	E576000-5	 	      Di 		000	Wild	M3 V	-3	(700-2)	[0000]	B	8	-14
1508	Ilel	A	0206	Darven Limner	E576000-5	 	      Di 		000	Wild	M3 V	-3	(700-3)	[0000]	B	8	-21
1900	Ilel	A	0206	Darven Limner	E576000-5	 	      Di 		000	Wild	M3 V	-3	(700+4)	[0000]	B	8	28

1105	Ilel	A	0207	Nasi	B200986-E	N 	      Hi Na In Va 		102	ImDi	F5 V M9 V M0 V	4	(D8G+3)	[8D4D]	BEf	13	4992
1201	Ilel	A	0207	Nasi	X200000-E	 	      Di Na In Va 		002	ImDi	F5 V M9 V M0 V	0	(D00-4)	[0000]	BE	13	-52
1323	Ilel	A	0207	Nasi	X200000-E	 	      Di Na In Va 		002	Wild	F5 V M9 V M0 V	0	(D00+1)	[0000]	BE	13	13
1508	Ilel	A	0207	Nasi	X200000-E	 	       Di Va 		002	Wild	F5 V M9 V M0 V	-1	(D00-1)	[0000]	B	13	-13
1900	Ilel	A	0207	Nasi	X200000-E	 	       Di Va 		002	Wild	F5 V M9 V M0 V	-1	(D00+1)	[0000]	B	13	13

1105	Ilel	A	0208	Winthrop	B786540-B	 	      Ag Pr Ga Ni 		810	ImDi	F9 V	2	(846-2)	[1716]	BcC	14	-384
1201	Ilel	A	0208	Winthrop	D786556-7	 	      Ag Pr Ga Ni 	B	510	ImDi	F9 V	-2	(743+1)	[5355]	BcC	14	84
1323	Ilel	A	0208	Winthrop	D786547-5	 	      Ag Pr Ga Ni 		210	Wild	F9 V	-2	(740+1)	[6345]	BcC	14	28
1508	Ilel	A	0208	Winthrop	D786500-7	 	      Ag Pr Ga Ni 		110	Wild	F9 V	-2	(743+3)	[5362]	BcC	14	252
1900	Ilel	A	0208	Winthrop	D78659D-7	 	      Ag Pr Ga Ni 		210	Wild	F9 V	-2	(740-3)	[3387]	BcC	14	-84

1105	Ilel	A	0209	Byrne	A552858-D	 	     Ph Po (NIL)		302	ImDi	M2 V	2	(C7D+2)	[8A5D]	Be	11	2184
1201	Ilel	A	0209	Byrne	X55276C-7	 	      Po (NIL)		302	ImDi	M2 V	-2	(A65+1)	[753C]	B	11	300
1323	Ilel	A	0209	Byrne	X5527AD-0	 	      Po (NIL)		102	Wild	M2 V	-2	(A64+1)	[8542]	B	11	240
1508	Ilel	A	0209	Byrne	X5527A8-1	 	      Po (NIL)		202	Wild	M2 V	-2	(A62-1)	[9531]	B	11	-120
1900	Ilel	A	0209	Byrne	X5527B8-2	 	      Po (NIL)		302	Wild	M2 V	-2	(A66-1)	[7571]	B	11	-360

1105	Ilel	E	0211	Saper	B535304-D	N 	     Lo 		924	ImDi	M1 V	1	(B21-1)	[143B]	B	10	-22
1201	Ilel	E	0211	Saper	X535000-D	 	     Di 		024	ImDi	M1 V	-1	(B00+1)	[0000]	B	10	11
1323	Ilel	E	0211	Saper	X535000-D	 	     Di 		024	Wild	M1 V	-1	(B00-5)	[0000]	B	10	-55
1508	Ilel	E	0211	Saper	X535000-D	 	     Di 		024	Wild	M1 V	-1	(B00+1)	[0000]	B	10	11
1900	Ilel	E	0211	Saper	X535000-D	 	     Di 		024	Wild	M1 V	-1	(B00+2)	[0000]	B	10	22

1105	Ilel	E	0212	Seke	A654220-B	 	     Lo 		600	ImDi	M0 V	1	(411-3)	[1316]	B	13	-12
1201	Ilel	E	0212	Seke	X654131-0	 	     Lo 	B	900	ImDi	M0 V	-3	(400+1)	[3153]	B	13	4
1323	Ilel	E	0212	Seke	X654000-0	 	     Ba 		000	Wild	M0 V	-3	(400+1)	[0000]	B	13	4
1508	Ilel	E	0212	Seke	X654000-0	 	     Ba 		000	Wild	M0 V	-3	(400-3)	[0000]	B	13	-12
1900	Ilel	E	0212	Seke	X654000-0	 	     Ba 		000	Wild	M0 V	-3	(400-1)	[0000]	B	13	-4

1105	Ilel	E	0217	Heridd	A310105-F	 	     Lo 		204	ImDi	M0 V M1 V	1	(701-1)	[123D]	B	9	-7
1201	Ilel	E	0217	Heridd	X310000-F	 	     Di 		004	ImDi	M0 V M1 V	-1	(700+2)	[0000]	B	9	14
1323	Ilel	E	0217	Heridd	X310000-F	 	     Di 		004	Wild	M0 V M1 V	-1	(700+3)	[0000]	B	9	21
1508	Ilel	E	0217	Heridd	X310000-F	 	     Di 		004	Wild	M0 V M1 V	-1	(700+1)	[0000]	B	9	7
1900	Ilel	E	0217	Heridd	X310000-F	 	     Di 		004	Wild	M0 V M1 V	-1	(700-2)	[0000]	B	9	-14

1105	Ilel	E	0218	Geldall	E8B48B9-8	 	    Pz  Fl Ph (ENIL)	A	222	ImDi	F1 V	-2	(E76-1)	[9669]	Be	7	-588
1201	Ilel	E	0218	Geldall	X8B4000-8	 	    Pz  Di Fl (ENIL)		022	ImDi	F1 V	-3	(E00-1)	[0000]	B	7	-14
1323	Ilel	E	0218	Geldall	X8B4000-8	 	    Pz  Di Fl (ENIL)		022	Wild	F1 V	-3	(E00-1)	[0000]	B	7	-14
1508	Ilel	E	0218	Geldall	X8B4000-8	 	    Pz  Di Fl (ENIL)		022	Wild	F1 V	-3	(E00-1)	[0000]	B	7	-14
1900	Ilel	E	0218	Geldall	X8B4000-8	 	    Pz  Di Fl (ENIL)		022	Wild	F1 V	-3	(E00-1)	[0000]	B	7	-14

1105	Ilel	E	0220	Gons	A310331-F	 	     Lo 		300	ImDi	M1 V M3 V	1	(521-3)	[141B]	B	8	-30
1201	Ilel	E	0220	Gons	X310000-F	 	     Di 		000	ImDi	M1 V M3 V	-1	(500-3)	[0000]	B	8	-15
1323	Ilel	E	0220	Gons	X310000-F	 	     Di 		000	Wild	M1 V M3 V	-1	(500+2)	[0000]	B	8	10
1508	Ilel	E	0220	Gons	X310000-F	 	     Di 		000	Wild	M1 V M3 V	-1	(500-2)	[0000]	B	8	-10
1900	Ilel	E	0220	Gons	X310000-F	 	     Di 		000	Wild	M1 V M3 V	-1	(500+1)	[0000]	B	8	5

1105	Ilel	I	0226	Allentown	CA8A330-6	 	     Lo Oc 		500	ImDi	F6 V M3 V	-2	(520-5)	[1111]	B	13	-50
1201	Ilel	I	0226	Allentown	EA8A231-2	 	     Lo Oc 	B	500	ImDi	F6 V M3 V	-3	(510+3)	[4112]	B	13	15
1323	Ilel	I	0226	Allentown	EA8A000-2	 	     Di Oc 		000	Wild	F6 V M3 V	-3	(500-2)	[0000]	B	13	-10
1508	Ilel	I	0226	Allentown	EA8A000-2	 	     Di Oc 		000	Wild	F6 V M3 V	-3	(500-2)	[0000]	B	13	-10
1900	Ilel	I	0226	Allentown	EA8A000-2	 	     Di Oc 		000	Wild	F6 V M3 V	-3	(500-2)	[0000]	B	13	-10

1105	Ilel	I	0227	Willlelmo	A798748-C	 	      Ag Pi (NIL)		503	ImDi	K2 V	3	(C6D+3)	[7A5C]	BCD	12	2808
1201	Ilel	I	0227	Willlelmo	X79876A-1	 	      Ag Pi (NIL)	B	403	ImDi	K2 V	-1	(966-3)	[9653]	BCD	12	-972
1323	Ilel	I	0227	Willlelmo	X79879B-0	 	      Ag Pi (NIL)		203	Wild	K2 V	-1	(963+1)	[9632]	BCD	12	162
1508	Ilel	I	0227	Willlelmo	X7987AC-1	 	      Ag Pi (NIL)		303	Wild	K2 V	-1	(961-1)	[4641]	BCD	12	-54
1900	Ilel	I	0227	Willlelmo	X798788-2	 	      Ag Pi (NIL)		403	Wild	K2 V	-1	(964-1)	[8653]	BCD	12	-216

1105	Ilel	M	0231	Neala	B756564-9	 	    O:0532  Ag Ga Ni 		115	ImDi	F6 V	1	(D45-1)	[3637]	BC	13	-260
1201	Ilel	M	0231	Neala	C756437-4	 	    O:0532  Ga Ni Pa 	B	515	ImDi	F6 V	-2	(734+5)	[4251]	Bc	13	420
1323	Ilel	M	0231	Neala	E756000-4	 	     O:0532  Di Ga 		015	Wild	F6 V	-3	(700+4)	[0000]	B	13	28
1508	Ilel	M	0231	Neala	E756000-4	 	     O:0532  Di Ga 		015	Wild	F6 V	-3	(700-1)	[0000]	B	13	-7
1900	Ilel	M	0231	Neala	E756000-4	 	     O:0532  Di Ga 		015	Wild	F6 V	-3	(700+1)	[0000]	B	13	7

1105	Ilel	M	0232	Tharthar	E528555-9	 	     Ni 		103	ImDi	G4 V M2 V	-2	(A42-4)	[3337]	B	6	-320
1201	Ilel	M	0232	Tharthar	X528000-9	 	     Di 		003	ImDi	G4 V M2 V	-2	(A00+1)	[0000]	B	6	10
1323	Ilel	M	0232	Tharthar	X528000-9	 	     Di 		003	Wild	G4 V M2 V	-2	(A00+3)	[0000]	B	6	30
1508	Ilel	M	0232	Tharthar	X528000-9	 	     Di 		003	Wild	G4 V M2 V	-2	(A00-4)	[0000]	B	6	-40
1900	Ilel	M	0232	Tharthar	X528000-9	 	     Di 		003	Wild	G4 V M2 V	-2	(A00+4)	[0000]	B	6	40

1105	Ilel	M	0233	Gwlsdys	A424677-C	 	    Ni Px 		324	ImDi	M2 V	1	(E55+1)	[675C]	B	10	350
1201	Ilel	M	0233	Gwlsdys	X424000-C	 	    Di Px 		024	ImDi	M2 V	-1	(E00-2)	[0000]	B	10	-28
1323	Ilel	M	0233	Gwlsdys	X424000-C	 	    Di Px 		024	Wild	M2 V	-1	(E00+1)	[0000]	B	10	14
1508	Ilel	M	0233	Gwlsdys	X424000-C	 	     Di 		024	Wild	M2 V	-1	(E00+4)	[0000]	B	10	56
1900	Ilel	M	0233	Gwlsdys	X424000-C	 	     Di 		024	Wild	M2 V	-1	(E00+1)	[0000]	B	10	14

1105	Ilel	A	0303	Woodlawn	B4228AB-C	 	      Pz  He Na Pi Po Ph (NIL)	A	520	ImDi	M1 V	2	(C7C+4)	[AA7E]	BDe	7	4032
1201	Ilel	A	0303	Woodlawn	X422000-C	 	      Pz  Di He Na Pi Po (NIL)		020	ImDi	M1 V	-1	(C00+3)	[0000]	BD	7	36
1323	Ilel	A	0303	Woodlawn	X422000-C	 	      Pz  Di He Na Pi Po (NIL)		020	Wild	M1 V	-1	(C00+1)	[0000]	BD	7	12
1508	Ilel	A	0303	Woodlawn	X422000-C	 	      Pz  Di He Po (NIL)		020	Wild	M1 V	-1	(C00-1)	[0000]	B	7	-12
1900	Ilel	A	0303	Woodlawn	X422000-C	 	      Pz  Di He Po (NIL)		020	Wild	M1 V	-1	(C00+5)	[0000]	B	7	60

1105	Ilel	A	0305	Astea	D94A79A-5	 	     Pi Wa (NIL)		404	ImDi	G2 V M4 V	-2	(965+1)	[9577]	BD	11	270
1201	Ilel	A	0305	Astea	E94A100-3	 	     Lo Wa (NIL)	B	804	ImDi	G2 V M4 V	-3	(900+1)	[1181]	B	11	9
1323	Ilel	A	0305	Astea	E94A000-3	 	     Di Wa (NIL)		004	Wild	G2 V M4 V	-3	(900+1)	[0000]	B	11	9
1508	Ilel	A	0305	Astea	E94A000-3	 	     Di Wa (NIL)		004	Wild	G2 V M4 V	-3	(900-3)	[0000]	B	11	-27
1900	Ilel	A	0305	Astea	E94A000-3	 	     Di Wa (NIL)		004	Wild	G2 V M4 V	-3	(900+1)	[0000]	B	11	9

1105	Ilel	A	0307	Tylio	B646A75-E	 	     Hi In (NIL)		805	ImDi	M1 V	4	(H9G+2)	[8E3C]	BEf	8	4896
1201	Ilel	A	0307	Tylio	X64686D-7	 	     Pa Pi Ph (NIL)		805	ImDi	M1 V	-2	(C75+2)	[C628]	BcDe	8	840
1323	Ilel	A	0307	Tylio	X646878-0	 	     Pa Pi Ph (NIL)		405	Wild	M1 V	-2	(C75+1)	[3662]	BcDe	8	420
1508	Ilel	A	0307	Tylio	X646887-1	 	     Pa Pi Ph (NIL)		505	Wild	M1 V	-2	(C78+1)	[6621]	BcDe	8	672
1900	Ilel	A	0307	Tylio	X646875-2	 	     Pa Pi Ph (NIL)		405	Wild	M1 V	-2	(C75+3)	[6683]	BcDe	8	1260

1105	Ilel	A	0309	Earnest	B5588AB-A	N 	    Pz  Pa Ph (NIL)	A	601	ImDi	F7 V M4 V	2	(B7B+4)	[AA7C]	Bce	9	3388
1201	Ilel	A	0309	Earnest	X558895-7	 	    Pz  Pa Ph (NIL)		701	ImDi	F7 V M4 V	-2	(A71+1)	[8679]	Bce	9	70
1323	Ilel	A	0309	Earnest	X558886-0	 	    Pz  Pa Ph (NIL)		301	Wild	F7 V M4 V	-2	(A75+3)	[5671]	Bce	9	1050
1508	Ilel	A	0309	Earnest	X558845-1	 	    Pz  Pa Ph (NIL)		201	Wild	F7 V M4 V	-2	(A75-1)	[7642]	Bce	9	-350
1900	Ilel	A	0309	Earnest	X558844-2	 	    Pz  Pa Ph (NIL)		101	Wild	F7 V M4 V	-2	(A74-1)	[B686]	Bce	9	-280

1105	Ilel	E	0312	Tunis	B565698-9	N 	     Da  Ag Ri Ni 	A	204	ImDi	F9 V M5 V	2	(C56+2)	[6859]	BC	15	720
1201	Ilel	E	0312	Tunis	D565656-7	 	     Da  Ag Ri Ni 		304	ImDi	F9 V M5 V	-1	(850+2)	[6548]	BC	15	80
1323	Ilel	E	0312	Tunis	D565677-3	 	     Da  Ag Ri Ni 		104	Wild	F9 V M5 V	-1	(853-3)	[4565]	BC	15	-360
1508	Ilel	E	0312	Tunis	D56557B-5	 	     Da  Ag Pr Ni 		904	Wild	F9 V M5 V	-2	(844-1)	[13A7]	BcC	15	-128
1900	Ilel	E	0312	Tunis	D565678-5	 	     Da  Ag Ri Ni 		104	Wild	F9 V M5 V	-1	(851+1)	[6541]	BC	15	40

1105	Ilel	E	0313	Kerim	B310677-B	N 	    Da  Na Ni 	A	204	ImDi	M1 V M4 V	1	(C55+1)	[675B]	B	13	300
1201	Ilel	E	0313	Kerim	X310000-B	 	    Da  Di Na 		004	ImDi	M1 V M4 V	-1	(C00+1)	[0000]	B	13	12
1323	Ilel	E	0313	Kerim	X310000-B	 	    Da  Di Na 		004	Wild	M1 V M4 V	-1	(C00-2)	[0000]	B	13	-24
1508	Ilel	E	0313	Kerim	X310000-B	 	     Da  Di 		004	Wild	M1 V M4 V	-1	(C00+1)	[0000]	B	13	12
1900	Ilel	E	0313	Kerim	X310000-B	 	     Da  Di 		004	Wild	M1 V M4 V	-1	(C00+1)	[0000]	B	13	12

1105	Ilel	E	0314	Serbia	E310532-9	 	     Ni 		703	ImDi	M0 III	-2	(A42-5)	[1315]	B	8	-400
1201	Ilel	E	0314	Serbia	X310000-9	 	     Di 		003	ImDi	M0 III	-2	(A00+2)	[0000]	B	8	20
1323	Ilel	E	0314	Serbia	X310000-9	 	     Di 		003	Wild	M0 III	-2	(A00+1)	[0000]	B	8	10
1508	Ilel	E	0314	Serbia	X310000-9	 	     Di 		003	Wild	M0 III	-2	(A00-4)	[0000]	B	8	-40
1900	Ilel	E	0314	Serbia	X310000-9	 	     Di 		003	Wild	M0 III	-2	(A00-1)	[0000]	B	8	-10

1105	Ilel	E	0315	Leuet	B542666-A	 	    O:0313  He Ni Po 		604	ImDi	M0 V	1	(C55+1)	[5749]	B	9	300
1201	Ilel	E	0315	Leuet	C542688-4	 	    O:0313  He Ni Po 	B	604	ImDi	M0 V	-2	(851+1)	[9442]	B	9	40
1323	Ilel	E	0315	Leuet	D542000-4	 	    O:0313  Di He Po 		004	Wild	M0 V	-3	(800+1)	[0000]	B	9	8
1508	Ilel	E	0315	Leuet	D542000-4	 	    O:0313  Di He Po 		004	Wild	M0 V	-3	(800-1)	[0000]	B	9	-8
1900	Ilel	E	0315	Leuet	D542000-4	 	    O:0313  Di He Po 		004	Wild	M0 V	-3	(800-1)	[0000]	B	9	-8

1105	Ilel	E	0316	Byrland	D557566-7	 	    O:0313  Ag Ni 		112	ImDi	M0 V M6 V	-2	(742-3)	[4346]	BC	10	-168
1201	Ilel	E	0316	Byrland	X557456-6	 	    O:0313  Ni Pa 		612	ImDi	M0 V M6 V	-3	(731-1)	[1153]	Bc	10	-21
1323	Ilel	E	0316	Byrland	X557400-2	 	    O:0313  Ni Pa 		312	Wild	M0 V M6 V	-3	(731+4)	[5172]	Bc	10	84
1508	Ilel	E	0316	Byrland	X557455-3	 	    O:0313  Ni Pa 		312	Wild	M0 V M6 V	-3	(733-1)	[7153]	Bc	10	-63
1900	Ilel	E	0316	Byrland	X557433-3	 	    O:0313  Ni Pa 		412	Wild	M0 V M6 V	-3	(730+2)	[5151]	Bc	10	42

1105	Ilel	E	0318	Bohemia	B879987-9	 	     Hi In (NIL)		802	ImDi	G7 V	3	(D8D+3)	[9C59]	BE	7	4056
1201	Ilel	E	0318	Bohemia	C879977-7	 	     Hi In (NIL)		902	ImDi	G7 V	1	(B88+2)	[5A43]	BE	7	1408
1323	Ilel	E	0318	Bohemia	C879879-3	 	     Ph Pi (NIL)		402	Wild	G7 V	-1	(B75-5)	[4753]	BDe	7	-1925
1508	Ilel	E	0318	Bohemia	C879878-4	 	     Ph Pi (NIL)		502	Wild	G7 V	-1	(B73+3)	[4751]	BDe	7	693
1900	Ilel	E	0318	Bohemia	C87989C-5	 	     Ph Pi (NIL)		402	Wild	G7 V	-1	(B76-3)	[8768]	BDe	7	-1386

1105	Ilel	E	0319	Gwenhwyvar	A795424-D	N 	     Ni Pa 		200	ImDi	G4 V M2 V	1	(634-1)	[253B]	Bc	11	-72
1201	Ilel	E	0319	Gwenhwyvar	X795178-6	 	      Lo 		700	ImDi	G4 V M2 V	-3	(600-2)	[4163]	B	11	-12
1323	Ilel	E	0319	Gwenhwyvar	X795000-6	 	      Di 		000	Wild	G4 V M2 V	-3	(600+1)	[0000]	B	11	6
1508	Ilel	E	0319	Gwenhwyvar	X795000-6	 	      Di 		000	Wild	G4 V M2 V	-3	(600-5)	[0000]	B	11	-30
1900	Ilel	E	0319	Gwenhwyvar	X795000-6	 	      Di 		000	Wild	G4 V M2 V	-3	(600-2)	[0000]	B	11	-12

1105	Ilel	I	0322	Allanon	DAD6331-8	 	     Lo 		504	ImDi	M1 V M7 V	-3	(920-5)	[1114]	B	13	-90
1201	Ilel	I	0322	Allanon	XAD6000-8	 	     Di 		004	ImDi	M1 V M7 V	-3	(900-2)	[0000]	B	13	-18
1323	Ilel	I	0322	Allanon	XAD6000-8	 	     Di 		004	Wild	M1 V M7 V	-3	(900+2)	[0000]	B	13	18
1508	Ilel	I	0322	Allanon	XAD6000-8	 	     Di 		004	Wild	M1 V M7 V	-3	(900+3)	[0000]	B	13	27
1900	Ilel	I	0322	Allanon	XAD6000-8	 	     Di 		004	Wild	M1 V M7 V	-3	(900+2)	[0000]	B	13	18

1105	Ilel	I	0328	Irvine	B849401-D	 	     Ni 		414	ImDi	M2 V	1	(B34-3)	[1519]	B	8	-396
1201	Ilel	I	0328	Irvine	X849441-6	 	     Ni 	B	214	ImDi	M2 V	-3	(633+2)	[1146]	B	8	108
1323	Ilel	I	0328	Irvine	X849000-6	 	     Di 		014	Wild	M2 V	-3	(600-4)	[0000]	B	8	-24
1508	Ilel	I	0328	Irvine	X849000-6	 	     Di 		014	Wild	M2 V	-3	(600+1)	[0000]	B	8	6
