Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1508	Lish	E	0111	Oksanad	X569000-4	 	     Di 		013	Wild	M2 V	-3	(500+3)	[0000]	B	8	15
1900	Lish	E	0111	Oksanad	X569000-4	 	     Di 		013	Wild	M2 V	-3	(500-1)	[0000]	B	8	-5

1105	Lish	E	0112	Vakada	B100300-D	S	     Lo Va 		610	ImDa	M3 V	1	(621-3)	[1418]	B	8	-36
1201	Lish	E	0112	Vakada	X100000-D	 	     Di Va 		010	ImDa	M3 V	-1	(600+1)	[0000]	B	8	6
1240	Lish	E	0112	Vakada	X100000-D	 	     Di Va 		010	Wild	M3 V	-1	(600+2)	[0000]	B	8	12
1508	Lish	E	0112	Vakada	X100000-D	 	     Di Va 		010	Wild	M3 V	-1	(600+3)	[0000]	B	8	18
1900	Lish	E	0112	Vakada	X100000-D	 	     Di Va 		010	Wild	M3 V	-1	(600-3)	[0000]	B	8	-18

1105	Lish	E	0116	Ropha	B410100-B	N 	     Lo 		201	ImDa	G8 V	1	(401-3)	[1216]	B	8	-12
1201	Lish	E	0116	Ropha	X410000-B	 	     Di 		001	ImDa	G8 V	-1	(400+1)	[0000]	B	8	4
1240	Lish	E	0116	Ropha	X410000-B	 	     Di 		001	Wild	G8 V	-1	(400+1)	[0000]	B	8	4
1508	Lish	E	0116	Ropha	X410000-B	 	     Di 		001	Wild	G8 V	-1	(400+3)	[0000]	B	8	12
1900	Lish	E	0116	Ropha	X410000-B	 	     Di 		001	Wild	G8 V	-1	(400-3)	[0000]	B	8	-12

1105	Lish	E	0117	Darad	B675335-A	 	     Lo 		902	ImDa	M1 V M4 V	1	(721-1)	[1438]	B	8	-14
1201	Lish	E	0117	Darad	D675303-8	 	     Lo 		702	ImDa	M1 V M4 V	-3	(720+1)	[713A]	B	8	14
1240	Lish	E	0117	Darad	D675000-8	 	     Di 		002	Wild	M1 V M4 V	-3	(700+2)	[0000]	B	8	14
1508	Lish	E	0117	Darad	D675000-8	 	     Di 		002	Wild	M1 V M4 V	-3	(700-3)	[0000]	B	8	-21
1900	Lish	E	0117	Darad	D675000-8	 	     Di 		002	Wild	M1 V M4 V	-3	(700+3)	[0000]	B	8	21

1105	Lish	E	0118	Solod	A310411-F	 	     Ni 		701	ImDa	M1 V M8 V	1	(734-3)	[151B]	B	8	-252
1201	Lish	E	0118	Solod	X310000-F	 	     Di 		001	ImDa	M1 V M8 V	-1	(700-4)	[0000]	B	8	-28
1240	Lish	E	0118	Solod	X310000-F	 	     Di 		001	Wild	M1 V M8 V	-1	(700+1)	[0000]	B	8	7
1508	Lish	E	0118	Solod	X310000-F	 	     Di 		001	Wild	M1 V M8 V	-1	(700+1)	[0000]	B	8	7
1900	Lish	E	0118	Solod	X310000-F	 	     Di 		001	Wild	M1 V M8 V	-1	(700+2)	[0000]	B	8	14

1105	Lish	E	0119	Omshona	B420535-A	S	      De He Ni Po 		704	ImDa	M1 V M4 V	1	(B45-1)	[3638]	B	8	-220
1201	Lish	E	0119	Omshona	X420000-A	 	      De He Di Po 		004	ImDa	M1 V M4 V	-1	(B00-4)	[0000]	B	8	-44
1240	Lish	E	0119	Omshona	X420000-A	 	      De He Di Po 		004	Wild	M1 V M4 V	-1	(B00-4)	[0000]	B	8	-44
1508	Lish	E	0119	Omshona	X420000-A	 	      De He Di Po 		004	Wild	M1 V M4 V	-1	(B00-4)	[0000]	B	8	-44
1900	Lish	E	0119	Omshona	X420000-A	 	      De He Di Po 		004	Wild	M1 V M4 V	-1	(B00-3)	[0000]	B	8	-33

1105	Lish	I	0121	Asli	C000761-B	S	     O:0221  As Va Cy Na Pi 		903	ImDa	M1 V M6 V	1	(C6B-3)	[3817]	BD	8	-2376
1201	Lish	I	0121	Asli	X000000-B	 	     O:0221  As Va Cy Di Na Pi 		003	ImDa	M1 V M6 V	-1	(C00-1)	[0000]	BD	8	-12
1240	Lish	I	0121	Asli	X000000-B	 	     O:0221  As Va Cy Di Na Pi 		003	Wild	M1 V M6 V	-1	(C00+4)	[0000]	BD	8	48
1508	Lish	I	0121	Asli	X000000-B	 	      O:0221  As Va Di 		003	Wild	M1 V M6 V	-1	(C00-1)	[0000]	B	8	-12
1900	Lish	I	0121	Asli	X000000-B	 	      O:0221  As Va Di 		003	Wild	M1 V M6 V	-1	(C00+1)	[0000]	B	8	12

1105	Lish	I	0122	Base Two	D584357-7	S	     Lo 		603	ImDa	G9 V M1 V	-3	(520-3)	[3157]	B	8	-30
1201	Lish	I	0122	Base Two	X584155-3	 	     Lo 		203	ImDa	G9 V M1 V	-3	(500+1)	[4155]	B	8	5
1240	Lish	I	0122	Base Two	X584000-3	 	     Di 		003	Wild	G9 V M1 V	-3	(500+1)	[0000]	B	8	5
1508	Lish	I	0122	Base Two	X584000-3	 	     Di 		003	Wild	G9 V M1 V	-3	(500-1)	[0000]	B	8	-5
1900	Lish	I	0122	Base Two	X584000-3	 	     Di 		003	Wild	G9 V M1 V	-3	(500+1)	[0000]	B	8	5

1105	Lish	I	0124	Inru	C425553-9	 	     Ni 		203	ImDa	K0 V M7 V	-1	(A43-4)	[2426]	B	8	-480
1201	Lish	I	0124	Inru	X425000-9	 	     Di 		003	ImDa	K0 V M7 V	-2	(A00-1)	[0000]	B	8	-10
1240	Lish	I	0124	Inru	X425000-9	 	     Di 		003	Wild	K0 V M7 V	-2	(A00+2)	[0000]	B	8	20
1508	Lish	I	0124	Inru	X425000-9	 	     Di 		003	Wild	K0 V M7 V	-2	(A00+1)	[0000]	B	8	10
1900	Lish	I	0124	Inru	X425000-9	 	     Di 		003	Wild	K0 V M7 V	-2	(A00-2)	[0000]	B	8	-20

1105	Lish	I	0125	Kiur	B9C57BB-B	 	    Pz  Fl (ENIL)	A	614	ImDa	K1 V	2	(E6C+4)	[997D]	B	8	4032
1201	Lish	I	0125	Kiur	X9C5000-B	 	   Pz  Di Fl (ENIL)		014	ImDa	K1 V	-1	(E00+4)	[0000]	B	8	56
1240	Lish	I	0125	Kiur	X9C5000-B	 	   Pz  Di Fl (ENIL)		014	Wild	K1 V	-1	(E00+1)	[0000]	B	8	14
1508	Lish	I	0125	Kiur	X9C5000-B	 	   Pz  Di Fl (ENIL)		014	Wild	K1 V	-1	(E00-1)	[0000]	B	8	-14
1900	Lish	I	0125	Kiur	X9C5000-B	 	   Pz  Di Fl (ENIL)		014	Wild	K1 V	-1	(E00+1)	[0000]	B	8	14

1105	Lish	I	0128	Kasha	E543456-8	 	     Ni Po 		621	ImDa	G0 V M4 V	-3	(931-4)	[3147]	B	8	-108
1201	Lish	I	0128	Kasha	X543474-4	 	     Ni Po 		421	ImDa	G0 V M4 V	-3	(630-3)	[3113]	B	8	-54
1240	Lish	I	0128	Kasha	X543000-4	 	     Di Po 		021	Wild	G0 V M4 V	-3	(600+2)	[0000]	B	8	12
1508	Lish	I	0128	Kasha	X543000-4	 	     Di Po 		021	Wild	G0 V M4 V	-3	(600+1)	[0000]	B	8	6
1900	Lish	I	0128	Kasha	X543000-4	 	     Di Po 		021	Wild	G0 V M4 V	-3	(600+3)	[0000]	B	8	18

1105	Lish	I	0130	Voyd	C4249D8-A	 	    Pz  Hi In (NIL)	A	102	ImDa	K9 V M7 V	3	(D8D+3)	[9C5A]	BE	7	4056
1201	Lish	I	0130	Voyd	X424000-A	 	    Pz  Di In (NIL)		002	ImDa	K9 V M7 V	0	(D00+3)	[0000]	BE	7	39
1240	Lish	I	0130	Voyd	X424000-A	 	    Pz  Di In (NIL)		002	Wild	K9 V M7 V	0	(D00+2)	[0000]	BE	7	26
1508	Lish	I	0130	Voyd	X424000-A	 	     Pz  Di (NIL)		002	Wild	K9 V M7 V	-1	(D00+1)	[0000]	B	7	13
1900	Lish	I	0130	Voyd	X424000-A	 	     Pz  Di (NIL)		002	Wild	K9 V M7 V	-1	(D00+1)	[0000]	B	7	13

1105	Lish	M	0132	Samphan	C797200-8	 	     Lo 		910	ImDa	G7 V	-2	(510-5)	[1113]	B	10	-25
1201	Lish	M	0132	Samphan	E797122-7	 	     Lo 		210	ImDa	G7 V	-3	(400-1)	[1155]	B	10	-4
1240	Lish	M	0132	Samphan	E797000-7	 	     Di 		010	Wild	G7 V	-3	(400-1)	[0000]	B	10	-4
1508	Lish	M	0132	Samphan	E797000-7	 	     Di 		010	Wild	G7 V	-3	(400-1)	[0000]	B	10	-4
1900	Lish	M	0132	Samphan	E797000-7	 	     Di 		010	Wild	G7 V	-3	(400+1)	[0000]	B	10	4

1105	Lish	M	0133	Ribunu	B655743-8	S	    Pz  Ag Ga (NIL)	A	300	ImDa	M0 V	1	(969-2)	[4825]	BC	7	-972
1201	Lish	M	0133	Ribunu	D655756-6	 	    Pz  Ag Ga (NIL)		400	ImDa	M0 V	-1	(963+4)	[A636]	BC	7	648
1240	Lish	M	0133	Ribunu	D655783-2	 	    Pz  Ag Ga (NIL)		200	Wild	M0 V	-1	(965-4)	[7623]	BC	7	-1080
1508	Lish	M	0133	Ribunu	D655784-3	 	    Pz  Ag Ga (NIL)		300	Wild	M0 V	-1	(968+1)	[9685]	BC	7	432
1900	Lish	M	0133	Ribunu	D655754-5	 	    Pz  Ag Ga (NIL)		400	Wild	M0 V	-1	(962+1)	[8633]	BC	7	108

1105	Lish	M	0134	Erlukam	A437200-F	N 	     Lo 		312	ImDa	M2 V	1	(711-3)	[131A]	B	12	-21
1201	Lish	M	0134	Erlukam	X437000-F	 	     Di 		012	ImDa	M2 V	-1	(700+4)	[0000]	B	12	28
1240	Lish	M	0134	Erlukam	X437000-F	 	     Di 		012	Wild	M2 V	-1	(700+3)	[0000]	B	12	21
1508	Lish	M	0134	Erlukam	X437000-F	 	     Di 		012	Wild	M2 V	-1	(700+1)	[0000]	B	12	7
1900	Lish	M	0134	Erlukam	X437000-F	 	     Di 		012	Wild	M2 V	-1	(700-4)	[0000]	B	12	-28

1105	Lish	M	0136	Ram Sho	C675662-8	 	    O:0138  Ag Cy Ni 		104	ImDa	G0 V	-1	(C53-5)	[2514]	BC	7	-900
1201	Lish	M	0136	Ram Sho	E675676-8	 	    O:0138  Ag Ni 		204	ImDa	G0 V	-2	(C50+3)	[34AA]	BC	7	180
1240	Lish	M	0136	Ram Sho	E675000-8	 	     O:0138  Di 		004	Wild	G0 V	-3	(C00+4)	[0000]	B	7	48
1508	Lish	M	0136	Ram Sho	E675000-8	 	     O:0138  Di 		004	Wild	G0 V	-3	(C00-1)	[0000]	B	7	-12
1900	Lish	M	0136	Ram Sho	E675000-8	 	     O:0138  Di 		004	Wild	G0 V	-3	(C00+3)	[0000]	B	7	36

1105	Lish	M	0138	Amkash	B4277AC-A	 	    Pz  Pi (NIL)	A	812	ImDa	M2 V	2	(C6B+5)	[A98D]	BD	12	3960
1201	Lish	M	0138	Amkash	X427000-A	 	   Pz  Di Pi (NIL)		012	ImDa	M2 V	-1	(C00-2)	[0000]	BD	12	-24
1240	Lish	M	0138	Amkash	X427000-A	 	   Pz  Di Pi (NIL)		012	Wild	M2 V	-1	(C00+2)	[0000]	BD	12	24
1508	Lish	M	0138	Amkash	X427000-A	 	    Pz  Di (NIL)		012	Wild	M2 V	-1	(C00+2)	[0000]	B	12	24
1900	Lish	M	0138	Amkash	X427000-A	 	    Pz  Di (NIL)		012	Wild	M2 V	-1	(C00+4)	[0000]	B	12	48

1105	Lish	M	0139	Polaz	C744202-A	 	     Lo 		213	ImDa	M2 V	0	(810-4)	[1216]	B	8	-32
1201	Lish	M	0139	Polaz	X744103-6	 	     Lo 		713	ImDa	M2 V	-3	(400-1)	[4157]	B	8	-4
1240	Lish	M	0139	Polaz	X744000-6	 	     Di 		013	Wild	M2 V	-3	(400-1)	[0000]	B	8	-4
1508	Lish	M	0139	Polaz	X744000-6	 	     Di 		013	Wild	M2 V	-3	(400-2)	[0000]	B	8	-8
1900	Lish	M	0139	Polaz	X744000-6	 	     Di 		013	Wild	M2 V	-3	(400+3)	[0000]	B	8	12

1105	Lish	M	0140	Vodyr	B782999-A	 	     Hi Pr (NIL)		414	ImDa	G8 V	3	(G8D+4)	[AC6B]	BcE	12	6656
1201	Lish	M	0140	Vodyr	D7829EA-8	 	     Hi Pr (NIL)	B	514	ImDa	G8 V	-1	(G86-3)	[885C]	BcE	12	-2304
1240	Lish	M	0140	Vodyr	D782955-5	 	     Hi Pr (NIL)		214	Wild	G8 V	-1	(B89+3)	[B897]	BcE	12	2376
1508	Lish	M	0140	Vodyr	D78299D-5	 	     Hi Pr (NIL)		314	Wild	G8 V	-1	(B84-4)	[8862]	BcE	12	-1408
1900	Lish	M	0140	Vodyr	D7829EH-6	 	     Hi Pr (NIL)		214	Wild	G8 V	-1	(B88+1)	[4824]	BcE	12	704

1105	Lish	A	0201	Rasan	E000689-7	 	      As Va Na Ni 		803	ImDa	G3 V M0 V	-3	(851-2)	[7368]	B	14	-80
1201	Lish	A	0201	Rasan	X000000-7	 	      As Va Di Na 		003	ImDa	G3 V M0 V	-3	(800+4)	[0000]	B	14	32
1240	Lish	A	0201	Rasan	X000000-7	 	      As Va Di Na 		003	Wild	G3 V M0 V	-3	(800-3)	[0000]	B	14	-24
1508	Lish	A	0201	Rasan	X000000-7	 	       As Va Di 		003	Wild	G3 V M0 V	-3	(800+2)	[0000]	B	14	16
1900	Lish	A	0201	Rasan	X000000-7	 	       As Va Di 		003	Wild	G3 V M0 V	-3	(800+2)	[0000]	B	14	16

1105	Lish	A	0203	Ilani	E300346-9	 	     Lo Va 		222	ImDa	K1 III D	-2	(920-3)	[2148]	B	9	-54
1201	Lish	A	0203	Ilani	X300000-9	 	     Di Va 		022	ImDa	K1 III D	-2	(900+1)	[0000]	B	9	9
1240	Lish	A	0203	Ilani	X300000-9	 	     Di Va 		022	Wild	K1 III D	-2	(900+4)	[0000]	B	9	36
1508	Lish	A	0203	Ilani	X300000-9	 	     Di Va 		022	Wild	K1 III D	-2	(900+1)	[0000]	B	9	9
1900	Lish	A	0203	Ilani	X300000-9	 	     Di Va 		022	Wild	K1 III D	-2	(900-3)	[0000]	B	9	-27

1105	Lish	A	0205	Shuka	BACA37B-C	S	     Fl Lo 		303	ImDa	K8 V M1 V	1	(821+3)	[547E]	B	9	48
1201	Lish	A	0205	Shuka	XACA000-C	 	     Di Fl 		003	ImDa	K8 V M1 V	-1	(800+1)	[0000]	B	9	8
1240	Lish	A	0205	Shuka	XACA000-C	 	     Di Fl 		003	Wild	K8 V M1 V	-1	(800+1)	[0000]	B	9	8
1508	Lish	A	0205	Shuka	XACA000-C	 	     Di Fl 		003	Wild	K8 V M1 V	-1	(800-1)	[0000]	B	9	-8
1900	Lish	A	0205	Shuka	XACA000-C	 	     Di Fl 		003	Wild	K8 V M1 V	-1	(800+1)	[0000]	B	9	8

1105	Lish	A	0206	Odsad	B9A8686-A	 	     Fl Ni 		901	ImDa	M2 V	1	(955+1)	[5749]	B	9	225
1201	Lish	A	0206	Odsad	X9A8000-A	 	     Di Fl 		001	ImDa	M2 V	-1	(900-1)	[0000]	B	9	-9
1240	Lish	A	0206	Odsad	X9A8000-A	 	     Di Fl 		001	Wild	M2 V	-1	(900+3)	[0000]	B	9	27
1508	Lish	A	0206	Odsad	X9A8000-A	 	     Di Fl 		001	Wild	M2 V	-1	(900-1)	[0000]	B	9	-9
1900	Lish	A	0206	Odsad	X9A8000-A	 	     Di Fl 		001	Wild	M2 V	-1	(900+1)	[0000]	B	9	9

1105	Lish	A	0210	Umilikha	B795344-B	W	     Lo 		604	ImDa	K6 V M0 V	2	(922+1)	[1539]	B	9	36
1201	Lish	A	0210	Umilikha	X795200-2	 	     Lo 	B	804	ImDa	K6 V M0 V	-3	(510+1)	[3145]	B	9	5
1240	Lish	A	0210	Umilikha	X795000-2	 	     Di 		004	Wild	K6 V M0 V	-3	(500-3)	[0000]	B	9	-15
1508	Lish	A	0210	Umilikha	X795000-2	 	     Di 		004	Wild	K6 V M0 V	-3	(500+1)	[0000]	B	9	5
1900	Lish	A	0210	Umilikha	X795000-2	 	     Di 		004	Wild	K6 V M0 V	-3	(500+1)	[0000]	B	9	5

1105	Lish	E	0212	Zemud	B6868BC-7	S	     Pz  Ga Pa Ri Ph (NIL)	A	501	ImDa	K3 V	1	(A79+4)	[B98A]	BcCe	9	2520
1201	Lish	E	0212	Zemud	D6868BC-5	 	     Pz  Ga Pa Ri Ph (NIL)	B	601	ImDa	K3 V	-1	(A74+1)	[A755]	BcCe	9	280
1240	Lish	E	0212	Zemud	D686898-1	 	     Pz  Ga Pa Ri Ph (NIL)		301	Wild	K3 V	-1	(A76+5)	[8781]	BcCe	9	2100
1508	Lish	E	0212	Zemud	D686841-2	 	     Pz  Ga Pa Ri Ph (NIL)		401	Wild	K3 V	-1	(A77-1)	[9715]	BcCe	9	-490
1900	Lish	E	0212	Zemud	D686841-3	 	     Pz  Ga Pa Ri Ph (NIL)		401	Wild	K3 V	-1	(A74+1)	[9711]	BcCe	9	280

1105	Lish	E	0214	Kaso	B200951-F	 	      Hi Na In Va 		304	ImDa	G3 V	4	(F8G+1)	[5D1B]	BEf	9	1920
1201	Lish	E	0214	Kaso	X200000-F	 	      Di Na In Va 		004	ImDa	G3 V	0	(F00-4)	[0000]	BE	9	-60
1240	Lish	E	0214	Kaso	X200000-F	 	      Di Na In Va 		004	Wild	G3 V	0	(F00-3)	[0000]	BE	9	-45
1508	Lish	E	0214	Kaso	X200000-F	 	       Di Va 		004	Wild	G3 V	-1	(F00+4)	[0000]	B	9	60
1900	Lish	E	0214	Kaso	X200000-F	 	       Di Va 		004	Wild	G3 V	-1	(F00+1)	[0000]	B	9	15

1105	Lish	E	0217	Opnoz	C42179B-8	 	      Pz  He Na Pi Po (NIL)	A	103	ImDa	K3 V M6 V	-1	(C67+1)	[967A]	BD	9	504
1201	Lish	E	0217	Opnoz	X421000-8	 	     Pz  Di He Na Pi Po (NIL)		003	ImDa	K3 V M6 V	-3	(C00-2)	[0000]	BD	9	-24
1240	Lish	E	0217	Opnoz	X421000-8	 	     Pz  Di He Na Pi Po (NIL)		003	Wild	K3 V M6 V	-3	(C00+5)	[0000]	BD	9	60
1508	Lish	E	0217	Opnoz	X421000-8	 	     Pz  Di He Po (NIL)		003	Wild	K3 V M6 V	-3	(C00+1)	[0000]	B	9	12
1900	Lish	E	0217	Opnoz	X421000-8	 	     Pz  Di He Po (NIL)		003	Wild	K3 V M6 V	-3	(C00+1)	[0000]	B	9	12

1105	Lish	E	0218	Pholan	C8B7100-B	S	     Fl Lo 		821	ImDa	M2 III	0	(600-4)	[1116]	B	9	-24
1201	Lish	E	0218	Pholan	X8B7000-B	 	     Di Fl 		021	ImDa	M2 III	-1	(600+1)	[0000]	B	9	6
1240	Lish	E	0218	Pholan	X8B7000-B	 	     Di Fl 		021	Wild	M2 III	-1	(600+1)	[0000]	B	9	6
1508	Lish	E	0218	Pholan	X8B7000-B	 	     Di Fl 		021	Wild	M2 III	-1	(600+1)	[0000]	B	9	6
1900	Lish	E	0218	Pholan	X8B7000-B	 	     Di Fl 		021	Wild	M2 III	-1	(600+2)	[0000]	B	9	12

1105	Lish	I	0221	Parshi	B000753-E	N 	       As Va Na Pi 		703	ImDa	K3 V	2	(C6D-1)	[492B]	BD	9	-936
1201	Lish	I	0221	Parshi	X000000-E	 	      As Va Di Na Pi 		003	ImDa	K3 V	-1	(C00+2)	[0000]	BD	9	24
1240	Lish	I	0221	Parshi	X000000-E	 	      As Va Di Na Pi 		003	Wild	K3 V	-1	(C00-2)	[0000]	BD	9	-24
1508	Lish	I	0221	Parshi	X000000-E	 	       As Va Di 		003	Wild	K3 V	-1	(C00+1)	[0000]	B	9	12
1900	Lish	I	0221	Parshi	X000000-E	 	       As Va Di 		003	Wild	K3 V	-1	(C00-3)	[0000]	B	9	-36

1105	Lish	I	0222	Liiar	C677642-8	 	     Ag Ni 		111	ImDa	M0 V	-1	(A53-5)	[2514]	BC	9	-750
1201	Lish	I	0222	Liiar	E677623-8	 	     Ag Ni 	B	211	ImDa	M0 V	-2	(A50-4)	[5458]	BC	9	-200
1240	Lish	I	0222	Liiar	E677000-8	 	      Di 		011	Wild	M0 V	-3	(A00+2)	[0000]	B	9	20
1508	Lish	I	0222	Liiar	E677000-8	 	      Di 		011	Wild	M0 V	-3	(A00-3)	[0000]	B	9	-30
1900	Lish	I	0222	Liiar	E677000-8	 	      Di 		011	Wild	M0 V	-3	(A00-3)	[0000]	B	9	-30

1105	Lish	I	0223	Urdiki	E59988C-7	 	    Pz  Ph Pi (NIL)	A	510	ImDa	M2 V	-2	(A76+1)	[B68A]	BDe	9	420
1201	Lish	I	0223	Urdiki	X599874-7	 	    Pz  Ph Pi (NIL)		610	ImDa	M2 V	-2	(A70+1)	[8692]	BDe	9	70
1240	Lish	I	0223	Urdiki	X5998CD-1	 	    Pz  Ph Pi (NIL)		310	Wild	M2 V	-2	(A78+1)	[8661]	BDe	9	560
1508	Lish	I	0223	Urdiki	X5998BD-2	 	    Pz  Ph Pi (NIL)		410	Wild	M2 V	-2	(A76+2)	[B653]	BDe	9	840
1900	Lish	I	0223	Urdiki	X599874-3	 	    Pz  Ph Pi (NIL)		510	Wild	M2 V	-2	(A72+1)	[A683]	BDe	9	140

1105	Lish	I	0227	Shuna	A585A98-F	NS	      Hi (NIL)		812	ImDa	G5 V M4 V	4	(F9G+4)	[AE5F]	BEf	9	8640
1201	Lish	I	0227	Shuna	X585566-2	 	     Ag Pr Ni (NIL)	B	312	ImDa	G5 V M4 V	-2	(C40-2)	[1362]	BcC	9	-96
1240	Lish	I	0227	Shuna	X585572-0	 	     Ag Pr Ni (NIL)		112	Wild	G5 V M4 V	-2	(C44-3)	[2364]	BcC	9	-576
1508	Lish	I	0227	Shuna	X585552-2	 	     Ag Pr Ni (NIL)		212	Wild	G5 V M4 V	-2	(C41+2)	[1342]	BcC	9	96
1900	Lish	I	0227	Shuna	X585555-3	 	     Ag Pr Ni (NIL)		112	Wild	G5 V M4 V	-2	(C43+1)	[5364]	BcC	9	144

1105	Lish	I	0228	Ungik	B865130-8	 	     Ga Lo 		113	ImDa	M3 V	-1	(700-5)	[1113]	B	12	-35
1201	Lish	I	0228	Ungik	X865000-6	 	     Di Ga 		013	ImDa	M3 V	-3	(300+4)	[0000]	B	12	12
1240	Lish	I	0228	Ungik	X865000-6	 	     Di Ga 		013	Wild	M3 V	-3	(300-5)	[0000]	B	12	-15
1508	Lish	I	0228	Ungik	X865000-6	 	     Di Ga 		013	Wild	M3 V	-3	(300+3)	[0000]	B	12	9
1900	Lish	I	0228	Ungik	X865000-6	 	     Di Ga 		013	Wild	M3 V	-3	(300-1)	[0000]	B	12	-3

1105	Lish	M	0232	Kulas Pha	C646344-7	 	     Lo 		213	ImDa	G1 V	-2	(520-4)	[1135]	B	11	-40
1201	Lish	M	0232	Kulas Pha	E646232-6	 	     Lo 		713	ImDa	G1 V	-3	(510+1)	[2116]	B	11	5
1240	Lish	M	0232	Kulas Pha	E646000-6	 	     Di 		013	Wild	G1 V	-3	(500+4)	[0000]	B	11	20
1508	Lish	M	0232	Kulas Pha	E646000-6	 	     Di 		013	Wild	G1 V	-3	(500+2)	[0000]	B	11	10
1900	Lish	M	0232	Kulas Pha	E646000-6	 	     Di 		013	Wild	G1 V	-3	(500+1)	[0000]	B	11	5

1105	Lish	M	0234	Irkila	C583504-A	 	     Ni Pr 		714	ImDa	K4 V	0	(C44-2)	[3538]	Bc	10	-384
1201	Lish	M	0234	Irkila	X58356B-5	 	     Ni Pr 	B	414	ImDa	K4 V	-3	(740+1)	[5248]	Bc	10	28
1240	Lish	M	0234	Irkila	X583510-1	 	     Ni Pr 		214	Wild	K4 V	-3	(740+1)	[3262]	Bc	10	28
1508	Lish	M	0234	Irkila	X583510-2	 	     Ni Pr 		114	Wild	K4 V	-3	(742+1)	[42A5]	Bc	10	56
1900	Lish	M	0234	Irkila	X583514-3	 	     Ni Pr 		214	Wild	K4 V	-3	(740+1)	[2255]	Bc	10	28

1105	Lish	M	0235	Gidin	B3106A9-C	 	     Na Ni 		610	ImDa	M2 V	1	(955+2)	[776D]	B	14	450
1201	Lish	M	0235	Gidin	X310000-C	 	     Di Na 		010	ImDa	M2 V	-1	(900+1)	[0000]	B	14	9
1240	Lish	M	0235	Gidin	X310000-C	 	     Di Na 		010	Wild	M2 V	-1	(900+5)	[0000]	B	14	45
1508	Lish	M	0235	Gidin	X310000-C	 	      Di 		010	Wild	M2 V	-1	(900-2)	[0000]	B	14	-18
1900	Lish	M	0235	Gidin	X310000-C	 	      Di 		010	Wild	M2 V	-1	(900+1)	[0000]	B	14	9

1105	Lish	M	0236	Sered Pha	A524367-E	 	   O:0235  Lo Px 		513	ImDa	M3 V M8 V	1	(921+1)	[345E]	B	7	18
1201	Lish	M	0236	Sered Pha	X524000-E	 	   O:0235  Di Px 		013	ImDa	M3 V M8 V	-1	(900-1)	[0000]	B	7	-9
1240	Lish	M	0236	Sered Pha	X524000-E	 	   O:0235  Di Px 		013	Wild	M3 V M8 V	-1	(900+1)	[0000]	B	7	9
1508	Lish	M	0236	Sered Pha	X524000-E	 	    O:0235  Di 		013	Wild	M3 V M8 V	-1	(900+3)	[0000]	B	7	27
1900	Lish	M	0236	Sered Pha	X524000-E	 	    O:0235  Di 		013	Wild	M3 V M8 V	-1	(900-2)	[0000]	B	7	-18

1105	Lish	M	0237	Sulai	E42299C-A	 	      Pz  He Hi Na In Po (NIL)	A	920	ImDa	M0 V	2	(D8C+5)	[CB8D]	BE	13	6240
